timestampMs,pressurePa,tempK,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,imuTemp,battV,altitudeM,velocityMS,accelerationMSS,unfiltAlt,flightState,drogueCont,drogueFired,mainCont,mainFired,tiltMagnitudeDeg,angularVelRadS_x,angularVelRadS_y,angularVelRadS_z,quaternion_a,quaternion_b,quaternion_c,quaternion_d
460115,101730.187500,283.53,0.488417,-9.835380,-0.167594,-0.004256,0.014899,-0.003192,281.24,4.02,0.98,-0.43,0.02,-32.979679,0,0,0,0,0,,,,,,,,
465115,101715.343750,283.55,0.483628,-9.825803,-0.172382,-0.003192,0.013834,-0.003192,281.28,4.01,1.77,0.62,0.02,-31.773372,0,0,0,0,0,,,,,,,,
470115,101737.718750,283.56,0.497993,-9.835380,-0.172382,-0.005321,0.013834,-0.003192,281.27,4.03,0.96,-0.21,0.02,-33.591667,0,0,0,0,0,,,,,,,,
475115,101722.875000,283.58,0.483628,-9.840168,-0.177170,-0.004256,0.014899,-0.004256,281.34,4.02,1.14,-0.30,0.02,-32.385433,0,0,0,0,0,,,,,,,,
480115,101722.875000,283.58,0.497993,-9.840168,-0.177170,-0.004256,0.014899,-0.003192,281.33,4.00,1.06,-0.22,0.02,-32.385433,0,0,0,0,0,,,,,,,,
485115,101711.812500,283.61,0.493205,-9.830592,-0.167594,-0.004256,0.013834,-0.003192,281.33,4.02,1.63,0.36,0.02,-31.486377,0,0,0,0,0,,,,,,,,
490115,101715.562500,283.63,0.497993,-9.835380,-0.181959,-0.004256,0.013834,-0.003192,281.39,4.03,1.59,0.08,0.02,-31.791151,0,0,0,0,0,,,,,,,,
495115,101719.328125,283.64,0.497993,-9.835380,-0.167594,-0.004256,0.012770,-0.002128,281.39,4.01,1.76,0.51,0.02,-32.097187,0,0,0,0,0,,,,,,,,
500115,101723.109375,283.66,0.493205,-9.835380,-0.177170,-0.005321,0.014899,-0.002128,281.45,4.02,1.57,0.29,0.02,-32.404479,0,0,0,0,0,,,,,,,,
505115,101730.640625,283.69,0.478840,-9.830592,-0.162805,-0.005321,0.014899,-0.003192,281.43,4.02,1.13,-0.50,0.02,-33.016502,0,0,0,0,0,,,,,,,,
510115,101712.031250,283.69,0.493205,-9.835380,-0.177170,-0.004256,0.013834,-0.003192,281.39,4.01,2.04,0.74,0.02,-31.504156,0,0,0,0,0,,,,,,,,
515115,101715.781250,283.71,0.488417,-9.825803,-0.181959,-0.004256,0.014899,-0.003192,281.43,4.03,1.50,0.10,0.02,-31.808929,0,0,0,0,0,,,,,,,,
520115,101741.937500,283.74,0.493205,-9.825803,-0.172382,-0.005321,0.013834,-0.003192,281.48,4.03,0.75,-0.71,0.02,-33.934467,0,0,0,0,0,,,,,,,,
525115,101708.468750,283.76,0.488417,-9.835380,-0.172382,-0.005321,0.013834,-0.003192,281.46,4.01,1.65,0.32,0.02,-31.214612,0,0,0,0,0,,,,,,,,
530115,101712.234375,283.77,0.493205,-9.830592,-0.181959,-0.005321,0.012770,-0.003192,281.39,4.02,1.23,-0.04,0.02,-31.520664,0,0,0,0,0,,,,,,,,
535115,101734.609375,283.79,0.493205,-9.830592,-0.177170,-0.005321,0.014899,-0.003192,281.51,4.02,1.03,-0.60,0.02,-33.339004,0,0,0,0,0,,,,,,,,
540115,101719.750000,283.81,0.488417,-9.830592,-0.181959,-0.005321,0.013834,-0.003192,281.54,4.01,2.20,0.77,0.02,-32.131469,0,0,0,0,0,,,,,,,,
545115,101723.515625,283.82,0.483628,-9.835380,-0.177170,-0.004256,0.013834,-0.003192,281.51,4.03,1.40,-0.14,0.02,-32.437496,0,0,0,0,0,,,,,,,,
550115,101727.296875,283.84,0.488417,-9.840168,-0.172382,-0.004256,0.014899,-0.004256,281.52,4.03,1.14,-0.48,0.02,-32.744777,0,0,0,0,0,,,,,,,,
555115,101716.203125,283.87,0.497993,-9.825803,-0.181959,-0.005321,0.012770,-0.002128,281.57,4.01,2.03,0.73,0.02,-31.843215,0,0,0,0,0,,,,,,,,
560115,101719.953125,283.89,0.483628,-9.835380,-0.167594,-0.004256,0.014899,-0.003192,281.57,4.03,1.43,-0.07,0.02,-32.147979,0,0,0,0,0,,,,,,,,
565115,101723.718750,283.90,0.493205,-9.835380,-0.177170,-0.004256,0.013834,-0.004256,281.55,4.02,1.52,-0.14,0.02,-32.454002,0,0,0,0,0,,,,,,,,
570115,101708.859375,283.92,0.497993,-9.840168,-0.177170,-0.004256,0.014899,-0.003192,281.60,4.00,2.09,0.64,0.02,-31.246362,0,0,0,0,0,,,,,,,,
575115,101712.640625,283.94,0.483628,-9.830592,-0.167594,-0.004256,0.014899,-0.003192,281.69,4.03,1.65,0.22,0.02,-31.553682,0,0,0,0,0,,,,,,,,
580115,101716.406250,283.95,0.507570,-9.830592,-0.172382,-0.004256,0.014899,-0.003192,281.69,4.01,1.51,-0.11,0.02,-31.859724,0,0,0,0,0,,,,,,,,
585115,101720.156250,283.97,0.474051,-9.825803,-0.167594,-0.004256,0.013834,-0.003192,281.58,4.01,1.76,0.40,0.02,-32.164485,0,0,0,0,0,,,,,,,,
589445,101668.062500,283.98,0.043095,-156.791473,-2.370259,0.004256,-0.133028,0.007449,281.72,4.03,2.91,21.35,117.61,-27.930013,1,0,0,0,0,,,,,,,,
589455,101682.921875,283.97,3.270479,-156.791473,2.796427,0.109615,-0.346937,-0.081945,281.69,4.02,3.52,23.14,120.40,-29.138046,1,0,0,0,0,,,,,,,,
589465,101723.906250,283.98,1.000776,-156.791473,-2.169146,0.060660,-0.667269,-0.081945,281.64,4.02,3.16,23.98,122.93,-32.469238,1,0,0,0,0,,,,,,,,
589475,101645.687500,283.97,2.408566,-156.791473,4.170699,0.054275,-0.675782,-0.120257,281.72,4.03,4.48,26.45,125.21,-26.110708,1,0,0,0,0,,,,,,,,
589485,101649.437500,283.98,3.955221,-156.791473,2.461239,0.073431,-0.616186,-0.152184,281.70,4.03,5.41,28.53,127.28,-26.415641,1,0,0,0,0,,,,,,,,
589495,101668.062500,283.98,0.952892,-156.791473,1.230619,0.122385,-0.655562,-0.224551,281.75,4.02,5.76,30.01,129.15,-27.930013,1,0,0,0,0,,,,,,,,
589505,101664.296875,283.97,4.041412,-156.791473,3.787626,0.151119,-0.685361,-0.280955,281.69,4.02,6.11,31.49,130.84,-27.623853,1,0,0,0,0,,,,,,,,
589515,101630.812500,283.98,1.752555,-156.791473,0.565031,0.188367,-0.728994,-0.332038,281.66,4.03,7.06,33.54,132.38,-24.901046,1,0,0,0,0,,,,,,,,
589525,101612.203125,283.98,2.193088,-156.791473,3.375824,0.219230,-0.777948,-0.387377,281.72,4.03,8.17,35.73,133.76,-23.387496,1,0,0,0,0,,,,,,,,
589535,101612.203125,283.98,2.308010,-156.791473,1.072602,0.233065,-0.818389,-0.415047,281.64,4.02,9.02,37.65,135.02,-23.387496,1,0,0,0,0,,,,,,,,
589545,101612.203125,283.98,1.264138,-156.791473,1.125274,0.234129,-0.856701,-0.448038,281.67,4.02,9.67,39.36,136.15,-23.387496,1,0,0,0,0,,,,,,,,
589555,101612.203125,283.98,2.011129,-156.791473,2.231395,0.216037,-0.902462,-0.481029,281.66,4.03,10.18,40.91,137.18,-23.387496,1,0,0,0,0,,,,,,,,
589565,101593.578125,283.98,1.383848,-156.791473,0.450109,0.203267,-0.948224,-0.506571,281.70,4.03,10.95,42.71,138.11,-21.872451,1,0,0,0,0,,,,,,,,
589575,101574.968750,283.98,0.857124,-156.791473,2.092532,0.185175,-0.987600,-0.534241,281.73,4.03,11.92,44.68,138.95,-20.358453,1,0,0,0,0,,,,,,,,
589585,101556.343750,283.98,1.197100,-156.791473,1.106121,0.159633,-1.032298,-0.549140,281.78,4.02,13.04,46.78,139.71,-18.842958,1,0,0,0,0,,,,,,,,
589595,101537.718750,283.98,0.138863,-156.791473,0.699106,0.126642,-1.095087,-0.551268,281.69,4.02,14.27,48.98,140.40,-17.327238,1,0,0,0,0,,,,,,,,
589605,101519.109375,283.98,-0.158017,-156.791473,1.546654,0.077688,-1.149363,-0.544883,281.66,4.03,15.60,51.24,141.02,-15.812565,1,0,0,0,0,,,,,,,,
589615,101500.484375,283.98,0.028730,-156.791473,0.363918,0.031926,-1.214280,-0.532112,281.73,4.00,16.98,53.54,141.59,-14.296395,1,0,0,0,0,,,,,,,,
589625,101500.484375,283.98,-0.603338,-156.791473,1.623268,-0.020220,-1.280262,-0.509763,281.72,4.00,18.04,55.50,142.10,-14.296395,1,0,0,0,0,,,,,,,,
589635,101481.875000,283.98,-1.048660,-156.791473,0.818816,-0.062789,-1.360079,-0.485286,281.66,4.00,19.23,57.57,142.56,-12.781272,1,0,0,0,0,,,,,,,,
589645,101478.125000,283.97,-0.919373,-156.791473,1.268926,-0.102165,-1.412226,-0.454424,281.67,4.00,20.22,59.42,142.98,-12.475931,1,0,0,0,0,,,,,,,,
589655,101426.015625,283.98,-1.714248,-156.791473,1.580173,-0.136220,-1.471823,-0.422497,281.69,3.98,22.03,62.06,143.35,-8.232007,1,0,0,0,0,,,,,,,,
589665,101426.015625,283.98,-1.723825,-156.791473,0.842759,-0.170276,-1.538869,-0.386313,281.75,4.00,23.41,64.25,143.69,-8.232007,1,0,0,0,0,,,,,,,,
589675,101407.390625,283.98,-2.777273,-156.791473,2.643198,-0.177725,-1.613365,-0.320331,281.72,4.00,24.84,66.48,144.00,-6.714710,1,0,0,0,0,,,,,,,,
589685,101370.156250,283.98,-3.122039,-156.791473,1.642422,-0.188367,-1.665512,-0.238386,281.69,3.98,26.69,69.08,144.28,-3.680712,1,0,0,0,0,,,,,,,,
589695,101370.156250,283.98,-2.585737,-156.791473,1.958456,-0.193688,-1.718723,-0.143670,281.73,3.98,28.09,71.24,144.54,-3.680712,1,0,0,0,0,,,,,,,,
589705,101351.546875,283.98,-3.380612,-156.791473,3.102885,-0.193688,-1.769806,-0.056403,281.64,3.98,29.55,73.41,144.77,-2.164012,1,0,0,0,0,,,,,,,,
589715,101332.921875,283.98,-2.662352,-156.791473,2.614468,-0.179854,-1.830467,0.025541,281.69,3.98,31.03,75.60,144.97,-0.645812,1,0,0,0,0,,,,,,,,
