radio_id	radio_name	rssi	lqi	crc	software_version	board_serial_number	time_stamp_ms	callsign	temperature	fcb_altitude	v_speed	fcb_latitude	fcb_longitude	gps_alt	fcb_battery_voltage	ground_speed	course_over_ground	gps_time	gps_sats	fcb_state_number	ble_client	timestamp	run_number	distance	rot_vel_x	rot_vel_y	rot_vel_z	accel_x	accel_y	accel_z	magnetic_field_x	magnetic_field_y	magnetic_field_z	roll	pitch	yaw	orientation_quaternion	orientation_rpy	barometer_pressure	barometer_2_pressure	press_ref	ground_elev	ground_temp	gs_lat	gs_lon	gs_alt	gs_baro	gs_temp	pyro_continuity	pyro_status	flash_usage	cli_string
0	433 MHz Radio	-29 db	2	Good	0	0	283601	KM6GNL												6		2022-10-15 11:01:25	1		0.012614329345524311	0.05445845425128937	-0.07405189424753189	-0.7680960297584534	-0.29790642857551575	9.594021797180176	0.5202599763870239	0.5652099847793579	1.0109399557113647	2.5565168709531654	-1.3818357025074153	0.6843449496588018	[0.11, -0.71, -0.14, -0.67]	[2.5565168709531654, -1.3818357025074153, 0.6843449496588018]														
0	433 MHz Radio	-29 db	3	Good	0	0	283601	KM6GNL	27.989999771118164	0.47749781608581543	-0.05085232853889465	44.82460123697917	-73.16708170572916	44.5	12.6033935546875	0.0	0.0	2022-10-15 11:01:22	0	6	0	2022-10-15 11:01:25	1	3.96615400531352																												
0	433 MHz Radio	-29 db	2	Good	0	0	283812	KM6GNL												6		2022-10-15 11:01:25	1		0.014446918852627277	0.038423292338848114	-0.07221930474042892	-0.6999006271362305	-0.2584248483181	9.622735977172852	0.5185199975967407	0.5570899844169617	1.017899990081787	2.0561796426374976	-1.385057079041969	0.9109479005059768	[0.11, -0.7000000000000001, -0.14, -0.68]	[2.0561796426374976, -1.385057079041969, 0.9109479005059768]														
0	433 MHz Radio	-29 db	2	Good	0	0	283827	KM6GNL														2022-10-15 11:01:25	1																0.9976017475128174	0.998440682888031	0.9981075525283813	0.0	16.0									
0	433 MHz Radio	-29 db	2	Good	0	0	284008	KM6GNL												6		2022-10-15 11:01:25	1		0.03943122550845146	-0.01881459169089794	0.0027947011403739452	-0.8398807048797607	-0.26560330390930176	9.604789733886719	0.5138800144195557	0.5544800162315369	1.0187699794769287	-2.706508702427747	-1.3353057630879859	-0.011028964562331996	[0.11, -0.72, -0.1, -0.66]	[-2.706508702427747, -1.3353057630879859, -0.011028964562331996]														
0	433 MHz Radio	-29 db	2	Good	0	0	284008	KM6GNL	28.010000228881836	0.5623116493225098	-0.015981707721948624	44.82460123697917	-73.16708170572916	44.400001525878906	12.5870361328125	0.0	0.0	2022-10-15 11:01:22	0	6	0	2022-10-15 11:01:25	1	3.96615400531352																												
0	433 MHz Radio	-29 db	2	Good	0	0	284204	KM6GNL												6		2022-10-15 11:01:25	1		0.024159645661711693	-0.022937918081879616	0.0017256903229281306	-0.5527420043945312	-0.11126624792814255	9.680163383483887	0.5159100294113159	0.5602800250053406	1.0236999988555908	-2.706508702427747	-1.3353057630879859	-0.011028964562331996	[0.11, -0.72, -0.1, -0.66]	[-2.706508702427747, -1.3353057630879859, -0.011028964562331996]														
0	433 MHz Radio	-30 db	3	Good	0	0	284204	KM6GNL	28.020000457763672	0.4979557991027832	-0.11577649414539337	44.82460123697917	-73.16708170572916	44.400001525878906	12.5870361328125	0.0	0.0	2022-10-15 11:01:22	0	6	0	2022-10-15 11:01:25	1	3.96615400531352																												
0	433 MHz Radio	-30 db	2	Good	0	0	284219	KM6GNL														2022-10-15 11:01:25	1																										[False, False, False, False, True, False]	[False, False, False, False, False, False, False, False]	2	
0	433 MHz Radio	-29 db	2	Good	0	0	284415	KM6GNL												6		2022-10-15 11:01:25	1		0.0321008674800396	-0.029046552255749702	0.011194071732461452	-0.8434699773788452	-0.2871387004852295	9.615557670593262	0.5156199932098389	0.5562199950218201	1.0173200368881226	-2.6751517557644675	-1.4131529841206687	-0.11348093291068963	[0.12, -0.73, -0.1, -0.66]	[-2.6751517557644675, -1.4131529841206687, -0.11348093291068963]														
0	433 MHz Radio	-29 db	2	Good	0	0	284415	KM6GNL	28.010000228881836	0.548468828201294	-0.0822693333029747	44.82460123697917	-73.16708170572916	44.400001525878906	12.5870361328125	0.0	0.0	2022-10-15 11:01:22	0	6	0	2022-10-15 11:01:25	1	3.96615400531352																												
0	433 MHz Radio	-29 db	2	Good	0	0	284610	KM6GNL												6		2022-10-15 11:01:26	1		0.037140488624572754	-0.028282972052693367	0.012415798380970955	-0.7034898400306702	-0.22971096634864807	9.640682220458984	0.5214200019836426	0.5602800250053406	1.016450047492981	-2.8198420991931505	-1.4292568534704693	0.021029404246208645	[0.12, -0.73, -0.11, -0.66]	[-2.8198420991931505, -1.4292568534704693, 0.021029404246208645]														
0	433 MHz Radio	-29 db	2	Good	0	0	284610	KM6GNL	28.010000228881836	0.6175601482391357	-0.03996545448899269	44.82460123697917	-73.16708170572916	44.400001525878906	12.6197509765625	0.0	0.0	2022-10-15 11:01:22	0	6	0	2022-10-15 11:01:26	1	3.96615400531352																												
0	433 MHz Radio	-29 db	2	Good	0	0	284806	KM6GNL												6		2022-10-15 11:01:26	1		0.039278510957956314	-0.025839518755674362	0.00920876581221819	-0.7393822073936462	-0.26560330390930176	9.622735977172852	0.5135899782180786	0.5620200037956238	1.0141299962997437	-2.7980057294143537	-1.3485283492565872	0.03515370777021868	[0.12, -0.73, -0.11, -0.65]	[-2.7980057294143537, -1.3485283492565872, 0.03515370777021868]														
0	433 MHz Radio	-29 db	2	Good	0	0	284806	KM6GNL	28.030000686645508	0.7299030423164368	0.048529114574193954	44.82460123697917	-73.16708170572916	44.400001525878906	12.6033935546875	0.0	0.0	2022-10-15 11:01:22	0	6	0	2022-10-15 11:01:26	1	3.96615400531352																												
0	433 MHz Radio	-29 db	3	Good	0	0	285002	KM6GNL												6		2022-10-15 11:01:26	1		0.01000288687646389	-0.035078827291727066	0.034070901572704315	-0.7645068168640137	-0.2763710021972656	9.622735977172852	0.5176500082015991	0.5660799741744995	1.0167399644851685	-2.716695690255819	-1.3549710927514371	-2.653496712775233e-16	[0.12, -0.72, -0.11, -0.66]	[-2.716695690255819, -1.3549710927514371, -2.653496712775233e-16]														
0	433 MHz Radio	-29 db	2	Good	0	0	285002	KM6GNL	28.040000915527344	0.6981559991836548	-0.01738024689257145	44.82460123697917	-73.16708170572916	44.400001525878906	12.6033935546875	0.0	0.0	2022-10-15 11:01:22	0	6	0	2022-10-15 11:01:26	1	3.96615400531352																												
0	433 MHz Radio	-29 db	2	Good	0	0	285047	KM6GNL														2022-10-15 11:01:26	1																0.9976906180381775	0.9985591173171997	0.9981075525283813	0.0	16.0									
0	433 MHz Radio	-29 db	2	Good	0	0	285213	KM6GNL												6		2022-10-15 11:01:26	1		0.0061849914491176605	-0.040576595813035965	0.034681763499975204	-0.6927221417427063	-0.1866401582956314	9.633503913879395	0.5193899869918823	0.5675299763679504	1.017899990081787	-2.716695690255819	-1.3549710927514371	-2.653496712775233e-16	[0.12, -0.72, -0.11, -0.66]	[-2.716695690255819, -1.3549710927514371, -2.653496712775233e-16]														
0	433 MHz Radio	-30 db	2	Good	0	0	285213	KM6GNL	28.030000686645508	0.7237746119499207	-0.020770292729139328	44.82460123697917	-73.16708170572916	44.400001525878906	12.5870361328125	0.0	0.0	2022-10-15 11:01:22	0	6	0	2022-10-15 11:01:26	1	3.96615400531352																												
0	433 MHz Radio	-30 db	2	Good	0	0	285228	KM6GNL														2022-10-15 11:01:26	1																										[False, False, False, False, True, False]	[False, False, False, False, False, False, False, False]	2	
0	433 MHz Radio	-30 db	2	Good	0	0	285409	KM6GNL												6		2022-10-15 11:01:26	1		0.008323012851178646	-0.03828585892915726	0.03223831206560135	-0.7968099117279053	-0.24765713512897491	9.622735977172852	0.51910001039505	0.5707200169563293	1.0213799476623535	-2.6620733615971965	-1.3587391183716588	-0.06413211500143176	[0.13, -0.73, -0.11, -0.65]	[-2.6620733615971965, -1.3587391183716588, -0.06413211500143176]														
0	433 MHz Radio	-30 db	3	Good	0	0	285409	KM6GNL	28.030000686645508	0.6817612648010254	-0.08683457970619202	44.82460123697917	-73.16708170572916	44.29999923706055	12.6033935546875	0.0	0.0	2022-10-15 11:01:22	0	6	0	2022-10-15 11:01:26	1	3.96615400531352																												
0	433 MHz Radio	-29 db	2	Good	0	0	285604	KM6GNL												6		2022-10-15 11:01:27	1		0.004352401476353407	-0.041187457740306854	0.03269645944237709	-0.7645068168640137	-0.24047866463661194	9.629914283752441	0.5162000060081482	0.5646299719810486	1.0091999769210815	-2.532903346262381	-1.3467210414930773	-0.16875010242030145	[0.13, -0.73, -0.1, -0.65]	[-2.532903346262381, -1.3467210414930773, -0.16875010242030145]														
0	433 MHz Radio	-29 db	2	Good	0	0	285604	KM6GNL	28.049999237060547	0.6249018907546997	-0.1517707258462906	44.82460123697917	-73.16708170572916	44.29999923706055	12.6197509765625	0.0	0.0	2022-10-15 11:01:22	0	6	0	2022-10-15 11:01:27	1	3.96615400531352																												
0	433 MHz Radio	-29 db	2	Good	0	0	285800	KM6GNL												6		2022-10-15 11:01:27	1		0.0135153504088521	-0.04744880646467209	0.03743065148591995	-0.8542376756668091	-0.24047866463661194	9.619147300720215	0.5164899826049805	0.565500020980835	1.0228300094604492	-2.532903346262381	-1.3467210414930773	-0.16875010242030145	[0.13, -0.73, -0.1, -0.65]	[-2.532903346262381, -1.3467210414930773, -0.16875010242030145]														
0	433 MHz Radio	-29 db	3	Good	0	0	285800	KM6GNL	28.040000915527344	0.6038628220558167	-0.17302927374839783	44.82460123697917	-73.16708170572916	44.29999923706055	12.6197509765625	0.0	0.0	2022-10-15 11:01:22	0	6	0	2022-10-15 11:01:27	1	3.96615400531352																												
0	433 MHz Radio	-29 db	2	Good	0	0	286011	KM6GNL												6		2022-10-15 11:01:27	1		0.003787353402003646	-0.034269433468580246	-0.005604671314358711	-0.7357929348945618	-0.2871387004852295	9.644271850585938	0.5182300209999084	0.5672399997711182	1.0306600332260132	-2.716695690255819	-1.3549710927514371	-2.653496712775233e-16	[0.12, -0.72, -0.11, -0.66]	[-2.716695690255819, -1.3549710927514371, -2.653496712775233e-16]														
0	433 MHz Radio	-29 db	2	Good	0	0	286011	KM6GNL	28.059999465942383	0.663277268409729	-0.1142519935965538	44.82460123697917	-73.16708170572916	44.29999923706055	12.5706787109375	0.0	0.0	2022-10-15 11:01:22	0	6	0	2022-10-15 11:01:27	1	3.96615400531352																												
0	433 MHz Radio	-30 db	2	Good	0	0	286207	KM6GNL												6		2022-10-15 11:01:27	1		0.005009079817682505	-0.02922981046140194	-0.005757387261837721	-0.8039883971214294	-0.35533416271209717	9.644271850585938	0.520550012588501	0.5599899888038635	1.020509958267212	-2.8198420991931505	-1.4292568534704693	0.021029404246208645	[0.12, -0.73, -0.11, -0.66]	[-2.8198420991931505, -1.4292568534704693, 0.021029404246208645]														
0	433 MHz Radio	-30 db	2	Good	0	0	286207	KM6GNL	28.040000915527344	0.6931787729263306	-0.09646138548851013	44.82460123697917	-73.16708170572916	44.29999923706055	12.6033935546875	0.0	0.0	2022-10-15 11:01:22	0	6	0	2022-10-15 11:01:27	1	3.96615400531352																												
0	433 MHz Radio	-30 db	3	Good	0	0	286237	KM6GNL														2022-10-15 11:01:27	1																										[False, False, False, False, True, False]	[False, False, False, False, False, False, False, False]	2	
0	433 MHz Radio	-30 db	2	Good	0	0	286267	KM6GNL														2022-10-15 11:01:27	1																0.9975919127464294	0.9984011650085449	0.9981075525283813	0.0	16.0									
0	433 MHz Radio	-31 db	3	Good	0	0	286403	KM6GNL												6		2022-10-15 11:01:27	1		0.0005803211242891848	-0.04816657304763794	-0.011713304556906223	-0.9008976817131042	-0.3517449200153351	9.647860527038574	0.526639997959137	0.5672399997711182	1.0202200412750244	-2.7980057294143537	-1.3485283492565872	0.03515370777021868	[0.12, -0.73, -0.11, -0.65]	[-2.7980057294143537, -1.3485283492565872, 0.03515370777021868]														
0	433 MHz Radio	-31 db	2	Good	0	0	286403	KM6GNL	28.059999465942383	0.6418014168739319	-0.16013211011886597	44.82460123697917	-73.16708170572916	44.29999923706055	12.6197509765625	0.0	0.0	2022-10-15 11:01:27	0	6	0	2022-10-15 11:01:27	1	3.96615400531352																												
