packetType,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro1_alt,gps_lat,gps_long,gps_alt,gps_fix_quality,gps_sats_tracked,gps_hdop,battery_voltage_1,battery_voltage_2,pyro_cont,dynamixel_degrees,dynamixel_degrees_1,dynamixel_length,dynamixel_length_1,trigger_status,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,q_x,q_y,q_z,q_w,state,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_pres_avg,baro_temp_avg
0,585023,486,-1661,907,937,1161,861,679,148,3893,3,1,13,26.15,0.913772514187022,791.5275607277049,0.0,0.0,0.0,0,0,0.0,12.095015525817873,11.932594299316406,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,792.3207963494968,0.0,0.0,-11.53165939470927,4.343081951141357,2.3271639347076416,7.953537940979004,0.571421205997467,-0.5750759840011597,-0.3459246754646301,0.4723362028598785,3,0.0,0.0,3.4887353508000003,-11.9234350158,6.5108702946,1.144761452264,1.418429077992,1.051909936392,0.39382,0.08584,2.25794,3.4887353508000003,-11.9234350158,6.5108702946,1.144761452264,1.418429077992,1.051909936392,0.39382,0.08584,2.25794,0.08826,0.02942,0.38246,0.913772514187022,26.15
0,585038,444,-1773,988,902,651,865,679,148,3893,4,1,13,26.15,0.9139797680730324,789.8148420429004,0.0,0.0,0.0,0,0,0.0,11.882062911987305,12.03726577758789,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,792.0683358737673,0.0,0.0,-11.61764284432332,4.730942726135254,2.126051187515259,8.489839553833008,0.5675275325775146,-0.5738779902458191,-0.3414703011512756,0.4816373884677887,3,0.0,0.0,3.1872397032,-12.7274234094,7.0923261864,1.102000885744,0.795346537272,1.05679685828,0.39382,0.08584,2.25794,3.1872397032,-12.7274234094,7.0923261864,1.102000885744,0.795346537272,1.05679685828,0.39382,0.08584,2.25794,0.11768,0.02942,0.38246,0.9139797680730324,26.15
0,585053,406,-1824,1070,857,101,871,679,148,3893,3,1,16,26.16,0.9137823834196892,791.4459955626984,0.0,0.0,0.0,0,0,0.0,12.084187507629396,11.975906372070312,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,791.8788051086506,0.0,0.0,-11.634156959994336,5.123591423034668,1.944091796875,8.734047889709473,0.5655365586280823,-0.5743169784545898,-0.3346404135227203,0.4882052838802337,3,0.0,0.0,2.9144579268,-13.0935252672,7.6809605460000006,1.047023014504,0.123394777672,1.064127241112,0.39382,0.08584,2.25794,2.9144579268,-13.0935252672,7.6809605460000006,1.047023014504,0.123394777672,1.064127241112,0.39382,0.08584,2.25794,0.08826,0.02942,0.47072,0.9137823834196892,26.16
0,585068,492,-1810,978,821,-467,868,679,148,3893,4,3,17,26.15,0.9138712065136936,790.711941175723,0.0,0.0,0.0,0,0,0.0,10.979719161987305,12.06974983215332,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,791.6704829229503,0.0,0.0,-11.670730712669744,4.683058738708496,2.3558945655822754,8.667010307312012,0.5656201243400574,-0.5763426423072815,-0.325347751379013,0.4919876456260681,3,0.0,0.0,3.5318061576,-12.993026718000001,7.0205415084,1.003040717512,-0.570548130424,1.060462049696,0.39382,0.08584,2.25794,3.5318061576,-12.993026718000001,7.0205415084,1.003040717512,-0.570548130424,1.060462049696,0.39382,0.08584,2.25794,0.11768,0.08826,0.50014,0.9138712065136936,26.15
0,585083,341,-1810,1059,776,-1013,843,415,-28,3460,4,3,16,26.15,0.9139896373056996,789.7332918548522,0.0,0.0,0.0,0,0,0.0,11.622187614440918,11.802656173706056,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,791.4353854531859,0.0,0.0,-11.735675145685752,5.070919036865234,1.6328455209732056,8.667010307312012,0.567773699760437,-0.5797764658927917,-0.3138033449649811,0.4929704070091247,3,0.0,0.0,2.4478575198,-12.993026718000001,7.6019974002,0.948062846272,-1.237612968136,1.0299187878959999,0.2407,-0.01624,2.0068,2.4478575198,-12.993026718000001,7.6019974002,0.948062846272,-1.237612968136,1.0299187878959999,0.2407,-0.01624,2.0068,0.11768,0.08826,0.47072,0.9139896373056996,26.15
0,585098,440,-1841,976,743,-1551,821,415,-28,3460,4,3,15,26.15,0.9138712065136936,790.711941175723,0.0,0.0,0.0,0,0,0.0,12.055312156677246,12.163594245910645,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,791.2406998701395,0.0,0.0,-11.755850260406104,4.6734819412231445,2.106897592544556,8.815450668334961,0.5719538331031799,-0.584476113319397,-0.2999451756477356,0.491212397813797,3,0.0,0.0,3.158525832,-13.215559219800001,7.0061845728000005,0.907745740696,-1.8949039620719998,1.003040717512,0.2407,-0.01624,2.0068,3.158525832,-13.215559219800001,7.0061845728000005,0.907745740696,-1.8949039620719998,1.003040717512,0.2407,-0.01624,2.0068,0.11768,0.08826,0.4413,0.9138712065136936,26.15
0,585113,421,-1843,942,703,-2011,793,415,-28,3460,4,3,15,26.15,0.9139205526770292,790.3041581456993,0.0,0.0,0.0,0,0,0.0,11.380359649658203,11.777390480041504,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,791.0384616514788,0.0,0.0,-11.78386806441594,4.51067590713501,2.0159177780151367,8.825027465820312,0.5778094530105591,-0.5901396870613098,-0.2841484546661377,0.4869611263275146,3,0.0,0.0,3.0221349438000003,-13.2299161554,6.7621166676,0.8588765218159999,-2.456899979192,0.9688322642959999,0.2407,-0.01624,2.0068,3.0221349438000003,-13.2299161554,6.7621166676,0.8588765218159999,-2.456899979192,0.9688322642959999,0.2407,-0.01624,2.0068,0.11768,0.08826,0.4413,0.9139205526770292,26.15
0,585128,318,-1923,961,672,-2485,751,415,-28,3460,4,2,15,26.16,0.9140389834690352,789.3255516098724,0.0,0.0,0.0,0,0,0.0,12.00478172302246,11.936203002929688,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,790.8093662898018,0.0,0.0,-11.84048393041954,4.60165548324585,1.522712230682373,9.208099365234377,0.585404098033905,-0.596569299697876,-0.2663123309612274,0.4800885319709778,3,0.0,0.0,2.2827527604,-13.8041935794,6.8985075558,0.821002877184,-3.03600022292,0.917519584472,0.2407,-0.01624,2.0068,2.2827527604,-13.8041935794,6.8985075558,0.821002877184,-3.03600022292,0.917519584472,0.2407,-0.01624,2.0068,0.11768,0.05884,0.4413,0.9140389834690352,26.16
0,585143,391,-1858,898,645,-2935,707,415,-28,3460,5,3,14,26.15,0.914029114236368,789.4070982328814,0.0,0.0,0.0,0,0,0.0,11.495859146118164,12.06974983215332,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,790.5900343269359,0.0,0.0,-11.885619588057727,4.299986362457275,1.8722656965255735,8.89685344696045,0.5945589542388916,-0.6035311222076416,-0.2464851886034011,0.4706325232982635,3,0.0,0.0,2.8067809098,-13.3375931724,6.4462640844,0.78801615444,-3.5857789353199996,0.8637634437039999,0.2407,-0.01624,2.0068,2.8067809098,-13.3375931724,6.4462640844,0.78801615444,-3.5857789353199996,0.8637634437039999,0.2407,-0.01624,2.0068,0.1471,0.08826,0.41188,0.914029114236368,26.15
0,585158,269,-1935,841,618,-3382,666,415,-28,3460,4,4,13,26.15,0.9140389834690352,789.3255516098724,0.0,0.0,0.0,0,0,0.0,11.795437812805176,11.737688064575195,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,790.374742800481,0.0,0.0,-11.925652126260196,4.027047157287598,1.2880805730819702,9.265560150146484,0.6051190495491028,-0.6108549237251282,-0.2246145606040954,0.4585144221782684,3,0.0,0.0,1.9310078382,-13.890335193,6.0370914198,0.755029431696,-4.131892456304,0.813672494352,0.2407,-0.01624,2.0068,1.9310078382,-13.890335193,6.0370914198,0.755029431696,-4.131892456304,0.813672494352,0.2407,-0.01624,2.0068,0.11768,0.11768,0.38246,0.9140389834690352,26.15
0,585173,265,-1941,718,602,-3795,618,415,-28,3460,5,3,14,26.15,0.9141870219590428,788.1024378128072,0.0,0.0,0.0,0,0,0.0,11.961468696594238,11.97951602935791,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,790.1245343168019,0.0,0.0,-12.002806467880507,3.4380736351013184,1.2689268589019775,9.29429054260254,0.6168612837791443,-0.6182063817977905,-0.2007859349250793,0.4438335597515106,3,0.0,0.0,1.902293967,-13.9334059998,5.1541398804,0.7354817441439999,-4.63646714124,0.755029431696,0.2407,-0.01624,2.0068,1.902293967,-13.9334059998,5.1541398804,0.7354817441439999,-4.63646714124,0.755029431696,0.2407,-0.01624,2.0068,0.1471,0.08826,0.41188,0.9141870219590428,26.15
0,585188,335,-2053,663,576,-4185,569,181,-228,3714,6,3,12,26.16,0.9140389834690352,789.3255516098724,0.0,0.0,0.0,0,0,0.0,11.239593505859377,12.073359489440918,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,789.9234046571361,0.0,0.0,-12.025617920329095,3.1747114658355717,1.6041151285171509,9.830592155456545,0.6295230984687805,-0.6253705024719238,-0.1751203089952469,0.4265506863594055,3,0.0,0.0,2.404786713,-14.7373943934,4.7593241514,0.703716751872,-5.11294202532,0.6951646385679999,0.10498,-0.13224,2.15412,2.404786713,-14.7373943934,4.7593241514,0.703716751872,-5.11294202532,0.6951646385679999,0.10498,-0.13224,2.15412,0.17652,0.08826,0.35304,0.9140389834690352,26.16
0,585203,332,-2021,607,554,-4553,520,181,-228,3714,5,5,12,26.16,0.9140981988650384,788.8362868436036,0.0,0.0,0.0,0,0,0.0,12.087797164916992,11.86762523651123,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,789.7121275995287,0.0,0.0,-12.059036165578098,2.9065608978271484,1.5897499322891235,9.677363395690918,0.6428515911102295,-0.6320834159851074,-0.1476740390062332,0.4066998660564422,3,0.0,0.0,2.3832513096000003,-14.507683423800001,4.3573299546,0.676838681488,-5.562538839016,0.63529984544,0.10498,-0.13224,2.15412,2.3832513096000003,-14.507683423800001,4.3573299546,0.676838681488,-5.562538839016,0.63529984544,0.10498,-0.13224,2.15412,0.1471,0.1471,0.35304,0.9140981988650384,26.16
0,585218,330,-2137,364,532,-4873,465,181,-228,3714,6,3,10,26.16,0.9139995065383666,789.6517423798422,0.0,0.0,0.0,0,0,0.0,11.7846097946167,11.737688064575195,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,789.5353475575582,0.0,0.0,-12.054595049210215,1.742978811264038,1.580173134803772,10.232817649841309,0.6565285325050354,-0.6380370855331421,-0.1186897754669189,0.3844370245933532,3,0.0,0.0,2.368894374,-15.340385688600001,2.6129622792,0.6499606111039999,-5.953492590055999,0.5681046694799999,0.10498,-0.13224,2.15412,2.368894374,-15.340385688600001,2.6129622792,0.6499606111039999,-5.953492590055999,0.5681046694799999,0.10498,-0.13224,2.15412,0.17652,0.08826,0.2942,0.9139995065383666,26.16
0,585233,474,-2156,250,532,-5086,421,181,-228,3714,5,5,9,26.15,0.9140389834690352,789.3255516098724,0.0,0.0,0.0,0,0,0.0,11.376749992370604,11.777390480041504,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,789.3535413764159,0.0,0.0,-12.055663016048348,1.1971008777618408,2.269703149795532,10.323798179626465,0.670015811920166,-0.6429250836372375,-0.0885638520121574,0.3603924512863159,3,0.0,0.0,3.4025937372,-15.4767765768,1.79461695,0.6499606111039999,-6.213721180592,0.514348528712,0.10498,-0.13224,2.15412,3.4025937372,-15.4767765768,1.79461695,0.6499606111039999,-6.213721180592,0.514348528712,0.10498,-0.13224,2.15412,0.1471,0.1471,0.26478,0.9140389834690352,26.15
0,585248,53,-2022,156,537,-5321,358,181,-228,3714,4,6,8,26.16,0.9140981988650384,788.8362868436036,0.0,0.0,0.0,0,0,0.0,11.575265884399414,11.531952857971191,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,789.1612444784347,0.0,0.0,-12.068061975405804,0.7469909191131592,0.2537853717803955,9.682151794433594,0.6833204627037048,-0.6464909315109253,-0.0572309680283069,0.3344359993934631,3,0.0,0.0,0.3804587934,-14.5148618916,1.1198409768,0.656069263464,-6.500827841512,0.437379508976,0.10498,-0.13224,2.15412,0.3804587934,-14.5148618916,1.1198409768,0.656069263464,-6.500827841512,0.437379508976,0.10498,-0.13224,2.15412,0.11768,0.17652,0.23536,0.9140981988650384,26.16
0,585263,-69,-1964,92,528,-5531,261,181,-228,3714,8,3,7,26.15,0.9139896373056996,789.7332918548522,0.0,0.0,0.0,0,0,0.0,11.474203109741213,12.03726577758789,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,789.0058809061877,0.0,0.0,-12.040307161171794,0.4405331015586853,-0.3303998410701751,9.404424667358398,0.6963721513748169,-0.6484091281890869,-0.0250138267874717,0.3066036999225616,3,0.0,0.0,-0.4953142782,-14.0985107592,0.6604190376,0.645073689216,-6.757391240632,0.318871653192,0.10498,-0.13224,2.15412,-0.4953142782,-14.0985107592,0.6604190376,0.645073689216,-6.757391240632,0.318871653192,0.10498,-0.13224,2.15412,0.23536,0.08826,0.20594,0.9139896373056996,26.15
0,585278,232,-1825,-274,539,-5700,175,181,-228,3714,8,3,5,26.16,0.9140488527017024,789.24400569983,0.0,0.0,0.0,0,0,0.0,11.31178092956543,12.120281219482422,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,788.8395425892298,0.0,0.0,-12.024874621257696,-1.3120225667953491,1.1109095811843872,8.738836288452148,0.7088590860366821,-0.6485292911529541,0.0079789273440837,0.277245283126831,3,0.0,0.0,1.6654045296,-13.100703735,-1.9669001772,0.658512724408,-6.963863690399999,0.2138028326,0.10498,-0.13224,2.15412,1.6654045296,-13.100703735,-1.9669001772,0.658512724408,-6.963863690399999,0.2138028326,0.10498,-0.13224,2.15412,0.23536,0.08826,0.1471,0.9140488527017024,26.16
0,585293,255,-2057,-324,538,-5800,103,-355,-321,4165,6,4,3,26.16,0.9140981988650384,788.8362868436036,0.0,0.0,0.0,0,0,0.0,12.048093795776367,11.781000137329102,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,788.6652039371162,0.0,0.0,-12.018346847243722,-1.5514427423477173,1.2210428714752195,9.849745750427246,0.7204210162162781,-0.6468486189842224,0.0413067117333412,0.2467270046472549,3,0.0,0.0,1.830509289,-14.7661082646,-2.3258235672,0.657290993936,-7.0860367376,0.125838238616,-0.2059,-0.18618,2.4157,1.830509289,-14.7661082646,-2.3258235672,0.657290993936,-7.0860367376,0.125838238616,-0.2059,-0.18618,2.4157,0.17652,0.11768,0.08826,0.9140981988650384,26.16
0,585308,126,-1857,-200,554,-5896,35,-355,-321,4165,8,2,4,26.15,0.9139304219096964,790.2226036791504,0.0,0.0,0.0,0,0,0.0,11.770172119140623,11.701593399047852,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,788.5441320534906,0.0,0.0,-11.954303725191766,-0.9576807022094728,0.6033388376235962,8.892065048217773,0.7309219241142273,-0.6432814002037048,0.074996180832386,0.2152158766984939,3,0.0,0.0,0.9044869428000001,-13.3304147046,-1.43569356,0.676838681488,-7.203322862912,0.042760566519999994,-0.2059,-0.18618,2.4157,0.9044869428000001,-13.3304147046,-1.43569356,0.676838681488,-7.203322862912,0.042760566519999994,-0.2059,-0.18618,2.4157,0.23536,0.05884,0.11768,0.9139304219096964,26.15
0,585323,1,-1817,-321,550,-5942,-47,-355,-321,4165,7,3,3,26.15,0.91419689119171,788.0209025955729,0.0,0.0,0.0,0,0,0.0,11.535562515258787,11.84957790374756,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,788.3531001763274,0.0,0.0,-11.966978929159696,-1.53707754611969,0.0047884033992886,8.700529098510742,0.7402670979499817,-0.6377561688423157,0.108587309718132,0.182977020740509,3,0.0,0.0,0.0071784678,-13.0432759926,-2.3042881638,0.6719517596,-7.259522464623999,-0.057421332183999994,-0.2059,-0.18618,2.4157,0.0071784678,-13.0432759926,-2.3042881638,0.6719517596,-7.259522464623999,-0.057421332183999994,-0.2059,-0.18618,2.4157,0.20594,0.08826,0.08826,0.91419689119171,26.15
0,585338,229,-1842,-520,554,-5943,-128,-355,-321,4165,7,2,2,26.15,0.9140389834690352,789.3255516098724,0.0,0.0,0.0,0,0,0.0,11.770172119140623,11.726859092712402,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,788.2128431250098,0.0,0.0,-11.924522849345845,-2.4899697303771973,1.09654438495636,8.820239067077637,0.748329758644104,-0.6302875876426697,0.1418405920267105,0.1504044085741043,3,0.0,0.0,1.6438691262,-13.2227376876,-3.732803256,0.676838681488,-7.260744195096,-0.156381500416,-0.2059,-0.18618,2.4157,1.6438691262,-13.2227376876,-3.732803256,0.676838681488,-7.260744195096,-0.156381500416,-0.2059,-0.18618,2.4157,0.20594,0.05884,0.05884,0.9140389834690352,26.15
0,585353,117,-1747,-598,571,-5879,-194,-355,-321,4165,5,3,0,26.17,0.9139501603750309,790.0594968853886,0.0,0.0,0.0,0,0,0.0,12.033656120300291,11.802656173706056,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,788.1029856578688,0.0,0.0,-11.849870954476414,-2.8634653091430664,0.5602431893348694,8.365341186523438,0.7549336552619934,-0.6210494637489319,0.1744733601808548,0.1180332452058792,3,0.0,0.0,0.8398807326000001,-12.5407832466,-4.2927237444,0.697608099512,-7.182553444888,-0.237015711568,-0.2059,-0.18618,2.4157,0.8398807326000001,-12.5407832466,-4.2927237444,0.697608099512,-7.182553444888,-0.237015711568,-0.2059,-0.18618,2.4157,0.1471,0.08826,0.0,0.9139501603750309,26.17
0,585368,46,-1676,-586,575,-5797,-286,-355,-321,4165,8,1,0,26.15,0.9139896373056996,789.7332918548522,0.0,0.0,0.0,0,0,0.0,12.040875434875488,11.741296768188477,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,787.9868387654545,0.0,0.0,-11.783233957667884,-2.806004285812378,0.2202665507793426,8.02536392211914,0.7602401375770569,-0.6099933385848999,0.2062514722347259,0.086042396724224,3,0.0,0.0,0.3302095188,-12.031112032800001,-4.2065821308,0.7024950214,-7.0823715461839996,-0.349414914992,-0.2059,-0.18618,2.4157,0.3302095188,-12.031112032800001,-4.2065821308,0.7024950214,-7.0823715461839996,-0.349414914992,-0.2059,-0.18618,2.4157,0.23536,0.02942,0.0,0.9139896373056996,26.15
0,585383,52,-1629,-725,569,-5666,-383,-355,-321,4165,7,1,-1,26.15,0.91419689119171,788.0209025955729,0.0,0.0,0.0,0,0,0.0,10.777593612670898,12.076969146728516,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,787.817272724853,0.0,0.0,-11.77546433412193,-3.471592426300049,0.2489969730377197,7.800309181213379,0.7643138766288757,-0.5972645282745361,0.2368486821651458,0.0547922179102897,3,0.0,0.0,0.3732803256,-11.6937240462,-5.204389155,0.6951646385679999,-6.9223248543519995,-0.467922770776,-0.2059,-0.18618,2.4157,0.3732803256,-11.6937240462,-5.204389155,0.6951646385679999,-6.9223248543519995,-0.467922770776,-0.2059,-0.18618,2.4157,0.20594,0.02942,-0.02942,0.91419689119171,26.15
0,585398,202,-1724,-1011,581,-5457,-461,-911,-374,4416,7,0,0,26.15,0.91419689119171,788.0209025955729,0.0,0.0,0.0,0,0,0.0,11.293734550476074,11.932594299316406,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,787.6535964441081,0.0,0.0,-11.761449540943968,-4.841075897216797,0.9672574996948242,8.255207061767578,0.7671017050743103,-0.583243191242218,0.2660113275051117,0.0249098055064678,3,0.0,0.0,1.4500504956,-12.3756784872,-7.2574309458,0.7098254042319999,-6.666983185704,-0.5632177475919999,-0.52838,-0.21692,2.56128,1.4500504956,-12.3756784872,-7.2574309458,0.7098254042319999,-6.666983185704,-0.5632177475919999,-0.52838,-0.21692,2.56128,0.20594,0.0,0.0,0.91419689119171,26.15
0,585413,254,-1712,-1224,584,-5183,-537,-911,-374,4416,4,1,-4,26.16,0.9142561065877128,787.5317062592993,0.0,0.0,0.0,0,0,0.0,11.669109344482422,11.647453308105469,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,787.4790326178977,0.0,0.0,-11.75943974560776,-5.861005783081055,1.216254472732544,8.197746276855469,0.7687578201293945,-0.5682539939880371,0.2934089004993438,-0.0031673414632678,3,0.0,0.0,1.8233308212000001,-12.289536873600001,-8.7864445872,0.713490595648,-6.332229036376,-0.656069263464,-0.52838,-0.21692,2.56128,1.8233308212000001,-12.289536873600001,-8.7864445872,0.713490595648,-6.332229036376,-0.656069263464,-0.52838,-0.21692,2.56128,0.11768,0.02942,-0.11768,0.9142561065877128,26.16
0,585428,390,-1656,-1168,607,-4929,-601,-911,-374,4416,7,1,-7,26.15,0.9143449296817172,786.7979598584498,0.0,0.0,0.0,0,0,0.0,12.116671562194824,12.03726577758789,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,787.2854463263235,0.0,0.0,-11.778040093021104,-5.592854976654053,1.867477297782898,7.929595947265625,0.7693595886230469,-0.5525082349777222,0.3193030953407287,-0.0294276308268308,3,0.0,0.0,2.7996024420000003,-11.8875426768,-8.3844503904,0.7415903965039999,-6.021909496488,-0.734260013672,-0.52838,-0.21692,2.56128,2.7996024420000003,-11.8875426768,-8.3844503904,0.7415903965039999,-6.021909496488,-0.734260013672,-0.52838,-0.21692,2.56128,0.20594,0.02942,-0.20594,0.9143449296817172,26.15
0,585443,95,-1685,-1384,635,-4602,-676,-911,-374,4416,6,2,-7,26.15,0.9142955835183816,787.2055896218209,0.0,0.0,0.0,0,0,0.0,11.972296714782717,11.766562461853027,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,787.1120742188715,0.0,0.0,-11.774471955035768,-6.627150535583496,0.454898327589035,8.068459510803223,0.7691336870193481,-0.5363054871559143,0.3434628844261169,-0.0533221326768398,3,0.0,0.0,0.681954441,-12.095718243,-9.9349994352,0.7757988497199999,-5.622403632144,-0.825889799072,-0.52838,-0.21692,2.56128,0.681954441,-12.095718243,-9.9349994352,0.7757988497199999,-5.622403632144,-0.825889799072,-0.52838,-0.21692,2.56128,0.17652,0.05884,-0.20594,0.9142955835183816,26.15
0,585458,155,-1656,-1281,669,-4268,-762,-911,-374,4416,8,1,-8,26.15,0.9140883296323712,788.9178291890291,0.0,0.0,0.0,0,0,0.0,11.647453308105469,12.073359489440918,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,787.0029973916813,0.0,0.0,-11.701410364579448,-6.133944988250732,0.7422025203704834,7.929595947265625,0.7683034539222717,-0.5197921395301819,0.3659831881523132,-0.0747153311967849,3,0.0,0.0,1.112662509,-11.8875426768,-9.1956172518,0.8173376857679999,-5.214345654495999,-0.930958619664,-0.52838,-0.21692,2.56128,1.112662509,-11.8875426768,-9.1956172518,0.8173376857679999,-5.214345654495999,-0.930958619664,-0.52838,-0.21692,2.56128,0.23536,0.02942,-0.23536,0.9140883296323712,26.15
0,585473,194,-1657,-1394,705,-3964,-851,-911,-374,4416,7,1,-6,26.15,0.9143449296817172,786.7979598584498,0.0,0.0,0.0,0,0,0.0,11.80987548828125,12.033656120300291,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,786.8264706046149,0.0,0.0,-11.702498209716977,-6.675034523010254,0.9289502501487732,7.934384346008301,0.7670239210128784,-0.5030369162559509,0.3870906829833984,-0.093748889863491,3,0.0,0.0,1.3926227532,-11.8947211446,-10.0067841132,0.86131998276,-4.842939591007999,-1.0396926316719999,-0.52838,-0.21692,2.56128,1.3926227532,-11.8947211446,-10.0067841132,0.86131998276,-4.842939591007999,-1.0396926316719999,-0.52838,-0.21692,2.56128,0.20594,0.02942,-0.17652,0.9143449296817172,26.15
0,585488,229,-1611,-1467,740,-3580,-930,-911,-374,4416,6,1,-8,26.15,0.914453491241056,785.9012370795639,0.0,0.0,0.0,0,0,0.0,11.203499794006348,11.853187561035156,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,786.6253906758983,0.0,0.0,-11.730128737660024,-7.024587631225586,1.09654438495636,7.714118003845215,0.7654712200164795,-0.4865054190158844,0.4065422713756561,-0.1099538505077362,3,0.0,0.0,1.6438691262,-11.5645116258,-10.5308122626,0.9040805492799999,-4.37379508976,-1.1362093389599999,-0.52838,-0.21692,2.56128,1.6438691262,-11.5645116258,-10.5308122626,0.9040805492799999,-4.37379508976,-1.1362093389599999,-0.52838,-0.21692,2.56128,0.17652,0.02942,-0.23536,0.914453491241056,26.15
0,585503,290,-1694,-1605,789,-3204,-1009,-1249,-473,4317,6,1,-8,26.16,0.9142561065877128,787.5317062592993,0.0,0.0,0.0,0,0,0.0,11.860405921936035,12.040875434875488,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,786.4863120574025,0.0,0.0,-11.69024107590812,-7.68538761138916,1.3886369466781616,8.111555099487305,0.7637513279914856,-0.4703439772129059,0.4245606660842895,-0.1233230680227279,3,0.0,0.0,2.081755662,-12.160324453200001,-11.521440819,0.9639453424079999,-3.914424432288,-1.2327260462479999,-0.72442,-0.27434000000000003,2.50386,2.081755662,-12.160324453200001,-11.521440819,0.9639453424079999,-3.914424432288,-1.2327260462479999,-0.72442,-0.27434000000000003,2.50386,0.17652,0.02942,-0.23536,0.9142561065877128,26.16
0,585518,207,-1687,-1562,849,-2816,-1090,-1249,-473,4317,5,1,-11,26.15,0.9144041450777202,786.3088276558675,0.0,0.0,0.0,0,0,0.0,12.055312156677246,12.152765274047852,4,-693.0,-848.0,15.0,15.0,6,0.0,0.0,0.0,0.0,786.3108858482965,0.0,0.0,-11.690319607512064,-7.479485988616943,0.9911994934082032,8.078036308288574,0.761978805065155,-0.4547325372695923,0.4412708878517151,-0.1337414532899856,3,0.0,0.0,1.4859428346,-12.1100751786,-11.2127667036,1.037249170728,-3.440393009152,-1.33168621448,-0.72442,-0.27434000000000003,2.50386,1.4859428346,-12.1100751786,-11.2127667036,1.037249170728,-3.440393009152,-1.33168621448,-0.72442,-0.27434000000000003,2.50386,0.1471,0.02942,-0.32362,0.9144041450777202,26.15
