,timestamp_s,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro2_temp,baro2_pres,gps_lat,gps_long,gps_alt,battery_voltage,pyro_cont,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q_x,q_y,q_z,q_w,state,baro_pres_avg,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_temp_avg,baro_height
74514,7720648,0,-2415,571,384,5475,-15725,-4753,-761,-2382,-3181,-2428,488,309,5277,-15748,-4870,-722,-1035,-811,16,448,-3872,32.56,0.7417715272637553,30.7,0.7479694053787318,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2517.8689897748955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7448704663212435,44.824275716145834,-73.16529134114583,-17.335999737,4.0989051138,2.7565316352,-17.4293198184,3.5030922864000003,2.2181465502,6.6889530665625,-19.2116505884375,-5.8068664703875,6.447051202237501,-19.23975029995,-5.949808481125,-0.44138,-1.38156,-1.84498,-0.41876,-0.6003000000000001,-0.47038,-17.3826597777,3.8009987001,2.4873390927,6.5680021344,-19.22570044419375,-5.8783374757562505,-0.43007,-0.99093,-1.15768,0.47072,13.18016,-113.91424,31.630000000000003,2640.927471852725
74515,7720663,0,-2371,400,320,5838,-16849,-4964,-761,-2382,-3181,-2220,344,234,5747,-17282,-5174,-722,-1035,-811,0,544,-3920,32.59,0.7415247964470763,30.69,0.7482457438934123,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2517.700569401139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7448852701702442,44.824275716145834,-73.16529134114583,-17.0201471538,2.87138712,2.297109696,-15.936198516000001,2.4693929232,1.6797614652000001,7.132439817825,-20.584871272787503,-6.06465078035,7.0212626983625,-21.113878885175,-6.3212133637250005,-0.44138,-1.38156,-1.84498,-0.41876,-0.6003000000000001,-0.47038,-16.4781728349,2.6703900216000003,1.9884355806,7.07685125809375,-20.849375078981254,-6.1929320720375,-0.43007,-0.99093,-1.15768,0.0,16.00448,-115.3264,31.64,2640.9968996426464
74516,7720678,0,-2092,264,366,6375,-18360,-5086,-1299,-2229,-2827,-2213,300,343,6136,-18396,-5252,-722,-1035,-811,-16,416,-3856,32.56,0.7420577350111028,30.68,0.7484924747100913,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2513.266932819883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.745275104860597,44.824275716145834,-73.16529134114583,-15.0173546376,1.8951154992,2.6273192148,-15.8859492414,2.15354034,2.4622144554000003,7.788506995312501,-22.4309001465,-6.213701424025,7.4965143409,-22.474882303650002,-6.41650803755,-0.75342,-1.29282,-1.6396600000000001,-0.41876,-0.6003000000000001,-0.47038,-15.4516519395,2.0243279196,2.5447668351,7.642510668106251,-22.452891225075,-6.3151047307875,-0.58609,-0.9465600000000001,-1.05502,-0.47072,12.23872,-113.44352,31.62,2635.7972032528232
74517,7720694,0,-2168,219,364,6864,-20124,-4961,-1299,-2229,-2827,-2057,168,399,6626,-20125,-5166,-1287,-834,-354,48,480,-3760,32.57,0.7421169504071059,30.7,0.7483740439180854,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2513.6035678399985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7452454971625957,44.824275716145834,-73.16529134114583,-15.562918190400001,1.5720844482,2.6129622792,-14.7661082646,1.2059825904,2.8642086522000003,8.3859312966,-24.586025846850003,-6.0609856005875,8.095160368775,-24.5872475734375,-6.311439551025,-0.75342,-1.29282,-1.6396600000000001,-0.74646,-0.48372,-0.20532,-15.1645132275,1.3890335193,2.7385854657,8.2405458326875,-24.58663671014375,-6.18621257580625,-0.74994,-0.88827,-0.92249,1.41216,14.1216,-110.6192,31.634999999999998,2636.2580532645666
74518,7720709,0,-2237,297,278,7269,-21714,-4839,-1299,-2229,-2827,-2321,332,283,6986,-21683,-5048,-1287,-834,-354,-80,528,-3728,32.57,0.7421366888724402,30.7,0.7485516901060942,4449.45654296875,-7309.91748046875,33.0,12.194717407226562,0,0.0,0.0,0.0,0.0,2512.481513005807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7453441894892672,44.824275716145834,-73.16529134114583,-16.0582324686,2.1320049366,1.9956140484,-16.6612237638,2.3832513096000003,2.0315063874,8.880730564537501,-26.528571120975002,-5.9119349569125,8.534981940275001,-26.4906975967625,-6.1672758137,-0.75342,-1.29282,-1.6396600000000001,-0.74646,-0.48372,-0.20532,-16.3597281162,2.2576281231,2.0135602179,8.707856252406252,-26.50963435886875,-6.03960538530625,-0.74994,-0.88827,-0.92249,-2.3536,15.533760000000001,-109.67776,31.634999999999998,2635.0071710966567
74519,7720724,0,-1686,109,433,7629,-24103,-4377,-1299,-2229,-2827,-1633,101,394,7471,-24055,-4606,-1287,-834,-354,112,320,-3712,32.55,0.7422847273624475,30.69,0.7485615593387615,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2511.583996456189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7454231433506044,44.824275716145834,-73.16529134114583,-12.1028967108,0.7824529902,3.1082765574,-11.7224379174,0.7250252478,2.8283163132,9.3205521360375,-29.4472759385125,-5.3474972734875,9.1275193352125,-29.3886330623125,-5.627272662025001,-0.75342,-1.29282,-1.6396600000000001,-0.74646,-0.48372,-0.20532,-11.9126673141,0.753739119,2.9682964353,9.224035735625002,-29.4179545004125,-5.487384967756251,-0.74994,-0.88827,-0.92249,3.29504,9.4144,-109.20704,31.619999999999997,2633.835600716235
74520,7720740,0,-1506,16,355,8061,-25778,-3791,-1299,-2229,-2827,-1449,60,325,7880,-26282,-3878,-1287,-834,-354,96,320,-3840,32.57,0.74206760424377,30.71,0.7485615593387615,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2512.8181108869194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7453145817912658,44.824275716145834,-73.16529134114583,-10.810772506800001,0.1148554848,2.548356069,-10.4015998422,0.430708068,2.3330020350000003,9.8483380218375,-31.493667972575,-4.6315654932125,9.627205509500001,-32.109418172675,-4.737855706325,-0.75342,-1.29282,-1.6396600000000001,-0.74646,-0.48372,-0.20532,-10.6061861745,0.2727817764,2.440679052,9.73777176566875,-31.801543072625,-4.68471059976875,-0.74994,-0.88827,-0.92249,2.82432,9.4144,-112.9728,31.64,2635.382415045883
74521,7720755,0,-1549,216,331,8389,-28030,-2901,-1299,-2229,-2827,-1584,231,317,8097,-27958,-3199,-1287,-834,-354,80,336,-3808,32.57,0.7422649888971132,30.7,0.7483937823834197,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2512.6498099569662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7453293856402665,44.824275716145834,-73.16529134114583,-11.1194466222,1.5505490448,2.3760728418,-11.3706929952,1.6582260618,2.2755742926,10.249064342537501,-34.244996247625004,-3.5442288303375,9.8923201789875,-34.157031933325,-3.9083033534125002,-0.75342,-1.29282,-1.6396600000000001,-0.74646,-0.48372,-0.20532,-11.2450698087,1.6043875533,2.3258235672,10.0706922607625,-34.201014090475,-3.726266091875,-0.74994,-0.88827,-0.92249,2.3536,9.88512,-112.03136,31.634999999999998,2635.19479085347
74522,7720771,0,-1476,344,726,8509,-29706,-2126,-1299,-2229,-2827,-1638,350,621,8250,-30229,-2146,-1287,-834,-354,0,336,-3744,32.57,0.7421169504071059,30.69,0.7485122131754256,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2512.8181108869194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7453145817912658,44.824275716145834,-73.16529134114583,-10.5954184728,2.4693929232,5.2115676228000005,-11.7583302564,2.51246373,4.4578285038,10.3956715330375,-36.292610008275,-2.597390725025,10.079244346875,-36.9315730135375,-2.6218252567750002,-0.75342,-1.29282,-1.6396600000000001,-0.74646,-0.48372,-0.20532,-11.1768743646,2.4909283265999997,4.8346980633,10.23745793995625,-36.612091510906254,-2.6096079909,-0.74994,-0.88827,-0.92249,0.0,9.88512,-110.14848,31.630000000000003,2635.382415045883
74523,7720786,0,-1931,383,366,8449,-32288,-917,-1299,-2229,-2827,-1887,347,442,8212,-32158,-1273,-1287,-834,-354,-16,480,-3824,32.57,0.7420182580804342,30.7,0.7482852208240809,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2514.6696837650206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7451517394522575,44.824275716145834,-73.16529134114583,-13.861621321800001,2.7493531674000002,2.6273192148,-13.545768738600001,2.4909283266,3.1728827676,10.3223679377875,-39.447108057200005,-1.1203232807375,10.03281873655,-39.288283600825004,-1.5552579458875,-0.75342,-1.29282,-1.6396600000000001,-0.74646,-0.48372,-0.20532,-13.703695030200002,2.620140747,2.9001009912,10.177593337168751,-39.367695829012504,-1.3377906133125,-0.74994,-0.88827,-0.92249,-0.47072,14.1216,-112.50208,31.634999999999998,2637.44657396683
74524,7720801,0,-1865,328,274,8318,-32768,-17,-1299,-2229,-2827,-1859,387,336,8026,-32768,-107,-1287,-834,-354,48,416,-3776,32.57,0.7419590426844312,30.69,0.7480483592400691,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2516.3533498195875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7450037009622501,44.824275716145834,-73.16529134114583,-13.387842447,2.3545374384,1.9669001772,-13.344771640200001,2.7780670386,2.4119651808,10.162321754825001,-40.0335368192,-0.0207693519875,9.805577591275,-40.0335368192,-0.13072474486250002,-0.75342,-1.29282,-1.6396600000000001,-0.74646,-0.48372,-0.20532,-13.3663070436,2.5663022385,2.1894326790000003,9.98394967305,-40.0335368192,-0.075747048425,-0.74994,-0.88827,-0.92249,1.41216,12.23872,-111.08992,31.630000000000003,2639.3235480506232
74525,7720817,0,-2051,551,289,7971,-32768,1166,-1299,-2229,-2827,-2155,538,230,7660,-32768,1063,-1287,-834,-354,-64,464,-3872,32.56,0.7422057735011103,30.69,0.7482062669627436,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2514.052439296672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.745206020231927,44.824275716145834,-73.16529134114583,-14.7230374578,3.9553357578000004,2.0745771942,-15.469598109000001,3.8620156764,1.651047594,9.738382628962501,-40.0335368192,1.424533201025,9.35842566025,-40.0335368192,1.2986953625125,-0.75342,-1.29282,-1.6396600000000001,-0.74646,-0.48372,-0.20532,-15.0963177834,3.9086757171000004,1.8628123941,9.548404144606252,-40.0335368192,1.36161428176875,-0.74994,-0.88827,-0.92249,-1.88288,13.65088,-113.91424,31.625,2636.672868037569
74526,7720832,0,-2359,729,-123,7387,-32768,2278,-1299,-2229,-2827,-2402,749,-63,7196,-32768,1890,-1287,-834,-354,-64,416,-3760,32.57,0.7418011349617567,30.69,0.7484233900814212,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2515.1186224485173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7451122625215889,44.824275716145834,-73.16529134114583,-16.9340055402,5.2331030262,-0.8829515394,-17.2426796556,5.3766723822,-0.45224347140000004,9.024894301862501,-40.0335368192,2.783093166325,8.79154452365,-40.0335368192,2.309063250375,-0.75342,-1.29282,-1.6396600000000001,-0.74646,-0.48372,-0.20532,-17.088342597900002,5.3048877042,-0.6675975054000001,8.90821941275625,-40.0335368192,2.54607820835,-0.74994,-0.88827,-0.92249,-1.88288,12.23872,-110.6192,31.630000000000003,2637.9470569883038
74527,7720848,0,-2248,575,-151,6879,-32768,3027,-1299,-2229,-2827,-2367,693,-286,6562,-32768,2851,-1287,-834,-354,-64,480,-3904,32.57,0.7420182580804342,30.7,0.7480582284727363,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2515.9604587912067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7450382432765852,44.824275716145834,-73.16529134114583,-16.1371956144,4.127618985,-1.0839486378,-16.9914332826,4.9746781854,-2.0530417908,8.4042571954125,-40.0335368192,3.6981663803625002,8.016969867175,-40.0335368192,3.4831425009625003,-0.75342,-1.29282,-1.6396600000000001,-0.74646,-0.48372,-0.20532,-16.5643144485,4.5511485852,-1.5684952143,8.210613531293749,-40.0335368192,3.5906544406625,-0.74994,-0.88827,-0.92249,-1.88288,14.1216,-114.85568,31.634999999999998,2638.8855477262573
74528,7720863,0,-2518,715,-567,6208,-32768,3864,-1299,-2229,-2827,-2497,639,-692,6071,-32768,3485,-1287,-834,-354,-144,544,-4000,32.56,0.7419393042190969,30.7,0.7481766592647422,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2515.735959366486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7450579817419196,44.824275716145834,-73.16529134114583,-18.0753819204,5.132604477,-4.0701912426,-17.924634096600002,4.5870409242,-4.9674997176,7.584478655200001,-40.0335368192,4.720751534100001,7.4171021127125005,-40.0335368192,4.2577171574375,-0.75342,-1.29282,-1.6396600000000001,-0.74646,-0.48372,-0.20532,-18.000008008500004,4.8598227006000005,-4.5188454800999995,7.50079038395625,-40.0335368192,4.48923434576875,-0.74994,-0.88827,-0.92249,-4.23648,16.00448,-117.68,31.630000000000003,2638.5496179856746
74529,7720878,0,-2762,811,-459,5592,-32768,4293,-872,-2382,-840,-2719,863,-480,5308,-32768,4011,-1287,-834,-354,-48,592,-4112,32.55,0.7421761658031089,30.69,0.7484036516160868,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2513.0986212790185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7452899087095979,44.824275716145834,-73.16529134114583,-19.8269280636,5.8217373858000006,-3.2949167202000003,-19.5182539482,6.1950177114,-3.445664544,6.8318950773000005,-40.0335368192,5.2448722401375,6.48492472645,-40.0335368192,4.9003453424625,-0.50576,-1.38156,-0.4872,-0.74646,-0.48372,-0.20532,-19.672591005900003,6.0083775486,-3.3702906321,6.658409901875,-40.0335368192,5.0726087913,-0.6261099999999999,-0.9326399999999999,-0.34626,-1.41216,17.41664,-120.97504,31.619999999999997,2635.524014846824
74530,7720894,0,-2722,705,-335,4890,-32634,4642,-872,-2382,-840,-2535,608,-409,4594,-32447,4323,-768,-1009,1850,-32,480,-3968,32.57,0.7423340735257834,30.7,0.7485319516407599,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2511.471814843385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7454330125832717,44.824275716145834,-73.16529134114583,-19.5397893516,5.060819799,-2.404786713,-18.197415873,4.3645084224,-2.9359933302,5.974243012875,-39.869825456475,5.671254819175,5.6126119429750005,-39.6413625846125,5.2815240377625,-0.50576,-1.38156,-0.4872,-0.44544,-0.58522,1.073,-18.868602612300002,4.7126641107000005,-2.6703900216000003,5.793427477925,-39.755594020543754,5.4763894284687495,-0.4756,-0.98339,0.29289999999999994,-0.94144,14.1216,-116.73856,31.634999999999998,2633.8815456924
74531,7720909,0,-2275,714,-1325,4140,-30523,4796,-872,-2382,-840,-2174,702,-1406,4067,-30771,4432,-768,-1009,1850,-32,432,-4176,32.59,0.7419985196150999,30.7,0.7482358746607451,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2515.062503564859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7451171971379225,44.824275716145834,-73.16529134114583,-16.331014245000002,5.1254260092,-9.511469835,-15.6059889972,5.0392843956,-10.0929257268,5.05794807225,-37.290760630262504,5.85940071365,4.9687620313625,-37.5937488239625,5.4146922358000005,-0.50576,-1.38156,-0.4872,-0.44544,-0.58522,1.073,-15.968501621100001,5.0823552024000005,-9.8021977809,5.013355051806251,-37.4422547271125,5.637046474725,-0.4756,-0.98339,0.29289999999999994,-0.94144,12.70944,-122.85792000000001,31.645000000000003,2638.055755155137
74532,7720925,0,-2606,814,-1186,3619,-29207,4744,-872,-2382,-840,-2727,864,-1300,3425,-29034,4437,-768,-1009,1850,-192,640,-4208,32.58,0.7417715272637553,30.7,0.7480680977054034,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2517.3076040219794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7449198124845793,44.824275716145834,-73.16529134114583,-18.7070870868,5.8432727892,-8.5136628108,-19.5756816906,6.2021961792,-9.332008140000001,4.4214285201625,-35.6829684411125,5.7958709311000005,4.1844135621875,-35.471609741475,5.4208008687375004,-0.50576,-1.38156,-0.4872,-0.44544,-0.58522,1.073,-19.1413843887,6.022734484200001,-8.9228354754,4.302921041175001,-35.57728909129375,5.6083358999187505,-0.4756,-0.98339,0.29289999999999994,-5.64864,18.8288,-123.79936000000001,31.64,2640.4730757686325
74533,7720940,0,-2514,1020,-1926,3326,-27716,4756,-872,-2382,-840,-2468,1005,-1803,3224,-27912,4434,-768,-1009,1850,-208,480,-4304,32.57,0.7419096965210955,30.69,0.7482062669627436,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2515.735959366486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7450579817419196,44.824275716145834,-73.16529134114583,-18.0466680492,7.322037156,-13.825728982800001,-17.7164585304,7.214360139,-12.9427774434,4.0634626300250005,-33.86137409915,5.810531650150001,3.9388465181,-34.1008325103,5.417135688975001,-0.50576,-1.38156,-0.4872,-0.44544,-0.58522,1.073,-17.8815632898,7.2681986475,-13.384253213100001,4.0011545740625,-33.981103304724996,5.613833669562501,-0.4756,-0.98339,0.29289999999999994,-6.11936,14.1216,-126.62368000000001,31.630000000000003,2638.635272678618
74534,7720955,0,-1430,696,-2070,3115,-26767,4724,-872,-2382,-840,-1262,722,-1982,2965,-26634,4324,-768,-1009,1850,-96,240,-4352,32.58,0.7419294349864298,30.69,0.7481963977300765,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2515.679835616423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7450629163582532,44.824275716145834,-73.16529134114583,-10.265208954,4.9962135888,-14.859428346000001,-9.0592263636,5.182853751600001,-14.2277231796,3.8056783200625004,-32.7019555676125,5.771436399350001,3.6224193319375,-32.539465931475,5.28274576435,-0.50576,-1.38156,-0.4872,-0.44544,-0.58522,1.073,-9.6622176588,5.0895336702,-14.5435757628,3.714048826,-32.62071074954375,5.527091081850001,-0.4756,-0.98339,0.29289999999999994,-2.82432,7.0608,-128.03584,31.634999999999998,2638.658357796198
74535,7720971,0,-1284,707,-1753,2847,-25907,4692,-872,-2382,-840,-1194,717,-1928,2760,-25925,4385,-768,-1009,1850,-64,304,-4320,32.59,0.7420083888477671,30.69,0.7483148285220824,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2514.557453517443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7451616086849248,44.824275716145834,-73.16529134114583,-9.2171526552,5.0751767346,-12.5838540534,-8.5710905532,5.1469614126000005,-13.8400859184,3.4782555946125,-31.651270702362503,5.732341148550001,3.3719653815000004,-31.6732617809375,5.357271086187501,-0.50576,-1.38156,-0.4872,-0.44544,-0.58522,1.073,-8.894121604199999,5.1110690736,-13.2119699859,3.42511048805625,-31.662266241650002,5.544806117368751,-0.4756,-0.98339,0.29289999999999994,-1.88288,8.94368,-127.09440000000001,31.64,2637.4926815796325
74536,7720986,0,-1163,702,-2335,2652,-25568,4718,-872,-2382,-840,-1060,697,-2273,2632,-25646,4388,-768,-1009,1850,-80,272,-4528,32.58,0.7420873427091044,30.69,0.7484628670120899,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2513.266932819873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7452751048605971,44.824275716145834,-73.16529134114583,-8.3485580514,5.0392843956,-16.761722313,-7.609175868,5.0033920566,-16.3166573094,3.2400189100500003,-31.2371053892,5.764106039825,3.2155843783,-31.332400063025002,5.36093626595,-0.50576,-1.38156,-0.4872,-0.44544,-0.58522,1.073,-7.9788669596999995,5.0213382261,-16.5391898112,3.227801644175,-31.2847527261125,5.5625211528875,-0.4756,-0.98339,0.29289999999999994,-2.3536,8.00224,-133.21376,31.634999999999998,2635.968332571671
74537,7721002,0,-1544,755,-1769,2470,-25457,4621,-872,-2382,-840,-1392,643,-1712,2353,-25538,4294,-768,-1009,1850,-64,288,-4352,32.59,0.7421169504071059,30.69,0.7485220824080928,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2512.7620101348352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7453195164075994,44.824275716145834,-73.16529134114583,-11.0835542832,5.419743189,-12.698709538200001,-9.9924271776,4.6157547954,-12.289536873600001,3.017664671125,-31.1014937379875,5.645598560837501,2.8747226603875,-31.200453591575002,5.246093966725001,-0.50576,-1.38156,-0.4872,-0.44544,-0.58522,1.073,-10.5379907304,5.0177489922,-12.494123205900001,2.94619366575625,-31.15097366478125,5.445846263781251,-0.4756,-0.98339,0.29289999999999994,-1.88288,8.47296,-128.03584,31.64,2635.4909656501995
74538,7721017,0,-1120,669,-1889,2194,-25824,4410,-872,-2382,-840,-1013,673,-1937,2150,-25827,4105,-768,-1009,1850,-112,256,-4320,32.58,0.742186035035776,30.7,0.7483740439180854,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2513.2108285307727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7452800394769307,44.824275716145834,-73.16529134114583,-8.039883936,4.8023949582,-13.5601256742,-7.2717878814,4.8311088294,-13.9046921286,2.680468132975,-31.5498673956,5.387814250875,2.626712163125,-31.553532575362503,5.0151876416875005,-0.50576,-1.38156,-0.4872,-0.44544,-0.58522,1.073,-7.6558359087,4.816751893799999,-13.7324089014,2.65359014805,-31.55169998548125,5.20150094628125,-0.4756,-0.98339,0.29289999999999994,-3.29504,7.53152,-127.09440000000001,31.64,2635.905784692377
74539,7721032,0,-1148,547,-1428,1933,-26524,4301,-872,-2382,-840,-1096,518,-1636,1838,-26772,3953,-768,-1009,1850,-32,208,-4272,32.58,0.7420873427091044,30.69,0.748788551690106,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2511.415724699917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7454379471996052,44.824275716145834,-73.16529134114583,-8.240881034400001,3.9266218866,-10.2508520184,-7.8676007088,3.7184463204,-11.7439733208,2.3615974936375,-32.40507600685,5.2546460528375,2.245533467825,-32.70806420055,4.8294852003875,-0.50576,-1.38156,-0.4872,-0.44544,-0.58522,1.073,-8.054240871600001,3.8225341035,-10.9974126696,2.3035654807312502,-32.5565701037,5.0420656266125,-0.4756,-0.98339,0.29289999999999994,-0.94144,6.11936,-125.68224000000001,31.634999999999998,2633.904512783468
74540,7721048,0,-1051,547,-1717,1595,-27897,4060,-872,-2382,-840,-1007,539,-1777,1435,-28108,3661,-768,-1009,1850,-48,176,-4320,32.58,0.7424130273871207,30.7,0.7484826054774242,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2511.303545738796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7454478164322724,44.824275716145834,-73.16529134114583,-7.5445696578,3.9266218866,-12.325429212600001,-7.2287170746000005,3.8691941442,-12.7561372806,1.9486539070625002,-34.0825066114875,4.96020994525,1.7531776530625,-34.34029092145,4.4727410368375,-0.50576,-1.38156,-0.4872,-0.44544,-0.58522,1.073,-7.3866433662,3.8979080154,-12.5407832466,1.8509157800625,-34.21139876646875,4.7164754910437505,-0.4756,-0.98339,0.29289999999999994,-1.41216,5.17792,-127.09440000000001,31.64,2633.7794500434807
74541,7721063,0,-907,557,-1850,1215,-29173,3831,-872,-2382,-840,-845,531,-1710,1157,-29107,3479,-768,-1009,1850,-64,128,-4304,32.57,0.7422649888971132,30.69,0.748472736244757,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2512.20102692844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7453688625709352,44.824275716145834,-73.16529134114583,-6.5108702946,3.9984065646,-13.28016543,-6.065805291,3.8117664018000004,-12.275179938,1.4843978038125,-35.6414297371375,4.6804345567125,1.4135376617375002,-35.560795782362504,4.2503867979125,-0.50576,-1.38156,-0.4872,-0.44544,-0.58522,1.073,-6.2883377928,3.9050864832000003,-12.777672684,1.4489677327750001,-35.60111275975,4.4654106773125,-0.4756,-0.98339,0.29289999999999994,-1.88288,3.76576,-126.62368000000001,31.630000000000003,2634.694481358308
74542,7721078,0,-534,433,-1738,972,-30235,3646,1049,-2689,-1216,-434,480,-1643,827,-30383,3228,-768,-1009,1850,-64,-16,-4336,32.57,0.7424228966197878,30.69,0.7489365901801135,4449.45654296875,-7309.91748046875,33.0,12.761913299560549,0,0.0,0.0,0.0,0.0,2508.667848927108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.7456797433999507,44.824275716145834,-73.16529134114583,-3.8333018052,3.1082765574,-12.476177036400001,-3.1154550252,3.445664544,-11.7942225954,1.18751824305,-36.9389033730625,4.454415138025,1.0103678878625,-37.1197189080125,3.94373342445,0.60842,-1.55962,-0.70528,-0.44544,-0.58522,1.073,-3.4743784152000003,3.2769705506999998,-12.135199815900002,1.09894306545625,-37.0293111405375,4.1990742812375,0.08148999999999998,-1.07242,0.18385999999999997,-1.88288,-0.47072,-127.56512000000001,31.630000000000003,2630.755645908183
