generated_time_s	0	634	635	4083	88146	1310656	-0.01	0.99	-195.09	-0.07	-1.01	-0.18	5.21	15.3
135	0.98	634	634	6868	88146	1319360	-0.01	0.46	-186.55	-0.08	-1.01	-0.05	2.47	4.85
136	0.21	634	634	6889	88149	1319424	-0.29	0.46	-186.51	-0.06	-1.01	-0.05	2.56	1.74
137	0.37	634	634	6909	88153	1319488	-0.68	0.43	-186.52	0.02	-1.01	-0.08	3.69	1.71
138	2.13	634	634	6930	88148	1319552	-0.2	0.45	-186.55	0.01	-1.01	0.08	2.74	-0.34
139	1.01	634	634	6950	88151	1319616	-0.49	0.44	-186.48	-0.12	-1.03	-0.14	2.8	8.6
140	-0.73	635	634	6971	88149	1319680	-0.29	0.45	-186.52	-0.07	-1.01	-0.14	7.74	13.54
141	-1.4	634	634	6991	88150	1319744	-0.39	0.45	-186.43	-0.05	-1.03	0.06	7.1	8.11
142	0.64	635	634	7012	88152	1319808	-0.58	0.43	-186.48	0	-1.01	0.02	2.8	-5.4
143	-0.64	635	634	7032	88151	1319872	-0.49	0.41	-186.46	-0.11	-0.97	-0.05	3.08	10.61
144	0.46	635	634	7053	88150	1319936	-0.39	0.41	-186.49	0.19	-0.95	-0.18	0.4	22.8
145	-0.46	635	634	7073	88149	1320000	-0.29	0.42	-186.43	-0.08	-1.01	-0.1	1.86	21.86
146	-0.21	635	634	7094	88150	1320064	-0.39	0.42	-186.45	-0.02	-1.01	-0.02	3.35	-0.58
147	0.12	635	634	7114	88146	1320128	-0.01	0.45	-186.45	-0.03	-1.02	0.01	2.07	0.91
148	0	635	634	7135	88151	1320192	-0.49	0.43	-186.43	0	-1.01	-0.08	2.32	14.15
149	0.09	634	634	7155	88151	1320256	-0.49	0.42	-186.45	-0.04	-1.01	-0.11	2.9	1.68
150	-0.58	634	634	7176	88148	1320320	-0.2	0.43	-186.44	-0.04	-1	-0.08	4.09	6.43
151	0.73	634	634	7196	88150	1320384	-0.39	0.43	-186.46	0.01	-1.01	0.01	3.14	-5.61
152	0.55	634	634	7217	88150	1320448	-0.39	0.42	-186.44	-0.07	-1.02	0.01	2.13	3.84
153	0.34	635	634	7237	88145	1320512	0.1	0.46	-186.43	-0.08	-1.01	-0.04	2.53	3.54
154	-0.43	635	634	7258	88147	1320576	-0.1	0.47	-186.37	-0.08	-1	-0.01	2.5	2.41
155	0.34	634	634	7278	88150	1320640	-0.39	0.46	-186.35	-0.04	-1.01	0.02	1.34	-3.96
156	-0.27	635	634	7299	88148	1320704	-0.2	0.46	-186.38	-0.04	-1.01	-0.02	1.25	4.48
157	-0.18	635	634	7319	88150	1320768	-0.39	0.45	-186.32	-0.04	-1.01	-0.08	1.77	-0.43
158	-0.37	634	634	7340	88150	1320832	-0.39	0.44	-186.33	-0.04	-1.01	-0.03	2.32	-1.22
159	-0.09	634	634	7360	88148	1320896	-0.2	0.45	-186.3	-0.02	-1.01	0.01	1.55	2.04
160	-0.37	635	634	7380	88150	1320960	-0.39	0.44	-186.24	-0.05	-1.01	-0.08	1.13	5.21
161	-0.79	635	634	7401	88146	1321024	-0.01	0.46	-186.27	-0.06	-1.01	-0.1	1.95	2.5
162	-0.95	634	634	7421	88151	1321088	-0.49	0.44	-186.24	-0.05	-1.01	-0.06	2.44	2.5
163	-1.34	634	634	7442	88146	1321152	-0.01	0.46	-186.27	-0.04	-1.01	0.04	2.26	-2.56
164	-1.16	634	634	7462	88150	1321216	-0.39	0.44	-186.21	-0.04	-1.01	0.02	-0.21	-5.21
165	-2.87	634	634	7483	88150	1321280	-0.39	0.43	-186.22	-0.1	-1.01	-0.04	0.18	0.21
166	-2.38	634	634	7503	88150	1321344	-0.39	0.42	-186.18	0	-1.01	-0.04	-0.37	-0.98
167	-1.71	634	634	7524	88153	1321408	-0.68	0.4	-186.17	-0.04	-1.01	-0.19	2.13	2.9
168	-0.64	634	634	7544	88153	1321472	-0.68	0.37	-186.15	0.01	-1.01	-0.16	4.54	1.95
169	-0.58	634	634	7565	88146	1321536	-0.01	0.4	-186.13	0.08	-1.01	-0.02	4.91	5.82
170	0.12	634	634	7585	88146	1321600	-0.01	0.43	-186.14	-0.01	-1.01	0	4.66	4.6
171	-0.27	634	634	7606	88151	1321664	-0.49	0.41	-186.09	-0.02	-1.01	0.03	3.66	2.16
172	-0.15	634	634	7626	88147	1321728	-0.1	0.43	-186.14	-0.04	-1.01	0.02	2.68	-0.27
173	0.12	634	634	7647	88150	1321792	-0.39	0.42	-186.12	-0.06	-1.01	0.03	1.77	2.68
174	0.55	634	634	7667	88147	1321856	-0.1	0.43	-186.09	-0.04	-1.01	-0.01	0.67	0.58
175	-0.3	635	634	7688	88144	1321920	0.19	0.47	-186.09	-0.06	-1.01	-0.05	0.67	0.06
176	-0.73	634	634	7708	88149	1321984	-0.29	0.46	-186.05	-0.07	-1.01	-0.09	0.98	-1.59
177	-0.73	634	634	7729	88147	1322048	-0.1	0.47	-186.05	0.03	-1.01	-0.12	2.01	4.94
