#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 6283, 12,     0.24, 3,   boost,   49.94, 100185.00,   95.33,   54.04,   77.11, 33.6, 3.99, 0.00, 3.98
6, 6283, 12,     0.25, 3,   boost,   49.41, 100185.00,   95.33,   54.04,   77.63, 33.6, 3.98, 0.00, 3.96
6, 6283, 12,     0.26, 3,   boost,   48.87, 100121.00,  100.71,   59.42,   78.15, 33.6, 4.01, 0.00, 3.97
6, 6283, 12,     0.27, 3,   boost,   48.31, 100108.00,  101.80,   60.52,   78.66, 33.6, 4.00, 0.00, 3.98
6, 6283, 12,     0.28, 3,   boost,   47.74, 100110.00,  101.63,   60.35,   79.16, 33.6, 3.98, 0.00, 3.95
6, 6283, 12,     0.29, 3,   boost,   47.16, 100108.00,  101.80,   60.52,   79.66, 33.6, 4.00, 0.00, 3.98
6, 6283, 12,     0.30, 3,   boost,   46.57, 100088.00,  103.48,   62.20,   80.15, 33.6, 4.00, 0.00, 3.97
6, 6283, 12,     0.31, 3,   boost,   45.97, 100078.00,  104.32,   63.04,   80.64, 33.6, 4.00, 0.00, 3.97
6, 6283, 12,     0.32, 3,   boost,   45.35, 100063.00,  105.59,   64.30,   81.12, 33.6, 3.98, 0.00, 3.98
6, 6283, 12,     0.33, 3,   boost,   44.73, 100034.00,  108.02,   66.74,   81.59, 33.6, 4.00, 0.00, 3.96
6, 6283, 12,     0.34, 3,   boost,   44.09, 100041.00,  107.44,   66.15,   82.06, 33.6, 4.00, 0.00, 3.97
6, 6283, 12,     0.35, 3,   boost,   43.45, 100039.00,  107.60,   66.32,   82.52, 33.6, 3.98, 0.00, 3.98
6, 6283, 12,     0.36, 3,   boost,   42.80, 100039.00,  107.60,   66.32,   82.97, 33.6, 3.99, 0.00, 3.95
6, 6283, 12,     0.37, 3,   boost,   42.13, 100017.00,  109.45,   68.17,   83.41, 33.6, 3.99, 0.00, 3.97
6, 6283, 12,     0.38, 3,   boost,   41.46,  99966.00,  113.75,   72.46,   83.85, 33.6, 3.99, 0.00, 3.96
6, 6283, 12,     0.39, 3,   boost,   40.79,  99978.00,  112.74,   71.45,   84.27, 33.6, 3.98, 0.00, 3.98
6, 6283, 12,     0.40, 3,   boost,   40.10,  99954.00,  114.76,   73.47,   84.70, 33.6, 4.00, 0.00, 3.97
6, 6283, 12,     0.41, 3,   boost,   39.41,  99944.00,  115.60,   74.31,   85.11, 33.6, 3.99, 0.00, 3.96
6, 6283, 12,     0.42, 3,   boost,   38.71,  99952.00,  114.92,   73.64,   85.51, 33.6, 3.99, 0.00, 3.96
