timestampMs,pressurePa,tempK,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,imuTemp,battV,altitudeM,velocityMS,accelerationMSS,unfiltAlt,flightState,drogueCont,drogueFired,mainCont,mainFired,tiltMagnitudeDeg,angularVelRadS_x,angularVelRadS_y,angularVelRadS_z,quaternion_a,quaternion_b,quaternion_c,quaternion_d
450116,101707.328125,282.65,9.816226,-0.306457,0.354341,-0.044697,0.022348,0.026605,288.16,4.05,-0.31,-0.11,0.05,-31.152317,0,1,0,1,0,,,,,,,,
455116,101696.140625,282.68,9.864110,-0.316034,0.354341,-0.044697,0.020220,0.026605,288.16,4.03,-0.52,-0.39,0.05,-30.242101,0,1,0,1,0,,,,,,,,
460116,101700.015625,282.70,9.849745,-0.282515,0.349553,-0.045761,0.019156,0.027669,288.21,4.05,0.01,0.05,0.06,-30.557380,0,1,0,1,0,,,,,,,,
465116,101688.828125,282.73,9.883264,-0.296881,0.349553,-0.043633,0.019156,0.028734,288.21,4.03,-0.42,-0.34,0.05,-29.647111,0,1,0,1,0,,,,,,,,
470116,101696.609375,282.77,9.888052,-0.306457,0.311246,-0.042569,0.020220,0.027669,288.35,4.05,0.22,0.25,0.06,-30.280241,0,1,0,1,0,,,,,,,,
475116,101685.421875,282.80,9.897629,-0.311246,0.363918,-0.045761,0.019156,0.026605,288.35,4.03,-0.04,-0.01,0.05,-29.369945,0,1,0,1,0,,,,,,,,
480116,101693.187500,282.83,9.926360,-0.287304,0.325611,-0.042569,0.020220,0.026605,288.35,4.05,0.04,-0.00,0.06,-30.001821,0,1,0,1,0,,,,,,,,
485116,101700.937500,282.87,9.864110,-0.316034,0.339976,-0.043633,0.018091,0.027669,288.35,4.05,-0.24,-0.23,0.05,-30.632385,0,1,0,1,0,,,,,,,,
490116,101704.812500,282.88,9.840168,-0.296881,0.311246,-0.042569,0.019156,0.028734,288.30,4.03,-0.09,-0.09,0.04,-30.947652,0,1,0,1,0,,,,,,,,
495116,101674.656250,282.92,9.849745,-0.316034,0.344765,-0.042569,0.021284,0.024477,288.45,4.05,0.84,0.76,0.05,-28.493902,0,1,0,1,0,,,,,,,,
500116,101682.421875,282.95,9.849745,-0.296881,0.339976,-0.044697,0.018091,0.028734,288.65,4.03,0.54,0.41,0.05,-29.125831,0,1,0,1,0,,,,,,,,
505116,101690.187500,282.98,9.835380,-0.282515,0.359130,-0.041504,0.020220,0.026605,288.50,4.05,0.07,-0.01,0.05,-29.757720,0,1,0,1,0,,,,,,,,
510116,101697.953125,283.02,9.844957,-0.325611,0.354341,-0.045761,0.020220,0.028734,288.55,4.03,-0.16,-0.31,0.05,-30.389572,0,1,0,1,0,,,,,,,,
515116,101686.750000,283.05,9.859322,-0.311246,0.339976,-0.045761,0.019156,0.027669,288.50,4.05,0.44,0.15,0.05,-29.478015,0,1,0,1,0,,,,,,,,
520116,101694.515625,283.08,9.844957,-0.320823,0.325611,-0.044697,0.018091,0.027669,288.70,4.05,-0.18,-0.38,0.05,-30.109884,0,1,0,1,0,,,,,,,,
525116,101683.281250,283.12,9.878476,-0.306457,0.359130,-0.045761,0.021284,0.028734,288.70,4.03,0.72,0.25,0.05,-29.195760,0,1,0,1,0,,,,,,,,
530116,101691.031250,283.15,9.830592,-0.330399,0.359130,-0.045761,0.020220,0.027669,288.74,4.05,0.36,0.03,0.04,-29.826374,0,1,0,1,0,,,,,,,,
535116,101679.812500,283.18,9.849745,-0.316034,0.330399,-0.045761,0.019156,0.027669,288.74,4.03,0.35,-0.01,0.04,-28.913497,0,1,0,1,0,,,,,,,,
