,packetType,timestamp_s,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro2_temp,baro2_pres,gps_lat,gps_long,gps_alt,gps_fix_quality,gps_sats_tracked,gps_hdop,battery_voltage,pyro_cont,pyro_status,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,q_x,q_y,q_z,q_w,state,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_pres_avg,baro_temp_avg
63273,0,6631379,-66,-1258,1193,937,-6842,929,-897,2226,601,-18,-1244,1236,994,-6643,787,758,1422,1200,320,-16,624,19.59,0.975731556871453,25.11,0.974754502837404,4449.47119140625,-7309.76123046875,277.799987792969,2,12,0.600000023841858,7.89041137695313,0,3,0,0,0,0,231.594602944869,0,0,-6.98232645198625,8.7182491431,0.3014956476,8.9802632178,0.0978693813085556,-0.603189647197723,0.0941750705242157,0.785948514938355,3,44.824519856770834,-73.16268717447916,-0.4737788748,-9.0305124924,8.5639120854,-0.1292124204,-8.9300139432,8.8725862008,0.286190363066,-2.0897699723559997,0.283746902122,0.303600022292,-2.028988881374,0.240375470366,-0.5202600000000001,1.29108,0.34858,0.43964,0.82476,0.696,-0.3014956476,-8.980263217800001,8.7182491431,0.294895192679,-2.059379426865,0.262061186244,-0.04031000000000004,1.05792,0.5222899999999999,9.4144,-0.47072,18.35808,0.9752430298544285,22.35
63274,0,6631394,-54,-1135,1181,839,-6746,889,-897,2226,601,-13,-1126,1219,867,-6541,736,758,1422,1200,304,64,656,19.58,0.975662472242783,25.1,0.97494201825808,4449.47119140625,-7309.76123046875,277.799987792969,2,12,0.600000023841858,7.89450073242188,0,3,0,0,0,0,231.517248852175,0,0,-6.95270729676942,8.61416136,0.2404786713,8.1152578479,0.109046548604965,-0.603327751159668,0.104657538235188,0.783039748668671,3,44.824519856770834,-73.16268717447916,-0.3876372612,-8.147560953000001,8.4777704718,-0.0933200814,-8.0829547428,8.7505522482,0.256257966502,-2.060448441028,0.271529597402,0.26481007980599996,-1.997834754338,0.22479840684799998,-0.5202600000000001,1.29108,0.34858,0.43964,0.82476,0.696,-0.2404786713,-8.1152578479,8.61416136,0.260534023154,-2.029141597683,0.248164002125,-0.04031000000000004,1.05792,0.5222899999999999,8.94368,1.88288,19.29952,0.9753022452504315,22.34
63275,0,6631410,-75,-1202,1139,610,-6647,757,-897,2226,601,-25,-1178,1187,679,-6483,640,758,1422,1200,320,64,656,19.58,0.975879595361461,25.11,0.97501110288675,4449.47119140625,-7309.76123046875,277.799987792969,2,12,0.600000023841858,7.88325500488281,0,3,0,0,0,0,231.403652589548,0,0,-6.96277367703087,8.3485580514,0.35892339,8.542376682,0.120164409279823,-0.602937936782837,0.114854104816914,0.78027880191803,3,44.824519856770834,-73.16268717447916,-0.538385085,-8.628518295600001,8.1762748242,-0.179461695,-8.4562350684,8.5208412786,0.18631389697999998,-2.030210611846,0.23121249182599998,0.207388747622,-1.9801196624939998,0.19547687551999998,-0.5202600000000001,1.29108,0.34858,0.43964,0.82476,0.696,-0.35892339,-8.542376682,8.348558051400001,0.196851322301,-2.0051651371699997,0.21334468367299997,-0.04031000000000004,1.05792,0.5222899999999999,9.4144,1.88288,19.29952,0.9754453491241055,22.345
63276,0,6631425,-67,-1279,1069,475,-6494,620,-897,2226,601,-16,-1269,1111,498,-6284,483,758,1422,1200,304,48,624,19.58,0.975662472242783,25.11,0.97501110288675,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.87405395507813,0,3,0,0,0,0,231.323599277276,0,0,-6.93639166757151,7.824529902,0.2979064137,9.1453679772,0.131101727485657,-0.602133810520172,0.124562136828899,0.777644872665405,3,44.8245361328125,-73.1626953125,-0.4809573426,-9.1812603162,7.6737820782,-0.1148554848,-9.109475638200001,7.975277725800001,0.14508049355,-1.983479421292,0.18936822316,0.15210544376399998,-1.919338571512,0.147523954494,-0.5202600000000001,1.29108,0.34858,0.43964,0.82476,0.696,-0.2979064137,-9.1453679772,7.824529902,0.148592968657,-1.9514089964019998,0.168446088827,-0.04031000000000004,1.05792,0.5222899999999999,8.94368,1.41216,18.35808,0.9753367875647665,22.345
63277,0,6631441,-65,-1228,1044,385,-6284,403,-897,2226,601,-6,-1215,1085,433,-6080,255,758,1422,1200,272,-16,576,19.59,0.975830249198125,25.11,0.974912410560079,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.867919921875,0,3,0,0,0,0,231.237167657084,0,0,-6.91733746646164,7.6414789731,0.2548356069,8.7684984177,0.141927063465118,-0.601055085659027,0.133584961295128,0.775077164173126,3,44.8245361328125,-73.1626953125,-0.466600407,-8.815158458400001,7.494320383200001,-0.0430708068,-8.721838377000001,7.788637563,0.11759155792999999,-1.919338571512,0.12308934505399999,0.132252323594,-1.8570303174399998,0.07788531758999999,-0.5202600000000001,1.29108,0.34858,0.43964,0.82476,0.696,-0.2548356069,-8.768498417700002,7.6414789731,0.124921940762,-1.8881844444759999,0.100487331322,-0.04031000000000004,1.05792,0.5222899999999999,8.00224,-0.47072,16.94592,0.975371329879102,22.35
63278,0,6631456,-49,-1183,1087,362,-6130,203,-897,2226,601,3,-1176,1134,407,-5931,66,758,1422,1200,368,64,496,19.58,0.975711818406119,25.11,0.974853195164076,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.89041137695313,0,3,0,0,0,0,231.178355151515,0,0,-6.86871549589145,7.9716884919,0.1651047594,8.4670027701,0.15271520614624,-0.599795043468475,0.142034992575645,0.772496044635773,3,44.8245361328125,-73.1626953125,-0.35174492220000003,-8.4921274074,7.8029944986,0.0215354034,-8.441878132800001,8.1403824852,0.11056660771599999,-1.8723019483399999,0.062002821454,0.12431107552599999,-1.811520857358,0.020158552788,-0.5202600000000001,1.29108,0.34858,0.43964,0.82476,0.696,-0.16510475940000002,-8.4670027701,7.9716884919,0.11743884162099999,-1.841911402849,0.041080687121,-0.04031000000000004,1.05792,0.5222899999999999,10.82656,1.88288,14.59232,0.9752825067850974,22.345
63279,0,6631472,-61,-1179,1179,381,-5965,-106,-1184,2258,548,-2,-1169,1236,443,-5762,-238,758,1422,1200,384,32,640,19.58,0.975751295336788,25.11,0.97480384900074,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.88581085205078,0,3,0,0,0,0,231.123606406337,0,0,-6.81648650837158,8.6679998685,0.2261217357,8.4275211972,0.163608744740486,-0.598416268825531,0.149676486849785,0.769887804985046,3,44.8245361328125,-73.1626953125,-0.43788653580000003,-8.463413536200001,8.463413536200001,-0.0143569356,-8.3916288582,8.8725862008,0.116369827458,-1.82190556637,-0.032375857508,0.135306649774,-1.7599027449159999,-0.072692963084,-0.68672,1.30964,0.31784,0.43964,0.82476,0.696,-0.22612173570000002,-8.4275211972,8.6679998685,0.125838238616,-1.7909041556429999,-0.052534410296,-0.12354000000000001,1.0672,0.50692,11.29728,0.94144,18.8288,0.975277572168764,22.345
63280,0,6631487,-69,-1113,1206,340,-5797,-416,-1184,2258,548,-16,-1130,1258,400,-5669,-469,467,1455,1090,336,80,672,19.58,0.975662472242783,25.12,0.974981495188749,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.8924560546875,0,3,0,0,0,0,231.059280302995,0,0,-6.77546529745418,8.8438723296,0.3050848815,8.0506516377,0.174598753452301,-0.5967977643013,0.156650528311729,0.767338573932648,3,44.8245361328125,-73.1626953125,-0.4953142782,-7.9896346614,8.6572321668,-0.1148554848,-8.111668614000001,9.0305124924,0.10384709012,-1.7705928865459999,-0.127059969088,0.1221730472,-1.731497511442,-0.14324789784199998,-0.68672,1.30964,0.31784,0.27086,0.8439,0.6322,-0.3050848815,-8.0506516377,8.8438723296,0.11301006865999999,-1.751045198994,-0.135153933465,-0.20793,1.07677,0.47502,9.88512,2.3536,19.77024,0.9753219837157661,22.35
63281,0,6631503,-90,-1060,1169,288,-5682,-625,-1184,2258,548,-36,-1056,1211,345,-5501,-749,467,1455,1090,336,32,592,19.58,0.975928941524797,25.12,0.975020972119418,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.89143371582031,0,3,0,0,0,0,230.955723410772,0,0,-6.77754756975236,8.542376682,0.4522434714,7.5948189324,0.185624554753304,-0.594933867454529,0.162995368242264,0.764872491359711,3,44.8245361328125,-73.1626953125,-0.646062102,-7.609175868,8.3916288582,-0.2584248408,-7.5804619968,8.6931245058,0.087964593984,-1.735468135476,-0.19089538625,0.10537425320999999,-1.680184831618,-0.22876903088199999,-0.68672,1.30964,0.31784,0.27086,0.8439,0.6322,-0.4522434714,-7.594818932400001,8.542376682,0.096669423597,-1.707826483547,-0.209832208566,-0.20793,1.07677,0.47502,9.88512,0.94144,17.41664,0.9754749568221075,22.35
63282,0,6631518,-86,-1121,1137,289,-5401,-874,-1184,2258,548,-39,-1113,1197,358,-5224,-994,467,1455,1090,272,80,656,19.58,0.975909203059462,25.1,0.974991364421416,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.9088134765625,0,3,0,0,0,0,230.862441111358,0,0,-6.76848152495086,8.3772719226,0.4486542375,8.0183485326,0.196470215916634,-0.592983484268189,0.168497458100319,0.762481868267059,3,44.8245361328125,-73.1626953125,-0.6173482308,-8.0470624038,8.1619178886,-0.2799602442,-7.9896346614,8.592625956600001,0.08827002660199999,-1.6496415698179998,-0.266948108132,0.109344877244,-1.5955799964319999,-0.303600022292,-0.68672,1.30964,0.31784,0.27086,0.8439,0.6322,-0.4486542375,-8.018348532600001,8.3772719226,0.098807451923,-1.6226107831249998,-0.285274065212,-0.20793,1.07677,0.47502,8.00224,2.3536,19.29952,0.9754502837404391,22.34
63283,0,6631533,-96,-1139,1138,365,-5227,-982,-1184,2258,548,-61,-1123,1179,442,-5052,-1089,467,1455,1090,304,48,672,19.58,0.975909203059462,25.11,0.97501110288675,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.88529968261719,0,3,0,0,0,0,230.769757705452,0,0,-6.75891473550697,8.3162549463,0.5635097223,8.1188470818,0.207152396440506,-0.591103076934814,0.173525467514992,0.759982883930206,3,44.8245361328125,-73.1626953125,-0.6891329088,-8.1762748242,8.1690963564,-0.43788653580000003,-8.0614193394,8.463413536200001,0.11148290557,-1.596496294286,-0.299934830876,0.135001217156,-1.543045586136,-0.332616121002,-0.68672,1.30964,0.31784,0.27086,0.8439,0.6322,-0.5635097223000001,-8.1188470818,8.3162549463,0.123242061363,-1.5697709402109998,-0.31627547593899996,-0.20793,1.07677,0.47502,8.94368,1.41216,19.77024,0.975460152973106,22.345
63284,0,6631549,-89,-1016,1105,451,-4993,-997,-1184,2258,548,-56,-1007,1154,520,-4821,-1096,467,1455,1090,272,48,592,19.57,0.97574142610412,25.12,0.975070318282753,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.88836669921875,0,3,0,0,0,0,230.695279420241,0,0,-6.7298098093955,8.1080793801,0.5204389155,7.2610201797,0.21744766831398,-0.589367926120758,0.178155764937401,0.757378697395325,3,44.8245361328125,-73.1626953125,-0.6388836342,-7.2933232848000005,7.932206919,-0.40199419680000004,-7.2287170746000005,8.2839518412,0.137750110718,-1.525025061674,-0.304516320146,0.15882496136,-1.4724906513779998,-0.33475414932799996,-0.68672,1.30964,0.31784,0.27086,0.8439,0.6322,-0.5204389155,-7.261020179700001,8.108079380100001,0.148287536039,-1.4987578565259998,-0.31963523473699995,-0.20793,1.07677,0.47502,8.00224,1.41216,17.41664,0.9754058721934364,22.345
63285,0,6631564,-99,-1057,1133,493,-4828,-940,-1184,2258,548,-61,-1033,1173,547,-4704,-1058,467,1455,1090,256,128,592,19.58,0.975800641500123,25.09,0.975129533678756,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.88836669921875,0,3,0,0,0,0,230.607496288484,0,0,-6.71556964998588,8.2767733734,0.574277424,7.501498851,0.227419272065163,-0.587695181369782,0.182637155056,0.754677772521973,3,44.8245361328125,-73.1626953125,-0.7106683122,-7.587640464600001,8.1332040174,-0.43788653580000003,-7.4153572374,8.4203427294,0.150578280674,-1.474628679704,-0.28710666092,0.167071642046,-1.436755035072,-0.323147709844,-0.68672,1.30964,0.31784,0.27086,0.8439,0.6322,-0.574277424,-7.501498851000001,8.276773373400001,0.15882496136000002,-1.455691857388,-0.305127185382,-0.20793,1.07677,0.47502,7.53152,3.76576,17.41664,0.9754650875894395,22.335
63286,0,6631580,-119,-1112,1156,521,-4666,-830,-1184,2258,548,-94,-1104,1214,582,-4505,-918,467,1455,1090,256,128,640,19.58,0.975919072292129,25.11,0.975109795213422,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.90114593505859,0,3,0,0,0,0,230.509357523251,0,0,-6.71276275004827,8.506484343,0.7645068207,7.9537423224,0.236895442008972,-0.586144387722015,0.187052488327026,0.751882076263428,3,44.8245361328125,-73.1626953125,-0.8542376682,-7.9824561936,8.2983087768,-0.6747759732,-7.9250284512,8.7146599092,0.159130393978,-1.425148595588,-0.25350907293999997,0.17776178367599998,-1.3759739440899998,-0.280387143324,-0.68672,1.30964,0.31784,0.27086,0.8439,0.6322,-0.7645068207000001,-7.9537423224,8.506484343,0.168446088827,-1.4005612698389998,-0.266948108132,-0.20793,1.07677,0.47502,7.53152,3.76576,18.8288,0.9755144337527755,22.345
63287,0,6631595,-114,-1058,1152,501,-4445,-577,-1184,2258,548,-95,-1055,1197,558,-4282,-660,467,1455,1090,272,-16,624,19.57,0.975938810757464,25.1,0.974892672094745,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.88734436035156,0,3,0,0,0,0,230.441709144174,0,0,-6.67701845326605,8.4311104311,0.7501498851,7.5840512307,0.245610028505325,-0.584723174571991,0.191600635647774,0.749041974544525,3,44.8245361328125,-73.1626953125,-0.8183453292,-7.5948189324,8.2695949056,-0.681954441,-7.573283529,8.592625956600001,0.153021741618,-1.35764798701,-0.17623462058599998,0.170431400844,-1.307862470276,-0.20158552787999998,-0.68672,1.30964,0.31784,0.27086,0.8439,0.6322,-0.7501498851,-7.5840512307,8.4311104311,0.16172657123099998,-1.332755228643,-0.188910074233,-0.20793,1.07677,0.47502,8.00224,-0.47072,18.35808,0.9754157414261044,22.335
63288,0,6631611,-109,-1074,1173,450,-4355,-357,-1184,2258,548,-77,-1068,1219,504,-4209,-434,467,1455,1090,224,64,608,19.57,0.976106587712805,25.12,0.975020972119418,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.88785552978516,0,3,0,0,0,0,230.336225171304,0,0,-6.68278276448042,8.5854474888,0.6675975054,7.6881390138,0.253837436437607,-0.583312213420868,0.196431815624237,0.746142148971558,3,44.8245361328125,-73.1626953125,-0.7824529902,-7.7096744172000005,8.4203427294,-0.5527420206,-7.6666036104,8.7505522482,0.1374446781,-1.33015905139,-0.10903944462599999,0.153938039472,-1.2855658891619999,-0.132557756212,-0.68672,1.30964,0.31784,0.27086,0.8439,0.6322,-0.6675975054000001,-7.688139013800001,8.5854474888,0.14569135878599998,-1.307862470276,-0.120798600419,-0.20793,1.07677,0.47502,6.59008,1.88288,17.88736,0.9755637799161114,22.345
63289,0,6631626,-75,-1161,1193,475,-4355,-39,-1184,2258,548,-58,-1158,1247,541,-4208,-117,467,1455,1090,176,32,592,19.58,0.975869726128794,25.1,0.974991364421416,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.8924560546875,0,3,0,0,0,0,230.270843807697,0,0,-6.64507258841901,8.757730716,0.4773681087,8.3234334141,0.261628091335297,-0.582080125808716,0.201767131686211,0.742982923984528,3,44.8245361328125,-73.1626953125,-0.538385085,-8.334201115800001,8.5639120854,-0.4163511324,-8.312665712400001,8.9515493466,0.14508049355,-1.33015905139,-0.011911872102,0.165239046338,-1.285260456544,-0.035735616306,-0.68672,1.30964,0.31784,0.27086,0.8439,0.6322,-0.4773681087,-8.323433414100002,8.757730716000001,0.155159769944,-1.307709753967,-0.023823744204,-0.20793,1.07677,0.47502,5.17792,0.94144,17.41664,0.975430545275105,22.34
63290,0,6631642,-48,-1113,1183,628,-4469,268,-1184,2258,548,-22,-1104,1240,702,-4320,171,467,1455,1090,272,16,656,19.58,0.976116456945472,25.1,0.975149272144091,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.900634765625,0,3,0,0,0,0,230.152671986989,0,0,-6.66508032638565,8.6967137397,0.251246373,7.9573315563,0.26925978064537,-0.581180930137634,0.207644402980804,0.739332020282745,3,44.8245361328125,-73.1626953125,-0.3445664544,-7.9896346614,8.4921274074,-0.15792629160000002,-7.9250284512,8.901300072,0.19181168410399999,-1.364978369842,0.08185594162399999,0.21441369783599998,-1.3194689097599999,0.052228977678,-0.68672,1.30964,0.31784,0.27086,0.8439,0.6322,-0.251246373,-7.9573315563,8.6967137397,0.20311269096999998,-1.342223639801,0.067042459651,-0.20793,1.07677,0.47502,8.00224,0.47072,19.29952,0.9756328645447815,22.34
63291,0,6631657,-28,-1072,1196,710,-4707,480,-1184,2258,548,-1,-1070,1251,773,-4563,368,467,1455,1090,256,48,576,19.57,0.976096718480138,25.11,0.974951887490747,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.90114593505859,0,3,0,0,0,0,230.068050327015,0,0,-6.64847056401671,8.7828553533,0.1040877831,7.6881390138,0.277032315731049,-0.580357074737549,0.214117437601089,0.735249936580658,3,44.8245361328125,-73.1626953125,-0.20099709840000002,-7.6953174816,8.5854474888,-0.0071784678,-7.6809605460000006,8.980263217800001,0.21685715877999998,-1.437671332926,0.14660765664,0.23609941371399998,-1.393689035934,0.11239920342399999,-0.68672,1.30964,0.31784,0.27086,0.8439,0.6322,-0.10408778310000001,-7.688139013800001,8.7828553533,0.22647828624699998,-1.41568018443,0.129503430032,-0.20793,1.07677,0.47502,7.53152,1.41216,16.94592,0.9755243029854426,22.34
63292,0,6631672,5,-1170,1232,739,-5220,720,-1493,2297,570,19,-1161,1269,784,-5067,600,467,1455,1090,208,-16,576,19.57,0.976047372316802,25.1,0.975149272144091,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.900634765625,0,3,0,0,0,0,229.966224478034,0,0,-6.65074092839411,8.9766739839,-0.0861416136,8.3665042209,0.285320371389389,-0.579389810562134,0.221622660756111,0.730604588985443,3,44.8245361328125,-73.1626953125,0.035892339,-8.398807326,8.8438723296,0.1363908882,-8.334201115800001,9.109475638200001,0.22571470470199997,-1.59435826596,0.21991148496,0.239459172512,-1.547627075406,0.1832595708,-0.86594,1.33226,0.3306,0.27086,0.8439,0.6322,0.0861416136,-8.366504220900001,8.9766739839,0.23258693860699997,-1.570992670683,0.20158552788,-0.29754,1.08808,0.4814,6.11936,-0.47072,16.94592,0.9755983222304465,22.335
63293,0,6631688,8,-1220,1221,740,-5733,875,-1493,2297,570,20,-1216,1278,779,-5565,741,164,1525,1163,288,80,720,19.58,0.976165803108808,25.1,0.975129533678756,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.88069915771484,0,3,0,0,0,0,229.8542837155,0,0,-6.66391625010744,8.9694955161,-0.1004985492,8.7433737804,0.294210582971573,-0.578165173530579,0.230011731386185,0.725437641143799,3,44.8245361328125,-73.1626953125,0.0574277424,-8.757730716000001,8.7649091838,0.143569356,-8.7290168448,9.1740818484,0.22602013731999998,-1.751045198994,0.26725354074999996,0.237932009422,-1.69973251917,0.226325569938,-0.86594,1.33226,0.3306,0.09512,0.8845,0.67454,0.10049854920000001,-8.7433737804,8.9694955161,0.23197607337099999,-1.725388859082,0.246789555344,-0.38541000000000003,1.10838,0.50257,8.47296,2.3536,21.1824,0.975647668393782,22.34
63294,0,6631703,6,-1173,1207,745,-6435,1039,-1493,2297,570,29,-1160,1257,785,-6265,900,164,1525,1163,272,-16,592,19.57,0.975998026153467,25.09,0.975169010609425,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.89859008789063,0,3,0,0,0,0,229.763582681651,0,0,-6.65390173242958,8.8438723296,-0.1256231865,8.3736826887,0.30399551987648,-0.576573133468628,0.239547595381737,0.719560325145721,3,44.8245361328125,-73.1626953125,0.0430708068,-8.4203427294,8.664410634600001,0.2081755662,-8.327022648,9.0233340246,0.22754730041,-1.96545889683,0.317344490102,0.23976460512999997,-1.9135353517699998,0.2748893562,-0.86594,1.33226,0.3306,0.09512,0.8845,0.67454,0.12562318649999998,-8.3736826887,8.8438723296,0.23365595276999998,-1.9394971242999999,0.296116923151,-0.38541000000000003,1.10838,0.50257,8.00224,-0.47072,17.41664,0.975583518381446,22.33
63295,0,6631719,8,-1165,1179,742,-7107,1096,-1493,2297,570,44,-1165,1235,809,-6911,956,164,1525,1163,240,160,640,19.57,0.976047372316802,25.11,0.975208487540094,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.8924560546875,0,3,0,0,0,0,229.663920654042,0,0,-6.65374325796776,8.6644106346,-0.1866401628,8.362914987,0.314722508192062,-0.574533522129059,0.249980285763741,0.713001310825348,3,44.8245361328125,-73.1626953125,0.0574277424,-8.362914987,8.463413536200001,0.31585258320000004,-8.362914987,8.865407733,0.226631002556,-2.170709616126,0.33475414932799996,0.247094987962,-2.1108448229979997,0.291993582808,-0.86594,1.33226,0.3306,0.09512,0.8845,0.67454,0.1866401628,-8.362914987,8.6644106346,0.236862995259,-2.1407772195619996,0.313373866068,-0.38541000000000003,1.10838,0.50257,7.0608,4.7072,18.8288,0.975627929928448,22.34
63296,0,6631734,6,-1192,1163,768,-7563,1076,-1493,2297,570,45,-1174,1215,812,-7370,933,164,1525,1163,176,32,608,19.58,0.975909203059462,25.09,0.975070318282753,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.88836669921875,0,3,0,0,0,0,229.605602019953,0,0,-6.60886418370816,8.5351982142,-0.1830509289,8.4921274074,0.326142430305481,-0.572074353694916,0.260897308588028,0.705900013446808,3,44.8245361328125,-73.1626953125,0.0430708068,-8.5567336176,8.3485580514,0.323031051,-8.4275211972,8.721838377000001,0.234572250624,-2.3099868899339997,0.328645496968,0.248011285816,-2.2510383946599997,0.28496863259399996,-0.86594,1.33226,0.3306,0.09512,0.8845,0.67454,0.18305092890000002,-8.492127407400002,8.535198214200001,0.24129176821999998,-2.2805126422969995,0.30680706478099995,-0.38541000000000003,1.10838,0.50257,5.17792,0.94144,17.88736,0.9754897606711075,22.335
63297,0,6631750,8,-1195,1140,757,-8157,951,-1493,2297,570,54,-1188,1190,801,-7942,810,164,1525,1163,320,-16,608,19.58,0.97612632617814,25.1,0.975090056748088,4449.47216796875,-7309.76171875,275.700012207031,2,12,0.589999973773956,7.8597412109375,0,3,0,0,0,0,229.517395535672,0,0,-6.59704447743083,8.362914987,-0.2225325018,8.5531443837,0.338553369045258,-0.568967878818512,0.272299975156784,0.698219180107117,3,44.8245361328125,-73.1626953125,0.0574277424,-8.578269021,8.183453292000001,0.3876372612,-8.5280197464,8.542376682,0.23121249182599998,-2.491413865026,0.29046641971799997,0.244651527018,-2.425745852156,0.24740042057999997,-0.86594,1.33226,0.3306,0.09512,0.8845,0.67454,0.2225325018,-8.553144383700001,8.362914987,0.237932009422,-2.458579858591,0.26893342014899996,-0.38541000000000003,1.10838,0.50257,9.4144,-0.47072,17.88736,0.9756081914631141,22.34
63298,0,6631765,0,-1222,1137,682,-8526,831,-1493,2297,570,34,-1216,1175,714,-8290,690,164,1525,1163,352,48,624,19.55,0.975968418455465,25.1,0.975139402911424,4449.47216796875,-7309.7626953125,273.600006103516,2,12,0.569999992847443,7.86383056640625,0,3,0,0,0,0,229.44727245196,0,0,-6.56585486145645,8.2983087768,-0.1220339526,8.7505522482,0.351519078016281,-0.565206110477448,0.283940613269806,0.69018417596817,3,44.8245361328125,-73.16271158854167,0.0,-8.7720876516,8.1619178886,0.24406790520000002,-8.7290168448,8.434699665,0.20830504547599998,-2.6041185010679997,0.253814505558,0.21807888925199997,-2.53203640322,0.21074850641999998,-0.86594,1.33226,0.3306,0.09512,0.8845,0.67454,0.12203395260000001,-8.7505522482,8.298308776799999,0.21319196736399998,-2.5680774521439997,0.232281505989,-0.38541000000000003,1.10838,0.50257,10.35584,1.41216,18.35808,0.9755539106834445,22.325000000000003
63299,0,6631781,-40,-1283,1169,511,-8874,654,-1493,2297,570,4,-1275,1204,538,-8652,516,164,1525,1163,288,128,688,19.57,0.976096718480138,25.09,0.975178879842092,4449.47216796875,-7309.7626953125,273.600006103516,2,12,0.569999992847443,7.90779113769531,0,3,0,0,0,0,229.356952721522,0,0,-6.55701903624308,8.5172520447,0.1292124204,9.1812603162,0.365020632743835,-0.56057333946228,0.295790255069733,0.681927919387817,3,44.8245361328125,-73.16271158854167,-0.287138712,-9.2099741874,8.3916288582,0.0287138712,-9.152546445,8.6428752312,0.15607606779799998,-2.710409052132,0.199752932172,0.164322748484,-2.642603010936,0.157603230888,-0.86594,1.33226,0.3306,0.09512,0.8845,0.67454,-0.1292124204,-9.1812603162,8.517252044700001,0.16019940814099998,-2.676506031534,0.17867808152999998,-0.38541000000000003,1.10838,0.50257,8.47296,3.76576,20.24096,0.9756377991611149,22.33
63300,0,6631796,-60,-1202,1178,338,-8978,464,-1493,2297,570,-9,-1194,1217,362,-8731,322,164,1525,1163,336,80,576,19.58,0.976165803108808,25.09,0.975169010609425,4449.47216796875,-7309.7626953125,273.600006103516,2,12,0.569999992847443,7.8924560546875,0,3,0,0,0,0,229.261707683118,0,0,-6.5536545297621,8.5962151905,0.2476571391,8.5998044244,0.37864163517952,-0.555212378501892,0.30748039484024,0.673665821552277,3,44.8245361328125,-73.16271158854167,-0.430708068,-8.628518295600001,8.4562350684,-0.0646062102,-8.5710905532,8.7361953126,0.103236224884,-2.742174044404,0.141720734752,0.11056660771599999,-2.666732187758,0.09834930299599999,-0.86594,1.33226,0.3306,0.09512,0.8845,0.67454,-0.2476571391,-8.5998044244,8.5962151905,0.1069014163,-2.704453116081,0.120035018874,-0.38541000000000003,1.10838,0.50257,9.88512,2.3536,16.94592,0.9756674068591165,22.335
