timestampMs,pressurePa,tempK,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,imuTemp,battV,altitudeM,velocityMS,accelerationMSS,unfiltAlt,flightState,drogueCont,drogueFired,mainCont,mainFired,tiltMagnitudeDeg,angularVelRadS_x,angularVelRadS_y,angularVelRadS_z,quaternion_a,quaternion_b,quaternion_c,quaternion_d
295116,101654.750000,281.46,-9.916783,0.167594,-0.100556,-0.011706,0.015963,0.008513,286.20,4.05,-0.06,-0.29,0.10,-26.700330,0,1,0,1,0,,,,,,,,
300116,101658.609375,281.48,-9.916783,0.205901,-0.134075,-0.011706,0.009578,0.005321,286.20,4.02,-0.13,-0.27,0.10,-27.012414,0,1,0,1,0,,,,,,,,
305116,101640.546875,281.48,-9.911994,0.239420,-0.162805,-0.009578,0.012770,0.003192,286.35,4.05,0.76,0.43,0.11,-25.551729,0,1,0,1,0,,,,,,,,
310116,101644.375000,281.49,-9.892841,0.177170,-0.124498,-0.011706,0.014899,0.005321,286.49,4.05,0.93,0.51,0.10,-25.861322,0,1,0,1,0,,,,,,,,
315116,101666.296875,281.51,-9.911994,0.220266,-0.114921,-0.009578,0.012770,0.008513,286.30,4.02,0.62,0.25,0.11,-27.634025,0,1,0,1,0,,,,,,,,
320116,101648.218750,281.51,-9.911994,0.181959,-0.076614,-0.009578,0.012770,0.006385,286.35,4.05,0.55,0.15,0.11,-26.172166,0,1,0,1,0,,,,,,,,
325116,101670.140625,281.53,-9.902418,0.244208,-0.143652,-0.011706,0.010642,0.005321,286.15,4.02,0.32,-0.03,0.11,-27.944818,0,1,0,1,0,,,,,,,,
330116,101652.062500,281.53,-9.926360,0.205901,-0.129286,-0.011706,0.012770,0.004256,286.39,4.05,0.56,-0.01,0.11,-26.483003,0,1,0,1,0,,,,,,,,
335116,101655.890625,281.54,-9.888052,0.234631,-0.158017,-0.011706,0.012770,0.003192,286.20,4.02,0.61,0.07,0.10,-26.792566,0,1,0,1,0,,,,,,,,
340116,101655.890625,281.54,-9.921571,0.205901,-0.110133,-0.012770,0.013834,0.006385,286.35,4.05,0.56,0.03,0.11,-26.792566,0,1,0,1,0,,,,,,,,
345116,101641.687500,281.56,-9.931148,0.191536,-0.134075,-0.009578,0.010642,0.004256,286.54,4.04,1.00,0.42,0.10,-25.643976,0,1,0,1,0,,,,,,,,
350116,101659.765625,281.56,-9.916783,0.167594,-0.138863,-0.010642,0.013834,0.006385,286.54,4.02,0.93,0.39,0.11,-27.105911,0,1,0,1,0,,,,,,,,
355116,101645.531250,281.58,-9.892841,0.220266,-0.119710,-0.010642,0.012770,0.005321,286.59,4.04,1.35,0.61,0.10,-25.954828,0,1,0,1,0,,,,,,,,
360116,101649.359375,281.59,-9.902418,0.225054,-0.095768,-0.010642,0.011706,0.005321,286.54,4.02,0.67,0.09,0.10,-26.264408,0,1,0,1,0,,,,,,,,
365116,101653.203125,281.61,-9.921571,0.186747,-0.110133,-0.010642,0.010642,0.006385,286.49,4.05,0.69,0.00,0.11,-26.575241,0,1,0,1,0,,,,,,,,
370116,101653.203125,281.61,-9.931148,0.177170,-0.110133,-0.008513,0.011706,0.005321,286.54,4.02,0.69,0.00,0.10,-26.575241,0,1,0,1,0,,,,,,,,
375116,101657.046875,281.63,-9.897629,0.215478,-0.138863,-0.009578,0.011706,0.005321,286.54,4.05,0.48,-0.19,0.10,-26.886066,0,1,0,1,0,,,,,,,,
380116,101657.046875,281.63,-9.911994,0.172382,-0.119710,-0.009578,0.011706,0.009578,286.59,4.05,0.46,-0.33,0.11,-26.886066,0,1,0,1,0,,,,,,,,
385116,101638.968750,281.63,-9.888052,0.229843,-0.119710,-0.012770,0.011706,0.003192,286.39,4.02,1.38,0.66,0.10,-25.424098,0,1,0,1,0,,,,,,,,
390116,101642.796875,281.64,-9.907206,0.234631,-0.119710,-0.008513,0.010642,0.006385,286.54,4.04,1.23,0.39,0.10,-25.733695,0,1,0,1,0,,,,,,,,
395116,101646.671875,281.66,-9.921571,0.205901,-0.119710,-0.008513,0.010642,0.005321,286.49,4.02,1.12,0.31,0.11,-26.047071,0,1,0,1,0,,,,,,,,
400116,101646.671875,281.66,-9.916783,0.244208,-0.119710,-0.011706,0.011706,0.005321,286.69,4.05,0.81,0.00,0.10,-26.047071,0,1,0,1,0,,,,,,,,
405116,101632.421875,281.68,-9.907206,0.191536,-0.105344,-0.009578,0.012770,0.004256,286.54,4.01,1.20,0.41,0.10,-24.894605,0,1,0,1,0,,,,,,,,
410116,101668.578125,281.68,-9.902418,0.186747,-0.081402,-0.010642,0.014899,0.005321,286.69,4.05,0.44,-0.35,0.10,-27.818481,0,1,0,1,0,,,,,,,,
415116,101650.500000,281.68,-9.921571,0.258573,-0.143652,-0.010642,0.013834,0.007449,286.49,4.04,0.88,0.04,0.11,-26.356649,0,1,0,1,0,,,,,,,,
420116,101636.265625,281.69,-9.911994,0.191536,-0.090979,-0.012770,0.012770,0.005321,286.59,4.02,0.79,-0.12,0.10,-25.205480,0,1,0,1,0,,,,,,,,
425116,101654.343750,281.69,-9.907206,0.220266,-0.134075,-0.006385,0.010642,0.003192,286.49,4.04,0.69,-0.26,0.10,-26.667478,0,1,0,1,0,,,,,,,,
430116,101640.109375,281.71,-9.926360,0.210689,-0.148440,-0.011706,0.012770,0.006385,286.69,4.02,1.35,0.47,0.10,-25.516347,0,1,0,1,0,,,,,,,,
435116,101658.187500,281.71,-9.945513,0.215478,-0.095768,-0.010642,0.012770,0.006385,286.54,4.05,1.17,0.17,0.11,-26.978300,0,1,0,1,0,,,,,,,,
440116,101658.187500,281.71,-9.902418,0.177170,-0.105344,-0.008513,0.011706,0.006385,286.59,4.01,0.99,0.00,0.10,-26.978300,0,1,0,1,0,,,,,,,,
445116,101643.937500,281.73,-9.931148,0.196324,-0.138863,-0.010642,0.013834,0.007449,286.84,4.05,1.04,0.02,0.11,-25.825941,0,1,0,1,0,,,,,,,,
450116,101662.015625,281.73,-9.902418,0.205901,-0.105344,-0.010642,0.011706,0.008513,286.54,4.04,0.69,-0.31,0.10,-27.287849,0,1,0,1,0,,,,,,,,
455116,101647.796875,281.74,-9.940725,0.196324,-0.143652,-0.010642,0.012770,0.004256,286.59,4.02,1.00,-0.03,0.10,-26.138050,0,1,0,1,0,,,,,,,,
460116,101647.796875,281.74,-9.902418,0.220266,-0.095768,-0.009578,0.013834,0.004256,286.54,4.04,0.83,-0.25,0.10,-26.138050,0,1,0,1,0,,,,,,,,
465116,101651.640625,281.76,-9.911994,0.205901,-0.100556,-0.011706,0.012770,0.006385,286.30,4.01,0.81,-0.21,0.10,-26.448888,0,1,0,1,0,,,,,,,,
