,packetType,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro2_temp,baro2_pres,gps_lat,gps_long,gps_alt,gps_fix_quality,gps_sats_tracked,gps_hdop,battery_voltage,pyro_cont,pyro_status,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,q_x,q_y,q_z,q_w,state,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_pres_avg,baro_temp_avg
6210,0,616175,5,-32,51,-4310,-403,-499,-575,-60,-1156,5,-32,51,-4310,-403,-499,-575,-60,-1156,0,-48,912,17.48,0.929119170984456,16.59,0.9281421169504072,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.213749885559082,3,0,0.0,0.0,0.0,0.0,592.6118568695911,0.0,0.0,25.67536785804649,0.3661018578,-0.2297109695999999,-0.0358923389999999,-0.6240847110748291,0.3916434943675995,-0.4487428963184356,-0.5057305693626404,2,44.82510579427083,-73.16427408854166,0.035892339,-0.2297109696,0.36610185780000004,0.035892339,-0.2297109696,0.36610185780000004,-1.3164145835799999,-0.12308934505399999,-0.152410876382,-1.3164145835799999,-0.12308934505399999,-0.152410876382,-0.3335,-0.0348,-0.67048,-0.3335,-0.0348,-0.67048,0.035892339,-0.2297109696,0.36610185780000004,-1.3164145835799999,-0.12308934505399999,-0.152410876382,-0.3335,-0.0348,-0.67048,0.0,-1.41216,26.83104,0.9286306439674316,17.035
6211,0,616191,7,-12,24,-4387,-387,-472,-575,-60,-1156,7,-12,24,-4387,-387,-472,-575,-60,-1156,-16,-16,896,17.48,0.9286553170490994,16.59,0.9279842092277324,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.22249984741211,3,0,0.0,0.0,0.0,0.0,593.0202782819023,0.0,0.0,25.55287437284176,0.1722832272,-0.0861416136,-0.0502492746,-0.6301121115684509,0.3866418898105621,-0.4515734314918518,-0.4995480179786682,2,44.82510579427083,-73.16427408854166,0.050249274600000005,-0.0861416136,0.1722832272,0.050249274600000005,-0.0861416136,0.1722832272,-1.339932895166,-0.11820242316599999,-0.144164195696,-1.339932895166,-0.11820242316599999,-0.144164195696,-0.3335,-0.0348,-0.67048,-0.3335,-0.0348,-0.67048,0.050249274600000005,-0.0861416136,0.1722832272,-1.339932895166,-0.11820242316599999,-0.144164195696,-0.3335,-0.0348,-0.67048,-0.47072,-0.47072,26.36032,0.9283197631384159,17.035
6212,0,616206,6,-5,13,-4376,-379,-470,-575,-60,-1156,6,-5,13,-4376,-379,-470,-575,-60,-1156,-32,-48,848,17.48,0.928882309400444,16.59,0.927944732297064,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.22249984741211,3,0,0.0,0.0,0.0,0.0,593.3857869337276,0.0,0.0,25.385732309269898,0.0933200813999999,-0.0358923389999999,-0.0430708068,-0.636049211025238,0.3816039562225342,-0.4543596506118774,-0.4933328032493591,2,44.82510579427083,-73.16427408854166,0.0430708068,-0.035892339,0.0933200814,0.0430708068,-0.035892339,0.0933200814,-1.336573136368,-0.115758962222,-0.14355333046,-1.336573136368,-0.115758962222,-0.14355333046,-0.3335,-0.0348,-0.67048,-0.3335,-0.0348,-0.67048,0.0430708068,-0.035892339,0.0933200814,-1.336573136368,-0.115758962222,-0.14355333046,-0.3335,-0.0348,-0.67048,-0.94144,-1.41216,24.94816,0.9284135208487541,17.035
6213,0,616222,9,32,16,-4321,-377,-453,-575,-60,-1156,9,32,16,-4321,-377,-453,-575,-60,-1156,-32,-96,816,17.48,0.9288428324697756,16.59,0.927944732297064,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.212499618530272,3,0,0.0,0.0,0.0,0.0,593.7421517858944,0.0,0.0,25.211518713518863,0.1148554847999999,0.2297109695999999,-0.0646062102,-0.6418400406837463,0.3766053318977356,-0.4570718109607696,-0.4871295392513275,2,44.82510579427083,-73.16427408854166,0.0646062102,0.2297109696,0.1148554848,0.0646062102,0.2297109696,0.1148554848,-1.319774342378,-0.115148096986,-0.138360975954,-1.319774342378,-0.115148096986,-0.138360975954,-0.3335,-0.0348,-0.67048,-0.3335,-0.0348,-0.67048,0.0646062102,0.2297109696,0.1148554848,-1.319774342378,-0.115148096986,-0.138360975954,-0.3335,-0.0348,-0.67048,-0.94144,-2.82432,24.00672,0.9283937823834199,17.035
6214,0,616238,7,-23,32,-4345,-387,-450,-575,-60,-1156,7,-23,32,-4345,-387,-450,-575,-60,-1156,-32,-80,816,17.48,0.9287836170737724,16.59,0.927895386133728,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.1899995803833,3,0,0.0,0.0,0.0,0.0,594.0996115759629,0.0,0.0,25.04099336514085,0.2297109695999999,-0.1651047594,-0.0502492746,-0.6475982069969177,0.3715576827526092,-0.4597454071044922,-0.4808281362056732,2,44.82510579427083,-73.16427408854166,0.050249274600000005,-0.1651047594,0.2297109696,0.050249274600000005,-0.1651047594,0.2297109696,-1.32710472521,-0.11820242316599999,-0.1374446781,-1.32710472521,-0.11820242316599999,-0.1374446781,-0.3335,-0.0348,-0.67048,-0.3335,-0.0348,-0.67048,0.050249274600000005,-0.1651047594,0.2297109696,-1.32710472521,-0.11820242316599999,-0.1374446781,-0.3335,-0.0348,-0.67048,-0.94144,-2.3536,24.00672,0.9283395016037502,17.035
6215,0,616253,15,9,52,-4344,-382,-447,-575,-60,-1156,15,9,52,-4344,-382,-447,-575,-60,-1156,-16,-80,880,17.49,0.9287638786084382,16.59,0.9278559092030596,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.197500228881836,3,0,0.0,0.0,0.0,0.0,594.4510188390526,0.0,0.0,24.86690304044997,0.3732803255999999,0.0646062102,-0.1076770169999999,-0.6532791256904602,0.3664708137512207,-0.4623803198337555,-0.4744785726070404,2,44.82510579427083,-73.16427408854166,0.107677017,0.0646062102,0.3732803256,0.107677017,0.0646062102,0.3732803256,-1.326799292592,-0.11667526007599999,-0.136528380246,-1.326799292592,-0.11667526007599999,-0.136528380246,-0.3335,-0.0348,-0.67048,-0.3335,-0.0348,-0.67048,0.107677017,0.0646062102,0.3732803256,-1.326799292592,-0.11667526007599999,-0.136528380246,-0.3335,-0.0348,-0.67048,-0.47072,-2.3536,25.8896,0.9283098939057489,17.04
6216,0,616270,8,-7,15,-4409,-374,-431,-575,-60,-1156,8,-7,15,-4409,-374,-431,-575,-60,-1156,-32,-64,800,17.48,0.9288329632371084,16.59,0.927707870713052,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.188750267028809,3,0,0.0,0.0,0.0,0.0,594.7993941500649,0.0,0.0,24.69149631904916,0.1076770169999999,-0.0502492746,-0.0574277423999999,-0.658939003944397,0.361291229724884,-0.4650498032569885,-0.4679708182811737,2,44.82510579427083,-73.16427408854166,0.0574277424,-0.050249274600000005,0.107677017,0.0574277424,-0.050249274600000005,0.107677017,-1.3466524127619999,-0.11423179913199999,-0.13164145835799998,-1.3466524127619999,-0.11423179913199999,-0.13164145835799998,-0.3335,-0.0348,-0.67048,-0.3335,-0.0348,-0.67048,0.0574277424,-0.050249274600000005,0.107677017,-1.3466524127619999,-0.11423179913199999,-0.13164145835799998,-0.3335,-0.0348,-0.67048,-0.94144,-1.88288,23.536,0.9282704169750802,17.035
6217,0,616285,4,-3,15,-4445,-359,-428,-575,-60,-1156,4,-3,15,-4445,-359,-428,-575,-60,-1156,-32,-48,816,17.48,0.9285961016530964,16.59,0.9276091783863804,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.19499969482422,3,0,0.0,0.0,0.0,0.0,595.1820809740835,0.0,0.0,24.55680596933474,0.1076770169999999,-0.0215354034,-0.0287138711999999,-0.6645470857620239,0.3560223281383514,-0.4677242338657379,-0.4613669514656067,2,44.82510579427083,-73.16427408854166,0.0287138712,-0.0215354034,0.107677017,0.0287138712,-0.0215354034,0.107677017,-1.35764798701,-0.109650309862,-0.130725160504,-1.35764798701,-0.109650309862,-0.130725160504,-0.3335,-0.0348,-0.67048,-0.3335,-0.0348,-0.67048,0.0287138712,-0.0215354034,0.107677017,-1.35764798701,-0.109650309862,-0.130725160504,-0.3335,-0.0348,-0.67048,-0.94144,-1.41216,24.00672,0.9281026400197383,17.035
6218,0,616301,7,8,1,-4455,-367,-422,-575,-60,-1156,7,8,1,-4455,-367,-422,-575,-60,-1156,-32,-80,880,17.48,0.9287046632124352,16.59,0.927757216876388,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.207500457763672,3,0,0.0,0.0,0.0,0.0,595.5125191327342,0.0,0.0,24.368211907517452,0.0071784677999999,0.0574277423999999,-0.0502492746,-0.6700960993766785,0.3507210314273834,-0.470349371433258,-0.4546839892864227,2,44.82510579427083,-73.16427408854166,0.050249274600000005,0.0574277424,0.0071784678,0.050249274600000005,0.0574277424,0.0071784678,-1.36070231319,-0.112093770806,-0.128892564796,-1.36070231319,-0.112093770806,-0.128892564796,-0.3335,-0.0348,-0.67048,-0.3335,-0.0348,-0.67048,0.050249274600000005,0.0574277424,0.0071784678,-1.36070231319,-0.112093770806,-0.128892564796,-0.3335,-0.0348,-0.67048,-0.94144,-2.3536,25.8896,0.9282309400444115,17.035
6219,0,616316,6,-1,0,-4490,-354,-415,-575,-60,-1156,6,-1,0,-4490,-354,-415,-575,-60,-1156,-16,-80,880,17.48,0.9285566247224278,16.59,0.9276585245497164,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.207500457763672,3,0,0.0,0.0,0.0,0.0,595.8647923298769,0.0,0.0,24.205975015268425,0.0,-0.0071784677999999,-0.0430708068,-0.6755874156951904,0.345340222120285,-0.4729775488376617,-0.4478996098041534,2,44.82510579427083,-73.16427408854166,0.0430708068,-0.0071784678,0.0,0.0430708068,-0.0071784678,0.0,-1.3713924548199998,-0.108123146772,-0.12675453646999998,-1.3713924548199998,-0.108123146772,-0.12675453646999998,-0.3335,-0.0348,-0.67048,-0.3335,-0.0348,-0.67048,0.0430708068,-0.0071784678,0.0,-1.3713924548199998,-0.108123146772,-0.12675453646999998,-0.3335,-0.0348,-0.67048,-0.47072,-2.3536,25.8896,0.9281075746360721,17.035
6220,0,616332,3,-4,27,-4496,-374,-407,-541,223,-1101,3,-4,27,-4496,-374,-407,-541,223,-1101,-48,-96,816,17.48,0.9285961016530964,16.59,0.927520355292376,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.207500457763672,3,0,0.0,0.0,0.0,0.0,596.2170441633582,0.0,0.0,24.04645518366054,0.1938186305999999,-0.0287138711999999,-0.0215354034,-0.681024432182312,0.3399470448493957,-0.4755346477031708,-0.4410312175750732,2,44.82510579427083,-73.16427408854166,0.0215354034,-0.0287138712,0.1938186306,0.0215354034,-0.0287138712,0.1938186306,-1.373225050528,-0.11423179913199999,-0.12431107552599999,-1.373225050528,-0.11423179913199999,-0.12431107552599999,-0.31378,0.12934,-0.63858,-0.31378,0.12934,-0.63858,0.0215354034,-0.0287138712,0.1938186306,-1.373225050528,-0.11423179913199999,-0.12431107552599999,-0.31378,0.12934,-0.63858,-1.41216,-2.82432,24.00672,0.9280582284727361,17.035
6221,0,616347,4,-10,4,-4572,-357,-397,-541,223,-1101,4,-10,4,-4572,-357,-397,-541,223,-1101,0,-96,864,17.48,0.9284678016284234,16.6,0.927520355292376,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.207500457763672,3,0,0.0,0.0,0.0,0.0,596.5736150628813,0.0,0.0,23.894518934205557,0.0287138711999999,-0.0717846779999999,-0.0287138711999999,-0.6864342093467712,0.3344307243824005,-0.478133350610733,-0.433996319770813,2,44.82510579427083,-73.16427408854166,0.0287138712,-0.071784678,0.0287138712,0.0287138712,-0.071784678,0.0287138712,-1.3964379294959999,-0.10903944462599999,-0.12125674934599999,-1.3964379294959999,-0.10903944462599999,-0.12125674934599999,-0.31378,0.12934,-0.63858,-0.31378,0.12934,-0.63858,0.0287138712,-0.071784678,0.0287138712,-1.3964379294959999,-0.10903944462599999,-0.12125674934599999,-0.31378,0.12934,-0.63858,0.0,-2.82432,25.41888,0.9279940784603997,17.04
6222,0,616363,5,-17,-2,-4616,-371,-394,-541,223,-1101,5,-17,-2,-4616,-371,-394,-541,223,-1101,16,-80,832,17.48,0.9284678016284234,16.59,0.9275598322230446,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.210000038146973,3,0,0.0,0.0,0.0,0.0,596.9101031020832,0.0,0.0,23.72321574839716,-0.0143569355999999,-0.1220339526,-0.0358923389999999,-0.6918204426765442,0.3288456797599792,-0.4806906878948211,-0.4268274009227752,2,44.82510579427083,-73.16427408854166,0.035892339,-0.12203395260000001,-0.0143569356,0.035892339,-0.12203395260000001,-0.0143569356,-1.4098769646879998,-0.113315501278,-0.120340451492,-1.4098769646879998,-0.113315501278,-0.120340451492,-0.31378,0.12934,-0.63858,-0.31378,0.12934,-0.63858,0.035892339,-0.12203395260000001,-0.0143569356,-1.4098769646879998,-0.113315501278,-0.120340451492,-0.31378,0.12934,-0.63858,0.47072,-2.3536,24.47744,0.9280138169257339,17.035
6223,0,616379,-1,-19,14,-4609,-370,-368,-541,223,-1101,-1,-19,14,-4609,-370,-368,-541,223,-1101,-16,-80,768,17.48,0.9285566247224278,16.59,0.9274216629657044,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.212499618530272,3,0,0.0,0.0,0.0,0.0,597.2398110459907,0.0,0.0,23.547250130358005,0.1004985492,-0.1363908881999999,0.0071784677999999,-0.6970974802970886,0.323269784450531,-0.4832130372524261,-0.4195913076400757,2,44.82510579427083,-73.16427408854166,-0.0071784678,-0.1363908882,0.10049854920000001,-0.0071784678,-0.1363908882,0.10049854920000001,-1.4077389363619999,-0.11301006865999999,-0.11239920342399999,-1.4077389363619999,-0.11301006865999999,-0.11239920342399999,-0.31378,0.12934,-0.63858,-0.31378,0.12934,-0.63858,-0.0071784678,-0.1363908882,0.10049854920000001,-1.4077389363619999,-0.11301006865999999,-0.11239920342399999,-0.31378,0.12934,-0.63858,-0.47072,-2.3536,22.59456,0.9279891438440662,17.035
6224,0,616394,5,-55,9,-4654,-364,-380,-541,223,-1101,5,-55,9,-4654,-364,-380,-541,223,-1101,-16,-80,880,17.48,0.9285566247224278,16.6,0.9274315321983716,4449.50634765625,-7309.8564453125,442.7999877929688,1,10,0.9300000071525574,12.2162504196167,3,0,0.0,0.0,0.0,0.0,597.5543028943483,0.0,0.0,23.35832583876676,0.0646062102,-0.3948157289999999,-0.0358923389999999,-0.7023373246192932,0.3175808489322662,-0.4857094883918762,-0.412251353263855,2,44.82510579427083,-73.16427408854166,0.035892339,-0.394815729,0.0646062102,0.035892339,-0.394815729,0.0646062102,-1.421483404172,-0.11117747295199999,-0.11606439483999999,-1.421483404172,-0.11117747295199999,-0.11606439483999999,-0.31378,0.12934,-0.63858,-0.31378,0.12934,-0.63858,0.035892339,-0.394815729,0.0646062102,-1.421483404172,-0.11117747295199999,-0.11606439483999999,-0.31378,0.12934,-0.63858,-0.47072,-2.3536,25.8896,0.9279940784603997,17.04
