	packetType	timestamp_ms	imu1_accel_x	imu1_accel_y	imu1_accel_z	imu1_gyro_x	imu1_gyro_y	imu1_gyro_z	imu1_mag_x	imu1_mag_y	imu1_mag_z	high_g_accel_x	high_g_accel_y	high_g_accel_z	baro1_temp	baro1_pres	baroalt_agl	gps_lat	gps_long	gps_alt	gps_fix_quality	gps_sats_tracked	gps_hdop	battery_voltage_1	battery_voltage_2	pyro_cont	dynamixel_degrees	dynamixel_degrees_1	dynamixel_length	dynamixel_length_1	trigger_status	heading	vtg	pos_x	pos_y	pos_z	vel_x	vel_y	vel_z	acc_x	acc_y	acc_z	q_x	q_y	q_z	q_w	state	gps_lat_mod	gps_long_mod	imu1_accel_x_real	imu1_accel_y_real	imu1_accel_z_real	imu1_gyro_x_real	imu1_gyro_y_real	imu1_gyro_z_real	imu1_mag_x_real	imu1_mag_y_real	imu1_mag_z_real	imu_accel_x_avg	imu_accel_y_avg	imu_accel_z_avg	imu_gyro_x_avg	imu_gyro_y_avg	imu_gyro_z_avg	imu_mag_x_avg	imu_mag_y_avg	imu_mag_z_avg	high_g_accel_x_real	high_g_accel_y_real	high_g_accel_z_real	baro_pres_avg	baro_temp_avg
6804	0	649963	-17	16	55	782	16	-362	-930	4053	-337	7	-14	6	24.25	0.9388699728596102	669.7901694226632	44.82606506347656	-73.1613998413086	693.5	1	11	0.9900000095367432	12.116671562194824	12.246609687805176	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	669.457984558662	0.0	0.0	-5.09989575641967	0.2633621990680694	-0.0814028605818748	-0.0766144543886184	-0.0164439138025045	0.2867581248283386	0.8153647184371948	0.5026727318763733	2	0.7471010843912761	-1.2193566640218099	-0.12203395260000001	0.1148554848	0.394815729	0.9553932291039999	0.019547687552	-0.44226643086399997	-0.5394	2.35074	-0.19546	-0.12203395260000001	0.1148554848	0.394815729	0.9553932291039999	0.019547687552	-0.44226643086399997	-0.5394	2.35074	-0.19546	0.20594	-0.41188	0.17652	0.9388699728596102	24.25
6805	0	649978	-10	15	62	782	17	-362	-930	4053	-337	7	-14	7	24.25	0.938978534418949	668.8330696939367	44.82606506347656	-73.1613998413086	693.5	1	11	0.9900000095367432	12.026437759399414	12.116671562194824	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	669.3628013459175	0.0	0.0	-5.2684072084381945	0.2968810200691223	-0.0478840321302413	-0.071826048195362	-0.0222677811980247	0.2898222506046295	0.8137742877006531	0.5032680034637451	2	0.7471010843912761	-1.2193566640218099	-0.071784678	0.107677017	0.4450650036	0.9553932291039999	0.020769418023999998	-0.44226643086399997	-0.5394	2.35074	-0.19546	-0.071784678	0.107677017	0.4450650036	0.9553932291039999	0.020769418023999998	-0.44226643086399997	-0.5394	2.35074	-0.19546	0.20594	-0.41188	0.20594	0.938978534418949	24.25
6806	0	649993	-8	15	63	780	16	-359	-930	4053	-337	7	-15	5	24.25	0.9389686651862816	668.9200750574684	44.82606506347656	-73.1613998413086	693.5	1	11	0.9900000095367432	12.105843544006348	12.26104736328125	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	669.2713838215996	0.0	0.0	-5.430038998826992	0.3016694188117981	-0.0383072271943092	-0.071826048195362	-0.0280666761100292	0.2928719818592071	0.8121564984321594	0.5038254857063293	2	0.7471010843912761	-1.2193566640218099	-0.0574277424	0.107677017	0.45224347140000004	0.95294976816	0.019547687552	-0.438601239448	-0.5394	2.35074	-0.19546	-0.0574277424	0.107677017	0.45224347140000004	0.95294976816	0.019547687552	-0.438601239448	-0.5394	2.35074	-0.19546	0.20594	-0.4413	0.1471	0.9389686651862816	24.25
6807	0	650008	-17	14	59	779	17	-357	-930	4053	-337	7	-14	6	24.25	0.9390772267456206	667.9630567831434	44.82606506347656	-73.1613998413086	693.5	1	11	0.9900000095367432	12.058921813964844	12.228562355041504	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	669.1481330423177	0.0	0.0	-5.623483703197582	0.2825157940387726	-0.0814028605818748	-0.0670376494526863	-0.0338571518659591	0.2958983182907104	0.8105121850967407	0.5043489933013916	2	0.7471010843912761	-1.2193566640218099	-0.12203395260000001	0.10049854920000001	0.4235296002	0.951728037688	0.020769418023999998	-0.43615777850399995	-0.5394	2.35074	-0.19546	-0.12203395260000001	0.10049854920000001	0.4235296002	0.951728037688	0.020769418023999998	-0.43615777850399995	-0.5394	2.35074	-0.19546	0.20594	-0.41188	0.17652	0.9390772267456206	24.25
6808	0	650023	-13	14	49	778	17	-356	-930	4053	-337	7	-14	6	24.25	0.938919319022946	669.3551129829123	44.82606506347656	-73.1613998413086	693.5	1	11	0.9900000095367432	12.095015525817873	12.279093742370604	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	669.073706598873	0.0	0.0	-5.7609020301558855	0.2346317619085312	-0.0622492432594299	-0.0670376494526863	-0.0396372526884079	0.2989073991775512	0.8088351488113403	0.5048454403877258	2	0.7471010843912761	-1.2193566640218099	-0.0933200814	0.10049854920000001	0.35174492220000003	0.9505063072159999	0.020769418023999998	-0.434936048032	-0.5394	2.35074	-0.19546	-0.0933200814	0.10049854920000001	0.35174492220000003	0.9505063072159999	0.020769418023999998	-0.434936048032	-0.5394	2.35074	-0.19546	0.20594	-0.41188	0.17652	0.938919319022946	24.25
6809	0	650038	-13	12	47	774	20	-352	-1004	4323	-138	8	-14	6	24.25	0.938919319022946	669.3551129829123	44.82606506347656	-73.1613998413086	693.5	1	11	0.9900000095367432	11.907328605651855	12.289921760559082	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	668.9998248492574	0.0	0.0	-5.89550135330399	0.2250549644231796	-0.0622492432594299	-0.0574608407914638	-0.0453922823071479	0.301868736743927	0.8071461319923401	0.505301833152771	2	0.7471010843912761	-1.2193566640218099	-0.0933200814	0.0861416136	0.3373879866	0.9456193853279999	0.024434609439999998	-0.430049126144	-0.58232	2.50734	-0.08004	-0.0933200814	0.0861416136	0.3373879866	0.9456193853279999	0.024434609439999998	-0.430049126144	-0.58232	2.50734	-0.08004	0.23536	-0.41188	0.17652	0.938919319022946	24.25
6810	0	650053	-7	20	50	772	20	-350	-1004	4323	-138	6	-15	5	24.25	0.9390180113496176	668.4850556445562	44.82606506347656	-73.1613998413086	693.5	1	11	0.9900000095367432	12.095015525817873	12.271875381469728	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	668.8968668609681	0.0	0.0	-6.059226174039488	0.2394201755523681	-0.0335188247263431	-0.0957680642604827	-0.0511275753378868	0.3048091828823089	0.8054296970367432	0.5057275891304016	2	0.7471010843912761	-1.2193566640218099	-0.050249274600000005	0.143569356	0.35892339	0.943175924384	0.024434609439999998	-0.4276056652	-0.58232	2.50734	-0.08004	-0.050249274600000005	0.143569356	0.35892339	0.943175924384	0.024434609439999998	-0.4276056652	-0.58232	2.50734	-0.08004	0.17652	-0.4413	0.1471	0.9390180113496176	24.25
6811	0	650068	-12	14	51	770	22	-348	-1004	4323	-138	8	-14	5	24.25	0.9389587959536146	669.0070811614952	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.127500534057615	12.243000030517578	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	668.8128301235382	0.0	0.0	-6.200400923295789	0.2442085742950439	-0.0574608407914638	-0.0670376494526863	-0.0568509437143802	0.3077159523963928	0.8036911487579346	0.5061219334602356	2	0.7471015294392903	-1.219356155395508	-0.0861416136	0.10049854920000001	0.36610185780000004	0.9407324634399999	0.026878070384	-0.425162204256	-0.58232	2.50734	-0.08004	-0.0861416136	0.10049854920000001	0.36610185780000004	0.9407324634399999	0.026878070384	-0.425162204256	-0.58232	2.50734	-0.08004	0.23536	-0.41188	0.1471	0.9389587959536146	24.25
6812	0	650083	-10	13	45	768	23	-345	-1004	4323	-138	8	-15	6	24.25	0.9389686651862816	668.9200750574684	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.113062858581545	12.2863130569458	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	668.726646745593	0.0	0.0	-6.341176107961638	0.2154781520366668	-0.0478840321302413	-0.0622492432594299	-0.0625556334853172	0.3105959594249725	0.8019325733184814	0.5064790844917297	2	0.7471015294392903	-1.219356155395508	-0.071784678	0.0933200814	0.323031051	0.938289002496	0.028099800855999998	-0.42149701283999996	-0.58232	2.50734	-0.08004	-0.071784678	0.0933200814	0.323031051	0.938289002496	0.028099800855999998	-0.42149701283999996	-0.58232	2.50734	-0.08004	0.23536	-0.4413	0.17652	0.9389686651862816	24.25
6813	0	650098	-11	17	42	764	24	-343	-1004	4323	-138	6	-14	6	24.25	0.9389587959536146	669.0070811614952	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	11.961468696594238	12.282703399658203	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	668.6443243223588	0.0	0.0	-6.47541863194568	0.2011129409074783	-0.0526724383234977	-0.0814028605818748	-0.0682310760021209	0.3134408295154571	0.8001514673233032	0.5068107843399048	2	0.7471015294392903	-1.219356155395508	-0.07896314580000001	0.12203395260000001	0.3014956476	0.9334020806079999	0.029321531328	-0.41905355189599997	-0.58232	2.50734	-0.08004	-0.07896314580000001	0.12203395260000001	0.3014956476	0.9334020806079999	0.029321531328	-0.41905355189599997	-0.58232	2.50734	-0.08004	0.17652	-0.41188	0.17652	0.9389587959536146	24.25
6814	0	650113	-13	14	37	761	24	-341	-1004	4323	-138	7	-15	6	24.24	0.9390081421169504	668.5720580462198	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.098625183105469	12.23939037322998	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	668.5480402060838	0.0	0.0	-6.622873256006368	0.1771709322929382	-0.0622492432594299	-0.0670376494526863	-0.0738793835043907	0.3162609934806824	0.7983452081680298	0.5071151256561279	2	0.7471015294392903	-1.219356155395508	-0.0933200814	0.10049854920000001	0.26560330860000003	0.9297368891919999	0.029321531328	-0.41661009095199997	-0.58232	2.50734	-0.08004	-0.0933200814	0.10049854920000001	0.26560330860000003	0.9297368891919999	0.029321531328	-0.41661009095199997	-0.58232	2.50734	-0.08004	0.20594	-0.4413	0.17652	0.9390081421169504	24.24
6815	0	650128	-16	15	30	759	24	-338	-1078	4522	-15	7	-15	6	24.24	0.9389587959536146	669.0070811614952	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.076969146728516	12.232172012329102	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	668.4677214886382	0.0	0.0	-6.750449215833227	0.1436520963907241	-0.0766144543886184	-0.071826048195362	-0.0795041918754577	0.3190612196922302	0.7965180277824402	0.5073835253715515	2	0.7471015294392903	-1.219356155395508	-0.1148554848	0.107677017	0.215354034	0.927293428248	0.029321531328	-0.412944899536	-0.62524	2.62276	-0.0087	-0.1148554848	0.107677017	0.215354034	0.927293428248	0.029321531328	-0.412944899536	-0.62524	2.62276	-0.0087	0.20594	-0.4413	0.17652	0.9389587959536146	24.24
6816	0	650143	-10	14	40	757	22	-335	-1078	4522	-15	7	-15	6	24.25	0.9389686651862816	668.9200750574684	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.113062858581545	12.246609687805176	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	668.3853264882649	0.0	0.0	-6.878272941148854	0.1915361285209655	-0.0478840321302413	-0.0670376494526863	-0.0850971490144729	0.3218543529510498	0.7946651577949524	0.5076175928115845	2	0.7471015294392903	-1.219356155395508	-0.071784678	0.10049854920000001	0.287138712	0.9248499673039999	0.026878070384	-0.40927970812	-0.62524	2.62276	-0.0087	-0.071784678	0.10049854920000001	0.287138712	0.9248499673039999	0.026878070384	-0.40927970812	-0.62524	2.62276	-0.0087	0.20594	-0.4413	0.17652	0.9389686651862816	24.25
6817	0	650158	-17	12	40	751	25	-332	-1078	4522	-15	7	-15	6	24.25	0.9389094497902788	669.4421227896602	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.080577850341797	12.268265724182127	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	668.321673074938	0.0	0.0	-6.983677051356438	0.1915361285209655	-0.0814028605818748	-0.0574608407914638	-0.0906529128551483	0.3245925903320312	0.792802631855011	0.5078245401382446	2	0.7471015294392903	-1.219356155395508	-0.12203395260000001	0.0861416136	0.287138712	0.917519584472	0.0305432618	-0.40561451670399995	-0.62524	2.62276	-0.0087	-0.12203395260000001	0.0861416136	0.287138712	0.917519584472	0.0305432618	-0.40561451670399995	-0.62524	2.62276	-0.0087	0.20594	-0.4413	0.17652	0.9389094497902788	24.25
6818	0	650173	-14	20	36	749	23	-328	-1078	4522	-15	8	-15	7	24.25	0.9389686651862816	668.9200750574684	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	11.965078353881836	12.282703399658203	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	668.2408747804573	0.0	0.0	-7.105773654393641	0.1723825186491012	-0.0670376494526863	-0.0957680642604827	-0.0961737781763076	0.3273247480392456	0.7909195423126221	0.50799161195755	2	0.7471015294392903	-1.219356155395508	-0.10049854920000001	0.143569356	0.2584248408	0.9150761235279999	0.028099800855999998	-0.40072759481599995	-0.62524	2.62276	-0.0087	-0.10049854920000001	0.143569356	0.2584248408	0.9150761235279999	0.028099800855999998	-0.40072759481599995	-0.62524	2.62276	-0.0087	0.23536	-0.4413	0.20594	0.9389686651862816	24.25
6819	0	650188	-16	19	29	742	24	-326	-1078	4522	-15	7	-13	5	24.25	0.9391265729089564	667.5280780916249	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.087797164916992	12.279093742370604	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	668.113634345772	0.0	0.0	-7.276702432745066	0.1388636976480484	-0.0766144543886184	-0.090979665517807	-0.1016453206539154	0.3300102651119232	0.7890200018882751	0.5081426501274109	2	0.7471015294392903	-1.219356155395508	-0.1148554848	0.1363908882	0.2081755662	0.906524010224	0.029321531328	-0.39828413387199996	-0.62524	2.62276	-0.0087	-0.1148554848	0.1363908882	0.2081755662	0.906524010224	0.029321531328	-0.39828413387199996	-0.62524	2.62276	-0.0087	0.20594	-0.38246	0.1471	0.9391265729089564	24.25
6820	0	650203	-18	18	29	739	26	-323	-1078	4522	-15	7	-14	5	24.25	0.9391265729089564	667.5280780916249	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.06974983215332	12.2863130569458	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	667.9882524687465	0.0	0.0	-7.442775362122056	0.1388636976480484	-0.0861912593245506	-0.0861912593245506	-0.1070940494537353	0.332660049200058	0.787108302116394	0.5082605481147766	2	0.7471015294392903	-1.219356155395508	-0.1292124204	0.1292124204	0.2081755662	0.9028588188079999	0.031764992272	-0.394618942456	-0.62524	2.62276	-0.0087	-0.1292124204	0.1292124204	0.2081755662	0.9028588188079999	0.031764992272	-0.394618942456	-0.62524	2.62276	-0.0087	0.20594	-0.41188	0.1471	0.9391265729089564	24.25
6821	0	650218	-15	22	25	732	23	-320	-1078	4522	-15	6	-14	7	24.24	0.9390574882802862	668.1370534420782	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.113062858581545	12.279093742370604	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	667.8854842296212	0.0	0.0	-7.581619448940962	0.119710087776184	-0.071826048195362	-0.1053448766469955	-0.1124743744730949	0.3352895379066467	0.7851752042770386	0.5083603858947754	2	0.7471015294392903	-1.219356155395508	-0.107677017	0.15792629160000002	0.179461695	0.8943067055039999	0.028099800855999998	-0.39095375103999996	-0.62524	2.62276	-0.0087	-0.107677017	0.15792629160000002	0.179461695	0.8943067055039999	0.028099800855999998	-0.39095375103999996	-0.62524	2.62276	-0.0087	0.17652	-0.41188	0.20594	0.9390574882802862	24.24
6822	0	650233	-5	0	14	729	26	-318	-1237	4861	184	6	-15	6	24.24	0.9391660498396248	667.1801084634703	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.06614112854004	12.2357816696167	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	667.7516021261154	0.0	0.0	-7.752155312606545	0.0670376494526863	-0.0239420160651206	-0.0	-0.1178382933139801	0.3378766477108001	0.7832301259040833	0.5084330439567566	2	0.7471015294392903	-1.219356155395508	-0.035892339	0.0	0.10049854920000001	0.890641514088	0.031764992272	-0.38851029009599997	-0.71746	2.81938	0.10672	-0.035892339	0.0	0.10049854920000001	0.890641514088	0.031764992272	-0.38851029009599997	-0.71746	2.81938	0.10672	0.17652	-0.4413	0.17652	0.9391660498396248	24.24
6823	0	650248	-549	1775	-234	569	371	-409	-1237	4861	184	7	-15	6	24.25	0.9396397730076488	663.0053964625629	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.06253147125244	12.268265724182127	7	443.0	474.0	0.0	0.0	0	0.0	0.0	0.0	0.0	667.4775763663844	0.0	0.0	-8.069944097033748	-1.1204863786697388	-2.628833532333374	-8.49941635131836	-0.1238428652286529	0.3375589847564697	0.7819661498069763	0.5091618299484253	2	0.7471015294392903	-1.219356155395508	-3.9409788222	12.741780345	-1.6797614652000001	0.6951646385679999	0.453262005112	-0.49968776304799994	-0.71746	2.81938	0.10672	-3.9409788222	12.741780345	-1.6797614652000001	0.6951646385679999	0.453262005112	-0.49968776304799994	-0.71746	2.81938	0.10672	0.20594	-0.4413	0.17652	0.9396397730076488	24.25
6824	0	650265	2621	26723	-1	915	124	-261	-1237	4861	184	6	-16	7	24.25	0.9405674808783616	654.834853078723	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.102234840393066	12.243000030517578	7	443.0	474.0	0.0	0.0	2	0.0	0.0	0.0	0.0	666.9299085109593	0.0	0.0	-8.531438410926224	-0.0047884033992886	12.550405502319336	-127.96050262451172	-0.1305985003709793	0.3403193354606628	0.7802590727806091	0.5082546472549438	3	0.7471015294392903	-1.219356155395508	18.8147641038	191.8301950194	-0.0071784678	1.11788338188	0.151494578528	-0.318871653192	-0.71746	2.81938	0.10672	18.8147641038	191.8301950194	-0.0071784678	1.11788338188	0.151494578528	-0.318871653192	-0.71746	2.81938	0.10672	0.17652	-0.47072	0.20594	0.9405674808783616	24.25
6825	0	650278	-3947	26405	-9571	777	66	-327	-1237	4861	184	21	-313	34	24.25	0.9401036269430052	658.9193086726143	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	11.770172119140623	12.2863130569458	6	443.0	474.0	0.0	0.0	2	0.0	0.0	0.0	0.0	666.5333724819619	0.0	0.0	-8.821957720516417	-45.82980728149414	-18.89982795715332	-126.4377899169922	-0.1364320814609527	0.3427949845790863	0.7782308459281921	0.5081679821014404	3	0.7471015294392903	-1.219356155395508	-28.3334124066	189.547442259	-68.70511531380001	0.9492845767439999	0.080634211152	-0.399505864344	-0.71746	2.81938	0.10672	-28.3334124066	189.547442259	-68.70511531380001	0.9492845767439999	0.080634211152	-0.399505864344	-0.71746	2.81938	0.10672	0.61782	-9.20846	1.00028	0.9401036269430052	24.25
6826	0	650293	-316	3274	1101	607	-25	-464	-1237	4861	184	7	-144	29	24.24	0.9394226498889712	664.9185945260023	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.095015525817873	12.253828048706056	6	443.0	474.0	0.0	0.0	2	0.0	0.0	0.0	0.0	666.3505354729162	0.0	0.0	-8.876594312182574	5.272032260894775	-1.5131354331970217	-15.67723274230957	-0.1412099599838256	0.3449833691120147	0.7755517363548279	0.5094760656356812	3	0.7471015294392903	-1.219356155395508	-2.2683958248000002	23.5023035772	7.9034930478000005	0.7415903965039999	-0.0305432618	-0.566882939008	-0.71746	2.81938	0.10672	-2.2683958248000002	23.5023035772	7.9034930478000005	0.7415903965039999	-0.0305432618	-0.566882939008	-0.71746	2.81938	0.10672	0.20594	-4.23648	0.85318	0.9394226498889712	24.24
6827	0	650308	-181	132	6	572	-122	-494	-1237	4861	184	8	-27	5	24.25	0.9391265729089564	667.5280780916249	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.06974983215332	12.250218391418455	6	443.0	474.0	0.0	0.0	2	0.0	0.0	0.0	0.0	666.2620423721413	0.0	0.0	-8.82828793698654	0.0287304203957319	-0.8667010068893433	-0.6320692300796509	-0.1454541534185409	0.3475833833217621	0.7724945545196533	0.5111567378044128	3	0.7471015294392903	-1.219356155395508	-1.2993026718	0.9475577496	0.0430708068	0.698829829984	-0.149051117584	-0.6035348531679999	-0.71746	2.81938	0.10672	-1.2993026718	0.9475577496	0.0430708068	0.698829829984	-0.149051117584	-0.6035348531679999	-0.71746	2.81938	0.10672	0.23536	-0.79434	0.1471	0.9391265729089564	24.25
6828	0	650323	234	-56	-936	574	-60	-491	-1237	4861	184	7	-14	2	24.25	0.939175919072292	667.0931179070174	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.095015525817873	12.253828048706056	6	443.0	474.0	0.0	0.0	2	0.0	0.0	0.0	0.0	666.1624449006389	0.0	0.0	-8.7927775333391	-4.481945514678955	1.1204863786697388	0.2681505978107452	-0.1499499827623367	0.3498000502586365	0.7695909738540649	0.5127227306365967	3	0.7471015294392903	-1.219356155395508	1.6797614652000001	-0.40199419680000004	-6.7190458608000005	0.701273290928	-0.07330382832	-0.599869661752	-0.71746	2.81938	0.10672	1.6797614652000001	-0.40199419680000004	-6.7190458608000005	0.701273290928	-0.07330382832	-0.599869661752	-0.71746	2.81938	0.10672	0.20594	-0.41188	0.05884	0.939175919072292	24.25
6829	0	650338	-136	-190	481	569	-50	-470	-1447	5041	227	5	-12	7	24.26	0.9392548729336294	666.3972201016205	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.098625183105469	12.181640625	6	443.0	474.0	0.0	0.0	2	0.0	0.0	0.0	0.0	666.0430457345423	0.0	0.0	-8.77926379150891	2.3032219409942627	-0.6512228846549988	0.90979665517807	-0.1543921381235122	0.3519477248191833	0.7667803168296814	0.5141438245773315	3	0.7471015294392903	-1.219356155395508	-0.9762716208000001	-1.363908882	3.4528430118	0.6951646385679999	-0.0610865236	-0.57421332184	-0.83926	2.92378	0.13166	-0.9762716208000001	-1.363908882	3.4528430118	0.6951646385679999	-0.0610865236	-0.57421332184	-0.83926	2.92378	0.13166	0.1471	-0.35304	0.20594	0.9392548729336294	24.26
6830	0	650353	169	-162	-51	551	-118	-463	-1447	5041	227	8	-13	8	24.25	0.9391167036762892	667.6150723493228	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.087797164916992	12.26104736328125	6	443.0	474.0	0.0	0.0	2	0.0	0.0	0.0	0.0	665.9694030855997	0.0	0.0	-8.716472263846152	-0.2442085742950439	0.8092401623725891	0.7757213711738586	-0.1584201902151107	0.3544343709945678	0.7638035416603088	0.5156390070915222	3	0.7471015294392903	-1.219356155395508	1.2131610582	-1.1629117836	-0.36610185780000004	0.673173490072	-0.144164195696	-0.565661208536	-0.83926	2.92378	0.13166	1.2131610582	-1.1629117836	-0.36610185780000004	0.673173490072	-0.144164195696	-0.565661208536	-0.83926	2.92378	0.13166	0.23536	-0.38246	0.23536	0.9391167036762892	24.25
6831	0	650368	11	1	-95	542	-7	-444	-1447	5041	227	6	-14	10	24.24	0.9392055267702936	666.8321506788392	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.109453201293944	12.275484085083008	6	443.0	474.0	0.0	0.0	2	0.0	0.0	0.0	0.0	665.8725047853848	0.0	0.0	-8.679856381789165	-0.454898327589035	0.0526724383234977	-0.0047884033992886	-0.16279137134552	0.3562199473381042	0.7612058520317078	0.5168868899345398	3	0.7471015294392903	-1.219356155395508	0.07896314580000001	0.0071784678	-0.681954441	0.662177915824	-0.008552113303999999	-0.5424483295679999	-0.83926	2.92378	0.13166	0.07896314580000001	0.0071784678	-0.681954441	0.662177915824	-0.008552113303999999	-0.5424483295679999	-0.83926	2.92378	0.13166	0.17652	-0.41188	0.2942	0.9392055267702936	24.24
6832	0	650383	-108	29	500	537	-49	-422	-1447	5041	227	7	-15	8	24.25	0.939175919072292	667.0931179070174	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.076969146728516	12.23939037322998	6	443.0	474.0	0.0	0.0	2	0.0	0.0	0.0	0.0	665.7883296394675	0.0	0.0	-8.630071379175371	2.3942017555236816	-0.5171475410461426	-0.1388636976480484	-0.1668914705514907	0.3582580089569092	0.758563220500946	0.5180543661117554	3	0.7471015294392903	-1.219356155395508	-0.7752745224	0.2081755662	3.5892339	0.656069263464	-0.059864793128	-0.515570259184	-0.83926	2.92378	0.13166	-0.7752745224	0.2081755662	3.5892339	0.656069263464	-0.059864793128	-0.515570259184	-0.83926	2.92378	0.13166	0.20594	-0.4413	0.23536	0.939175919072292	24.25
6833	0	650398	237	50	-104	531	-57	-399	-1447	5041	227	5	-14	4	24.24	0.9392153960029608	666.7451630831212	44.82609176635742	-73.16136932373047	692.4000244140625	1	11	0.9900000095367432	12.113062858581545	12.26104736328125	6	443.0	474.0	0.0	0.0	2	0.0	0.0	0.0	0.0	665.6958887412178	0.0	0.0	-8.590035668283873	-0.4979939460754394	1.134851574897766	-0.2394201755523681	-0.1708516478538513	0.3603401184082031	0.7559792399406433	0.5190957188606262	3	0.7471015294392903	-1.219356155395508	1.7012968686	0.35892339	-0.7465606512	0.6487388806319999	-0.06963863690399999	-0.48747045832799996	-0.83926	2.92378	0.13166	1.7012968686	0.35892339	-0.7465606512	0.6487388806319999	-0.06963863690399999	-0.48747045832799996	-0.83926	2.92378	0.13166	0.1471	-0.41188	0.11768	0.9392153960029608	24.24
6834	0	650413	50	89	-25	522	32	-369	-1447	5041	227	5	-15	4	24.25	0.9391265729089564	667.5280780916249	44.826114654541016	-73.16133880615234	690.0999755859375	1	11	0.9900000095367432	12.105843544006348	12.181640625	6	443.0	474.0	0.0	0.0	2	0.0	0.0	0.0	0.0	665.6338516615089	0.0	0.0	-8.517760288346917	-0.119710087776184	0.2394201755523681	-0.4261679053306579	-0.1750354319810867	0.3618791997432709	0.7537675499916077	0.5198466777801514	3	0.7471019109090169	-1.2193556467692057	0.35892339	0.6388836342	-0.179461695	0.637743306384	0.039095375104	-0.450818544168	-0.83926	2.92378	0.13166	0.35892339	0.6388836342	-0.179461695	0.637743306384	0.039095375104	-0.450818544168	-0.83926	2.92378	0.13166	0.1471	-0.4413	0.11768	0.9391265729089564	24.25
6835	0	650428	1	33	316	527	-19	-340	-1447	5041	227	7	-15	6	24.25	0.9392746113989636	666.2232530514822	44.826114654541016	-73.16133880615234	690.0999755859375	1	11	0.9900000095367432	11.871234893798828	12.30074977874756	6	443.0	474.0	0.0	0.0	2	0.0	0.0	0.0	0.0	665.5305194679044	0.0	0.0	-8.491328610405908	1.5131354331970217	0.0047884033992886	-0.1580173075199127	-0.1789495646953582	0.3637774288654327	0.7515032291412354	0.5204670429229736	3	0.7471019109090169	-1.2193556467692057	0.0071784678	0.2368894374	2.2683958248000002	0.6438519587439999	-0.023212878968	-0.41538836048	-0.83926	2.92378	0.13166	0.0071784678	0.2368894374	2.2683958248000002	0.6438519587439999	-0.023212878968	-0.41538836048	-0.83926	2.92378	0.13166	0.20594	-0.4413	0.17652	0.9392746113989636	24.25
