132	1	632	88106	283287	2183168	3.83	3.94	0.22	-160.42	-0.02	-1.02	-0.05	2.07	1.49	-0.34
133	1	632	88109	283308	2183232	3.54	3.88	0.19	-160.4	-0.02	-1.01	-0.05	2.16	1.74	-0.21
134	1	632	88111	283328	2183296	3.35	3.79	0.15	-160.39	-0.01	-1.01	-0.05	2.32	1.65	-0.4
135	1	632	88102	283348	2183360	4.21	3.87	0.19	-160.37	-0.02	-1.01	-0.05	2.44	1.43	-0.52
136	1	632	88102	283369	2183424	4.21	3.93	0.22	-160.37	-0.02	-1.01	-0.05	2.44	1.55	-0.43
137	1	632	88102	283389	2183488	4.21	3.98	0.24	-160.39	-0.02	-1.01	-0.05	2.38	1.55	-0.34
138	1	632	88104	283410	2183552	4.02	3.99	0.25	-160.4	-0.02	-1.01	-0.05	2.38	1.49	-0.34
139	1	632	88105	283430	2183616	3.92	3.98	0.24	-160.37	-0.02	-1.01	-0.04	2.32	1.34	-0.43
140	1	632	88104	283451	2183680	4.02	3.99	0.25	-160.4	-0.02	-1.01	-0.05	2.32	1.49	-0.3
141	1	632	88109	283471	2183744	3.54	3.92	0.21	-160.39	-0.02	-1.01	-0.05	2.32	1.68	-0.43
142	1	632	88105	283492	2183808	3.92	3.93	0.22	-160.36	-0.02	-1.01	-0.05	2.23	1.55	-0.3
143	1	632	88111	283512	2183872	3.35	3.83	0.17	-160.35	-0.02	-1.01	-0.05	2.29	1.62	-0.4
144	1	632	88101	283533	2183936	4.3	3.92	0.21	-160.4	-0.02	-1.01	-0.05	2.23	1.49	-0.27
145	1	632	88101	283553	2184000	4.3	3.99	0.25	-160.4	-0.02	-1.01	-0.05	2.5	1.37	-0.37
146	1	632	88105	283574	2184064	3.92	3.98	0.24	-160.4	-0.02	-1.01	-0.05	2.44	1.52	-0.34
147	1	632	88100	283594	2184128	4.4	4.06	0.28	-160.39	-0.02	-1.01	-0.05	2.23	1.59	-0.52
148	1	632	88106	283615	2184192	3.83	4.02	0.26	-160.4	-0.01	-1.01	-0.05	2.29	1.62	-0.37
149	1	632	88106	283635	2184256	3.83	4	0.25	-160.38	-0.02	-1.01	-0.05	2.23	1.43	-0.4
150	1	632	88104	283656	2184320	4.02	4	0.26	-160.39	-0.02	-1.01	-0.05	2.13	1.31	-0.21
151	1	632	88103	283676	2184384	4.11	4.03	0.27	-160.33	-0.02	-1.01	-0.05	2.29	1.62	-0.46
152	1	632	88101	283697	2184448	4.3	4.08	0.29	-160.38	-0.02	-1.02	-0.05	2.32	1.83	-0.37
153	1	632	88097	283717	2184512	4.69	4.19	0.34	-160.34	-0.02	-1.01	-0.05	2.32	1.68	-0.46
154	1	632	88103	283738	2184576	4.11	4.18	0.34	-160.39	-0.02	-1.01	-0.05	2.35	1.34	-0.37
155	1	632	88100	283758	2184640	4.4	4.23	0.36	-160.39	-0.02	-1.01	-0.05	2.44	1.4	-0.49
156	1	632	88105	283779	2184704	3.92	4.18	0.34	-160.35	-0.02	-1.01	-0.04	2.13	1.55	-0.49
157	1	632	88108	283799	2184768	3.64	4.1	0.3	-160.34	-0.01	-1.01	-0.05	2.32	1.77	-0.34
158	1	632	88097	283820	2184832	4.69	4.2	0.35	-160.37	-0.01	-1.01	-0.04	2.23	1.37	-0.3
