,timestamp_s,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro2_temp,baro2_pres,gps_lat,gps_long,gps_alt,battery_voltage,pyro_cont,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q_x,q_y,q_z,q_w,state,baro_pres_avg,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_temp_avg
55794,8143962,0,-46,1337,-108,4,-77,98,207,-787,-878,-14,1328,-39,88,114,55,221,-719,-288,-272,192,-8896,31.65,0.988837897853442,32.75,0.9989933382679496,3859.98486328125,-7606.2802734375,23.0,7.784545421600342,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9939156180606958,38.99974772135417,-76.10467122395833,-0.3302095188,9.5976114486,-0.7752745224,-0.10049854920000001,9.533005238400001,-0.2799602442,0.00488690635,-0.09407294723750001,0.11972920557500001,0.1075119397,0.13927683097500002,0.06719496231250001,0.12006,-0.45646,-0.50924,0.12818,-0.41702,-0.16704,-0.215354034,9.5653083435,-0.5276173833,0.056199423025,0.022601941868750003,0.09346208394375001,0.12412,-0.43674,-0.33814,-8.00224,5.64864,-261.72032,32.2
55795,8144112,0,-31,1332,-103,10,-107,85,207,-787,-878,-18,1323,-33,103,82,61,245,-743,-281,-208,128,-8976,31.64,0.9888773747841104,32.75,0.9987466074512706,3859.98486328125,-7606.2802734375,22.899999618530277,7.790084362030029,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9938119911176906,38.99974772135417,-76.10467122395833,-0.2225325018,9.5617191096,-0.7393821834000001,-0.1292124204,9.497112899400001,-0.2368894374,0.012217265875000001,-0.13072474486250002,0.1038467599375,0.1258378385125,0.100181580175,0.0745253218375,0.12006,-0.45646,-0.50924,0.1421,-0.43094,-0.16298,-0.1758724611,9.5294160045,-0.48813581040000004,0.06902755219375,-0.015271582343750006,0.08918604088750001,0.13108,-0.4437,-0.33611,-6.11936,3.76576,-264.07392000000004,32.195
55796,8144263,0,-25,1333,-102,13,-75,86,216,-764,-936,-10,1335,-32,98,122,58,245,-743,-281,-192,128,-9040,31.65,0.9887984209227731,32.77,0.998825561312608,3859.98486328125,-7606.2802734375,22.899999618530277,7.799500942230225,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9938119911176906,38.99974772135417,-76.10467122395833,-0.179461695,9.5688975774,-0.7322037156000001,-0.071784678,9.583254513,-0.2297109696,0.0158824456375,-0.09162949406250001,0.105068486525,0.11972920557500001,0.149050643675,0.07086014207500001,0.12528,-0.44312,-0.54288,0.1421,-0.43094,-0.16298,-0.1256231865,9.5760760452,-0.48095734260000006,0.06780582560625001,0.02871057480625,0.08796431430000001,0.13369,-0.43703000000000003,-0.35293,-5.64864,3.76576,-265.95680000000004,32.21
55797,8144413,0,-26,1337,-100,9,-85,128,251,-760,-906,-2,1333,-32,96,112,87,251,-789,-272,-224,160,-9056,31.64,0.988976067110782,32.75,0.9988847767086108,3859.98486328125,-7606.2802734375,22.899999618530277,7.790084362030029,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9939304219096964,38.99974772135417,-76.10467122395833,-0.1866401628,9.5976114486,-0.71784678,-0.0143569356,9.5688975774,-0.2297109696,0.0109955392875,-0.1038467599375,0.1563810032,0.1172857524,0.13683337780000002,0.1062902131125,0.14558,-0.4408,-0.5254800000000001,0.14558,-0.45762,-0.15776,-0.10049854920000001,9.583254513,-0.4737788748,0.06414064584375,0.016493308931250006,0.13133560815625,0.14558,-0.44921,-0.34162000000000003,-6.59008,4.7072,-266.42752,32.195
55798,8144564,0,-31,1339,-107,16,-93,101,228,-777,-845,-9,1330,-32,97,95,64,260,-765,-253,-240,80,-8864,31.64,0.9889365901801136,32.75,0.9990426844312856,3859.98486328125,-7606.2802734375,22.899999618530277,7.800054550170898,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9939896373056996,38.99974772135417,-76.10467122395833,-0.2225325018,9.6119683842,-0.7680960546000001,-0.0646062102,9.547362174,-0.2297109696,0.0195476254,-0.1136205726375,0.12339438533750001,0.11850747898750001,0.1160640258125,0.0781905016,0.13224,-0.45066,-0.4901,0.1508,-0.4437,-0.14674,-0.143569356,9.5796652791,-0.49890351210000006,0.06902755219375001,0.0012217265874999994,0.10079244346875,0.14151999999999998,-0.44718,-0.31842,-7.0608,2.3536,-260.77888,32.195
55799,8144714,0,-37,1337,-103,-8,-90,127,228,-777,-845,-26,1333,-33,76,106,83,225,-782,-271,-304,80,-8912,31.65,0.9887984209227731,32.75,0.9991413767579572,3859.98486328125,-7606.2802734375,22.899999618530277,7.790084362030029,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9939698988403651,38.99974772135417,-76.10467122395833,-0.26560330860000003,9.5976114486,-0.7393821834000001,-0.1866401628,9.5688975774,-0.2368894374,-0.0097738127,-0.109955392875,0.1551592766125,0.09285122065000001,0.129503018275,0.1014033067625,0.13224,-0.45066,-0.4901,0.1305,-0.45356,-0.15718000000000001,-0.22612173570000002,9.583254513,-0.48813581040000004,0.04153870397500001,0.009773812699999995,0.12828129168750002,0.13137,-0.45211,-0.32364,-8.94368,2.3536,-262.19104000000004,32.2
55800,8144864,0,-29,1330,-102,11,-66,71,219,-786,-901,-15,1334,-34,105,124,38,225,-782,-271,-272,80,-8848,31.64,0.988976067110782,32.75,0.9988354305452752,3859.98486328125,-7606.2802734375,22.899999618530277,7.797285079956055,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9939057488280286,38.99974772135417,-76.10467122395833,-0.2081755662,9.547362174,-0.7322037156000001,-0.107677017,9.5760760452,-0.24406790520000002,0.0134389924625,-0.080633954775,0.0867425877125,0.1282812916875,0.15149409685,0.046425610325000005,0.12702,-0.45588,-0.52258,0.1305,-0.45356,-0.15718000000000001,-0.1579262916,9.5617191096,-0.48813581040000004,0.070860142075,0.035430071037500004,0.06658409901875001,0.12875999999999999,-0.45472,-0.33988,-8.00224,2.3536,-260.30816000000004,32.195
55801,8145015,0,-25,1331,-114,16,-86,65,235,-784,-882,-9,1329,-37,100,90,29,230,-770,-251,-272,112,-8944,31.64,0.9888675055514434,32.75,0.9989735998026154,3859.98486328125,-7606.2802734375,22.899999618530277,7.791192054748535,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9939205526770294,38.99974772135417,-76.10467122395833,-0.179461695,9.554540641800001,-0.8183453292,-0.0646062102,9.5401837062,-0.26560330860000003,0.0195476254,-0.105068486525,0.0794122281875,0.12217265875000001,0.109955392875,0.035430071037500004,0.1363,-0.45472,-0.51156,0.1334,-0.4466,-0.14558,-0.1220339526,9.547362174,-0.5419743189,0.07086014207500001,0.002443453174999999,0.0574211496125,0.13485,-0.45066,-0.32857000000000003,-8.00224,3.29504,-263.13248,32.195
55802,8145165,0,-22,1339,-92,-4,-106,98,223,-766,-887,-10,1338,-32,82,86,60,245,-763,-286,-240,96,-9008,31.65,0.9888576363187762,32.75,0.9990426844312856,3859.98486328125,-7606.2802734375,22.899999618530277,7.797285079956055,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9939501603750309,38.99974772135417,-76.10467122395833,-0.15792629160000002,9.6119683842,-0.6604190376,-0.071784678,9.6047899164,-0.2297109696,-0.00488690635,-0.129503018275,0.11972920557500001,0.100181580175,0.105068486525,0.07330359525,0.12934,-0.44428,-0.51446,0.1421,-0.44254,-0.16588,-0.11485548480000002,9.6083791503,-0.4450650036,0.047647336912500005,-0.012217265874999994,0.09651640041250001,0.13572,-0.44340999999999997,-0.34017000000000003,-7.0608,2.82432,-265.01536,32.2
55803,8145316,0,-35,1335,-97,-12,-89,156,223,-766,-887,-11,1335,-34,64,118,126,249,-787,-254,-272,128,-8944,31.64,0.988719467061436,32.76,0.9988551690106094,3859.98486328125,-7606.2802734375,22.899999618530277,7.783437728881836,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9937873180360227,38.99974772135417,-76.10467122395833,-0.251246373,9.583254513,-0.6963113766,-0.07896314580000001,9.583254513,-0.24406790520000002,-0.01466071905,-0.1087336662875,0.19058934765000002,0.0781905016,0.144163737325,0.153937550025,0.12934,-0.44428,-0.51446,0.14442,-0.45646,-0.14732,-0.16510475940000002,9.583254513,-0.4701896409,0.031764891275,0.017715035518750005,0.1722634488375,0.13688,-0.45037,-0.33089,-8.00224,3.76576,-263.13248,32.2
55804,8145466,0,-30,1333,-116,7,42,121,229,-778,-916,-16,1325,-50,94,215,80,249,-787,-254,-176,128,-8880,31.65,0.9885714285714284,32.75,0.9991018998272884,3859.98486328125,-7606.2802734375,22.899999618530277,7.790084362030029,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9938366641993583,38.99974772135417,-76.10467122395833,-0.215354034,9.5688975774,-0.8327022648,-0.1148554848,9.511469835,-0.35892339,0.008552086112500001,0.051312516675,0.1478289170875,0.114842299225,0.2626712163125,0.09773812700000001,0.13282,-0.45124000000000003,-0.53128,0.14442,-0.45646,-0.14732,-0.1651047594,9.5401837062,-0.5958128274,0.06169719266875,0.15699186649375002,0.12278352204375001,0.13862,-0.45385,-0.3393,-5.17792,3.76576,-261.2496,32.2
55805,8145616,0,-51,1330,-109,36,-212,81,227,-754,-911,-31,1328,-50,115,-10,41,254,-764,-268,-336,112,-8912,31.64,0.9887786824574388,32.75,0.9989735998026154,3859.98486328125,-7606.2802734375,22.899999618530277,7.792853832244873,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9938761411300271,38.99974772135417,-76.10467122395833,-0.36610185780000004,9.547362174,-0.7824529902,-0.2225325018,9.533005238400001,-0.35892339,0.04398215715,-0.25900603655,0.09895985358750001,0.14049855756250001,-0.012217265875000001,0.0500907900875,0.13166,-0.43732,-0.52838,0.14732,-0.44312,-0.15544,-0.29431717980000005,9.5401837062,-0.5706881901,0.09224035735625001,-0.1356116512125,0.0745253218375,0.13949,-0.44022,-0.34191,-9.88512,3.29504,-262.19104000000004,32.195
55806,8145767,0,-8,1340,-86,28,-271,49,219,-777,-907,6,1336,-20,104,-69,11,251,-785,-255,-192,160,-9008,31.64,0.9887095978287688,32.75,0.9990032075006168,3859.98486328125,-7606.2802734375,22.899999618530277,7.78620719909668,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9938564026646928,38.99974772135417,-76.10467122395833,-0.0574277424,9.619146852,-0.6173482308,0.0430708068,9.590432980800001,-0.143569356,0.034208344450000004,-0.33108790521250003,0.059864602787500006,0.1270595651,-0.0842991345375,0.0134389924625,0.12702,-0.45066,-0.52606,0.14558,-0.4553,-0.1479,-0.007178467800000001,9.604789916400001,-0.3804587934,0.080633954775,-0.207693519875,0.036651797625,0.13629999999999998,-0.45298,-0.33698,-5.64864,4.7072,-265.01536,32.195
55807,8145917,0,-24,1335,-90,21,-33,111,219,-777,-907,-8,1337,-26,119,165,74,245,-803,-262,-224,48,-8880,31.65,0.9889464594127808,32.75,0.9989933382679496,3859.98486328125,-7606.2802734375,22.899999618530277,7.788422584533691,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9939698988403651,38.99974772135417,-76.10467122395833,-0.1722832272,9.583254513,-0.646062102,-0.0574277424,9.5976114486,-0.1866401628,0.0256562583375,-0.0403169773875,0.13561165121250002,0.1453854639125,0.2015848869375,0.090407767475,0.12702,-0.45066,-0.52606,0.1421,-0.46574,-0.15196,-0.1148554848,9.5904329808,-0.4163511324,0.08552086112500001,0.080633954775,0.11300970934375001,0.13456,-0.4582,-0.33901,-6.59008,1.41216,-261.2496,32.2
55808,8146067,0,-28,1344,-89,20,-84,107,217,-785,-907,-9,1339,-26,103,115,69,245,-803,-262,-160,64,-8944,31.64,0.9888773747841104,32.75,0.9989933382679496,3859.98486328125,-7606.2802734375,22.899999618530277,7.784545421600342,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.99393535652603,38.99974772135417,-76.10467122395833,-0.20099709840000002,9.6478607232,-0.6388836342,-0.0646062102,9.6119683842,-0.1866401628,0.024434531750000002,-0.10262503335,0.13072474486250002,0.1258378385125,0.14049855756250001,0.0842991345375,0.12586,-0.4553,-0.52606,0.1421,-0.46574,-0.15196,-0.13280165430000002,9.6299145537,-0.4127618985,0.07513618513125,0.018936762106250005,0.1075119397,0.13398,-0.46052,-0.33901,-4.7072,1.88288,-263.13248,32.195
55809,8146217,0,-51,1333,-113,-1,-98,117,206,-789,-892,-39,1335,-40,82,84,95,238,-765,-282,-192,48,-8960,31.64,0.9888181593881076,32.74,0.9989143844066124,3859.98486328125,-7606.2802734375,22.899999618530277,7.792300224304199,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.99386627189736,38.99974772135417,-76.10467122395833,-0.36610185780000004,9.5688975774,-0.8111668614,-0.2799602442,9.583254513,-0.287138712,-0.0012217265875,-0.11972920557500001,0.1429420107375,0.100181580175,0.10262503335,0.1160640258125,0.11948,-0.45762,-0.51736,0.13804,-0.4437,-0.16356,-0.323031051,9.5760760452,-0.5491527867,0.049479926793750004,-0.008552086112500003,0.129503018275,0.12875999999999999,-0.45066,-0.34046000000000004,-5.64864,1.41216,-263.6032,32.19
55810,8146367,0,-23,1336,-95,40,-55,75,205,-779,-872,-11,1336,-38,112,144,31,242,-800,-291,-224,48,-8896,31.64,0.9888181593881076,32.76,0.9988058228472736,3859.98486328125,-7606.2802734375,22.899999618530277,7.781221866607666,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9938119911176906,38.99974772135417,-76.10467122395833,-0.1651047594,9.590432980800001,-0.681954441,-0.07896314580000001,9.590432980800001,-0.2727817764,0.048869063500000004,-0.06719496231250001,0.09162949406250001,0.13683337780000002,0.1759286286,0.0378735242125,0.1189,-0.45182,-0.50576,0.14036,-0.464,-0.16878,-0.1220339526,9.590432980800001,-0.4773681087,0.09285122065000001,0.054366833143749994,0.06475150913750001,0.12963000000000002,-0.45791000000000004,-0.33727,-6.59008,1.41216,-261.72032,32.2
55811,8146518,0,-27,1331,-89,21,-107,96,205,-779,-872,-8,1328,-28,88,80,62,239,-779,-279,-192,128,-9008,31.64,0.9888181593881076,32.74,0.9990229459659512,3859.98486328125,-7606.2802734375,22.899999618530277,7.790638446807861,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9939205526770294,38.99974772135417,-76.10467122395833,-0.1938186306,9.554540641800001,-0.6388836342,-0.0574277424,9.533005238400001,-0.20099709840000002,0.0256562583375,-0.13072474486250002,0.1172857524,0.1075119397,0.09773812700000001,0.075747048425,0.1189,-0.45182,-0.50576,0.13862,-0.45182,-0.16182,-0.1256231865,9.543772940100002,-0.41994036630000003,0.06658409901875001,-0.016493308931250006,0.09651640041250001,0.12875999999999999,-0.45182,-0.33379,-5.64864,3.76576,-265.01536,32.19
55812,8146668,0,-31,1330,-110,-18,-94,81,213,-788,-893,-9,1328,-46,71,81,41,257,-758,-304,-208,128,-8976,31.65,0.9886997285961016,32.75,0.9987762151492722,3859.98486328125,-7606.2802734375,22.899999618530277,7.793962001800537,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9937379718726869,38.99974772135417,-76.10467122395833,-0.2225325018,9.547362174,-0.789631458,-0.0646062102,9.533005238400001,-0.3302095188,-0.021991078575,-0.114842299225,0.09895985358750001,0.0867425877125,0.09895985358750001,0.0500907900875,0.12354,-0.45704,-0.51794,0.14906,-0.43964,-0.17632,-0.143569356,9.5401837062,-0.5599204884,0.03237575456875,-0.007941222818749996,0.0745253218375,0.1363,-0.44833999999999996,-0.34713,-6.11936,3.76576,-264.07392000000004,32.2
55813,8146818,0,-13,1325,-108,-7,-41,152,236,-781,-887,2,1329,-45,89,151,126,257,-758,-304,-240,112,-9040,31.64,0.9888280286207748,32.74,0.998963730569948,3859.98486328125,-7606.2802734375,22.700000762939453,7.785653114318848,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9938958795953614,38.99974772135417,-76.10467122395833,-0.0933200814,9.511469835,-0.7752745224,0.0143569356,9.5401837062,-0.323031051,-0.008552086112500001,-0.0500907900875,0.18570244130000002,0.1087336662875,0.18448071471250002,0.153937550025,0.13688,-0.45298,-0.51446,0.14906,-0.43964,-0.17632,-0.039481572900000005,9.5258267706,-0.5491527867,0.0500907900875,0.06719496231250001,0.1698199956625,0.14296999999999999,-0.44631,-0.34539000000000003,-7.0608,3.29504,-265.95680000000004,32.19
55814,8146969,0,-48,1333,-103,15,-111,99,238,-808,-895,-29,1333,-36,87,89,57,252,-770,-255,-96,144,-8960,31.64,0.9888280286207748,32.75,0.9988749074759438,3859.98486328125,-7606.2802734375,22.700000762939453,7.790638446807861,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9938514680483592,38.99974772135417,-76.10467122395833,-0.3445664544,9.5688975774,-0.7393821834000001,-0.2081755662,9.5688975774,-0.2584248408,0.0183258988125,-0.13561165121250002,0.12095093216250001,0.1062902131125,0.1087336662875,0.06963841548750001,0.13804,-0.46864,-0.5191,0.14616,-0.4466,-0.1479,-0.2763710103,9.5688975774,-0.49890351210000006,0.062308055962500004,-0.013438992462500007,0.09529467382500001,0.1421,-0.45762,-0.3335,-2.82432,4.23648,-263.6032,32.195
55815,8147119,0,-40,1334,-95,0,-162,91,238,-808,-895,-19,1338,-33,77,27,60,259,-765,-260,-160,96,-9008,31.64,0.9889168517147792,32.75,0.9989045151739452,3859.98486328125,-7606.2802734375,22.700000762939453,7.78399133682251,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9939106834443622,38.99974772135417,-76.10467122395833,-0.287138712,9.5760760452,-0.681954441,-0.1363908882,9.6047899164,-0.2368894374,0.0,-0.19791970717500001,0.1111771194625,0.09407294723750001,0.032986617862500005,0.07330359525,0.13804,-0.46864,-0.5191,0.15022,-0.4437,-0.1508,-0.2117648001,9.5904329808,-0.4594219392,0.047036473618750005,-0.08246654465625,0.09224035735625,0.14412999999999998,-0.45616999999999996,-0.33494999999999997,-4.7072,2.82432,-265.01536,32.195
55816,8147270,0,-31,1336,-107,22,-36,56,242,-769,-892,-14,1333,-37,109,158,20,244,-765,-300,-96,160,-9024,31.64,0.9887589439921046,32.75,0.9989439921046138,3859.98486328125,-7606.2802734375,22.700000762939453,7.792300224304199,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9938514680483592,38.99974772135417,-76.10467122395833,-0.2225325018,9.590432980800001,-0.7680960546000001,-0.10049854920000001,9.5688975774,-0.26560330860000003,0.026877984925,-0.04398215715,0.06841668890000001,0.13316819803750002,0.19303280082500002,0.024434531750000002,0.14036,-0.44602,-0.51736,0.14152,-0.4437,-0.174,-0.1615155255,9.5796652791,-0.5168496816000001,0.08002309148125,0.0745253218375,0.046425610325000005,0.14094,-0.44486000000000003,-0.34568,-2.82432,4.7072,-265.48608,32.195
55817,8147420,0,-17,1335,-106,11,-66,123,244,-786,-900,-8,1331,-38,92,119,87,244,-765,-300,-224,96,-8944,31.64,0.9888181593881076,32.74,0.998963730569948,3859.98486328125,-7606.2802734375,22.700000762939453,7.792300224304199,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9938909449790279,38.99974772135417,-76.10467122395833,-0.12203395260000001,9.583254513,-0.7609175868,-0.0574277424,9.554540641800001,-0.2727817764,0.0134389924625,-0.080633954775,0.1502723702625,0.11239884605,0.1453854639125,0.1062902131125,0.14152,-0.45588,-0.522,0.14152,-0.4437,-0.174,-0.0897308475,9.568897577400001,-0.5168496816,0.06291891925625,0.032375754568750005,0.12828129168750002,0.14152,-0.44979,-0.348,-6.59008,2.82432,-263.13248,32.19
55818,8147570,0,-49,1333,-107,-5,-117,107,236,-789,-907,-34,1332,-37,73,85,78,273,-769,-276,-272,64,-8896,31.65,0.9886306439674316,32.75,0.9987762151492722,3859.98486328125,-7606.2802734375,22.700000762939453,7.778452396392822,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9937034295583519,38.99974772135417,-76.10467122395833,-0.35174492220000003,9.5688975774,-0.7680960546000001,-0.24406790520000002,9.5617191096,-0.26560330860000003,-0.0061086329375000005,-0.1429420107375,0.13072474486250002,0.0891860408875,0.1038467599375,0.09529467382500001,0.13688,-0.45762,-0.52606,0.15834,-0.44602,-0.16008,-0.29790641370000004,9.5653083435,-0.5168496816000001,0.041538703975,-0.019547625400000004,0.11300970934375001,0.14761000000000002,-0.45182,-0.34307,-8.00224,1.88288,-261.72032,32.2
55819,8147721,0,-38,1333,-101,14,-92,73,236,-789,-907,-21,1331,-37,103,105,26,249,-763,-303,-256,144,-8992,31.64,0.9888181593881076,32.75,0.9988452997779422,3859.98486328125,-7606.2802734375,22.700000762939453,7.796731472015381,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9938317295830249,38.99974772135417,-76.10467122395833,-0.2727817764,9.5688975774,-0.7250252478,-0.1507478238,9.554540641800001,-0.26560330860000003,0.017104172225000002,-0.11239884605,0.0891860408875,0.1258378385125,0.1282812916875,0.031764891275,0.13688,-0.45762,-0.52606,0.14442,-0.44254,-0.17574,-0.2117648001,9.5617191096,-0.4953142782,0.07147100536874999,0.007941222818749996,0.06047546608125,0.14065,-0.45008000000000004,-0.3509,-7.53152,4.23648,-264.54464,32.195
55820,8147871,0,-23,1333,-95,14,-67,104,222,-775,-886,-6,1329,-33,101,112,74,239,-777,-274,-288,48,-8896,31.64,0.9888971132494448,32.75,0.9989242536392796,3859.98486328125,-7606.2802734375,22.700000762939453,7.790084362030029,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9939106834443623,38.99974772135417,-76.10467122395833,-0.1651047594,9.5688975774,-0.681954441,-0.0430708068,9.5401837062,-0.2368894374,0.017104172225000002,-0.0818556813625,0.1270595651,0.12339438533750001,0.13683337780000002,0.090407767475,0.12876,-0.4495,-0.51388,0.13862,-0.45066,-0.15892,-0.1040877831,9.5545406418,-0.4594219392,0.07024927878125001,0.027488848218750007,0.1087336662875,0.13369,-0.45008000000000004,-0.33640000000000003,-8.47296,1.41216,-261.72032,32.195
55821,8148022,0,-25,1334,-105,-1,-122,88,227,-776,-897,-15,1336,-34,83,75,58,239,-777,-274,-176,128,-9008,31.64,0.9888773747841104,32.75,0.9989242536392796,3859.98486328125,-7606.2802734375,22.700000762939453,7.790084362030029,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.993900814211695,38.99974772135417,-76.10467122395833,-0.179461695,9.5760760452,-0.753739119,-0.107677017,9.590432980800001,-0.24406790520000002,-0.0012217265875,-0.149050643675,0.1075119397,0.1014033067625,0.09162949406250001,0.07086014207500001,0.13166,-0.45008,-0.5202600000000001,0.13862,-0.45066,-0.15892,-0.143569356,9.583254513,-0.4989035121,0.0500907900875,-0.02871057480625,0.08918604088750001,0.13513999999999998,-0.45037,-0.33959000000000006,-5.17792,3.76576,-265.01536,32.195
55822,8148172,0,-39,1336,-90,10,-74,99,251,-809,-908,-19,1339,-32,91,130,57,266,-777,-249,-240,112,-8912,31.64,0.9888280286207748,32.74,0.998963730569948,3859.98486328125,-7606.2802734375,22.700000762939453,7.790084362030029,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9938958795953614,38.99974772135417,-76.10467122395833,-0.2799602442,9.590432980800001,-0.646062102,-0.1363908882,9.6119683842,-0.2297109696,0.012217265875000001,-0.090407767475,0.12095093216250001,0.1111771194625,0.158824456375,0.06963841548750001,0.14558,-0.46922,-0.52664,0.15428,-0.45066,-0.14442,-0.2081755662,9.6012006825,-0.43788653580000003,0.06169719266875,0.034208344450000004,0.09529467382500001,0.14993,-0.45994,-0.33553,-7.0608,3.29504,-262.19104000000004,32.19
55823,8148322,0,-26,1335,-101,1,-105,77,251,-809,-908,-7,1331,-38,98,87,37,268,-773,-231,-272,48,-8944,31.64,0.9887786824574388,32.74,0.9988058228472736,3859.98486328125,-7606.2802734375,22.700000762939453,7.778452396392822,0,0.0,0.0,0.0,0.0,0.1583323015427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9937922526523562,38.99974772135417,-76.10467122395833,-0.1866401628,9.583254513,-0.7250252478,-0.050249274600000005,9.554540641800001,-0.2727817764,0.0012217265875,-0.1282812916875,0.09407294723750001,0.11972920557500001,0.1062902131125,0.0452038837375,0.14558,-0.46922,-0.52664,0.15544,-0.44834,-0.13398,-0.1184447187,9.568897577400001,-0.4989035121,0.060475466081250005,-0.010995539287499995,0.06963841548750001,0.15050999999999998,-0.45878,-0.33031,-8.00224,1.41216,-263.13248,32.19
