timestamp_s,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro2_temp,baro2_pres,gps_lat,gps_long,gps_alt,battery_voltage,pyro_cont,pyro_status,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,q_x,q_y,q_z,q_w,state,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_pres_avg,baro_temp_avg
231136,0,-32434,3625,1499,-1694,-941,3911,-611,-32765,-767,0,0,0,0,0,0,0,0,0,-512,5600,192,0.0,0.0,23.67,0.9864298050826548,4449.58642578125,-7309.7841796875,34.0,11.71875,0,1,0.0,0.0,0.0,0.0,230.68274434436157,0.0,0.0,-8.003479330853766,26.021945775,10.7605232322,155.74948,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-232.82642462520002,26.021945775000002,10.7605232322,0.0,0.0,0.0,-0.517402854892,-0.28741209353799996,1.194546968998,0.0,0.0,0.0,-0.35438000000000003,-19.0037,-0.44486,0.0,0.0,0.0,-116.41321231260001,13.010972887500001,5.3802616161,-0.258701427446,-0.14370604676899998,0.597273484499,-0.17719000000000001,-9.50185,-0.22243,-15.06304,164.752,5.64864,0.9864298050826548,0.0
231150,0,-10019,-3810,-4542,2108,159,4244,-611,-32765,-767,0,0,0,0,0,0,0,0,0,2736,19504,80,0.0,0.0,23.67,0.982501850481125,4449.58642578125,-7309.7841796875,34.0,11.707500457763672,0,1,0.0,0.0,0.0,0.0,231.07069741361155,0.0,0.0,-7.453945190926711,-27.349962318,-32.6046007476,71.9210688882,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-71.9210688882,-27.349962318,-32.6046007476,0.0,0.0,0.0,0.6438519587439999,0.048563786261999996,1.296256030792,0.0,0.0,0.0,-0.35438000000000003,-19.0037,-0.44486,0.0,0.0,0.0,-35.9605344441,-13.674981159,-16.3023003738,0.32192597937199996,0.024281893130999998,0.648128015396,-0.17719000000000001,-9.50185,-0.22243,80.49312,573.80768,2.3536,0.982501850481125,0.0
231165,0,-373,1579,-1197,-2032,796,4837,-796,-32765,-389,0,0,0,0,0,0,0,0,0,-272,288,-288,0.0,0.0,23.67,0.9839624969158648,4449.58642578125,-7309.7841796875,34.0,11.706250190734863,0,1,0.0,0.0,0.0,0.0,231.0244216720912,0.0,0.0,-7.383054467013104,11.3348006562,-8.5926259566,2.6775684894,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-2.6775684894,11.3348006562,-8.592625956600001,0.0,0.0,0.0,-0.620639079776,0.243124363928,1.477377573266,0.0,0.0,0.0,-0.46168,-19.0037,-0.22562000000000001,0.0,0.0,0.0,-1.3387842447,5.6674003281,-4.2963129783000005,-0.310319539888,0.121562181964,0.738688786633,-0.23084,-9.50185,-0.11281000000000001,-8.00224,8.47296,-8.47296,0.9839624969158648,0.0
231181,0,-184,1784,-1705,928,973,5028,-796,-32765,-389,0,0,0,0,0,0,0,0,0,64,0,288,0.0,0.0,23.67,0.9842388354305452,4449.58642578125,-7309.7841796875,34.0,11.717499732971191,0,1,0.0,0.0,0.0,0.0,230.899677855396,0.0,0.0,-7.39819678804392,12.8063865552,-12.239287599,1.3208380752,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-1.3208380752,12.806386555200001,-12.239287599,0.0,0.0,0.0,0.283441469504,0.297185937314,1.535715203304,0.0,0.0,0.0,-0.46168,-19.0037,-0.22562000000000001,0.0,0.0,0.0,-0.6604190376,6.403193277600001,-6.1196437995,0.141720734752,0.148592968657,0.767857601652,-0.23084,-9.50185,-0.11281000000000001,1.88288,0.0,8.47296,0.9842388354305452,0.0
231195,0,-100,-531,189,-140,1390,4378,-796,-32765,-389,0,0,0,0,0,0,0,0,0,32,0,176,0.0,0.0,23.67,0.9841796200345424,4449.58642578125,-7309.7841796875,34.0,11.707500457763672,0,1,0.0,0.0,0.0,0.0,230.7963349730605,0.0,0.0,-7.389942968627464,-3.8117664018,1.3567304141999998,0.7178467799999999,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-0.71784678,-3.8117664018000004,1.3567304142,0.0,0.0,0.0,-0.042760566519999994,0.42455133902,1.337184001604,0.0,0.0,0.0,-0.46168,-19.0037,-0.22562000000000001,0.0,0.0,0.0,-0.35892339,-1.9058832009000002,0.6783652071,-0.021380283259999997,0.21227566951,0.668592000802,-0.23084,-9.50185,-0.11281000000000001,0.94144,0.0,5.17792,0.9841796200345424,0.0
231210,0,1,162,417,-1850,1159,4387,-796,-32765,-389,0,0,0,0,0,0,0,0,0,-176,-16,-144,0.0,0.0,23.67,0.9841894892672096,4449.58642578125,-7309.7841796875,34.0,11.706250190734863,0,1,0.0,0.0,0.0,0.0,230.69373748614197,0.0,0.0,-7.381016746928164,1.1629117835999998,2.9934210726,-0.0071784677999999,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,0.0071784678,1.1629117836,2.9934210726,0.0,0.0,0.0,-0.5650503432999999,0.35399640426199996,1.339932895166,0.0,0.0,0.0,-0.46168,-19.0037,-0.22562000000000001,0.0,0.0,0.0,0.0035892339,0.5814558918,1.4967105363,-0.28252517164999996,0.17699820213099998,0.669966447583,-0.23084,-9.50185,-0.11281000000000001,-5.17792,-0.47072,-4.23648,0.9841894892672096,0.0
231225,0,4,376,-824,-724,1284,4575,-796,-32765,-389,0,0,0,0,0,0,0,0,0,-112,96,0,0.0,0.0,23.68,0.984090796940538,4449.58642578125,-7309.7841796875,34.0,11.7162504196167,0,1,0.0,0.0,0.0,0.0,230.6237177164542,0.0,0.0,-7.336994453795686,2.6991038928,-5.9150574672,-0.0287138711999999,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,0.0287138712,2.6991038928,-5.9150574672000005,0.0,0.0,0.0,-0.22113321543199999,0.392175481512,1.39735422735,0.0,0.0,0.0,-0.46168,-19.0037,-0.22562000000000001,0.0,0.0,0.0,0.0143569356,1.3495519464,-2.9575287336000002,-0.11056660771599999,0.196087740756,0.698677113675,-0.23084,-9.50185,-0.11281000000000001,-3.29504,2.82432,0.0,0.984090796940538,0.0
231241,0,-3,11,203,-1600,1625,4751,-796,-32765,-389,0,0,0,0,0,0,0,0,0,-16,16,128,0.0,0.0,23.67,0.9839624969158648,4449.58642578125,-7309.7841796875,34.0,11.717499732971191,0,1,0.0,0.0,0.0,0.0,230.59436525359345,0.0,0.0,-7.249694661490321,0.0789631458,1.4572289634,0.0215354034,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-0.0215354034,0.07896314580000001,1.4572289634,0.0,0.0,0.0,-0.4886921888,0.49632800424999995,1.451110368118,0.0,0.0,0.0,-0.46168,-19.0037,-0.22562000000000001,0.0,0.0,0.0,-0.0107677017,0.039481572900000005,0.7286144817,-0.2443460944,0.24816400212499998,0.725555184059,-0.23084,-9.50185,-0.11281000000000001,-0.47072,0.47072,3.76576,0.9839624969158648,0.0
231256,0,11,166,-199,-1405,1818,4867,-796,-32765,-389,0,0,0,0,0,0,0,0,0,-80,48,96,0.0,0.0,23.68,0.9842585738958796,4449.58642578125,-7309.7841796875,34.0,11.706250190734863,0,1,0.0,0.0,0.0,0.0,230.48041607337595,0.0,0.0,-7.255323823563563,1.1916256548,-1.4285150921999998,-0.0789631458,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,0.07896314580000001,1.1916256548000002,-1.4285150922,0.0,0.0,0.0,-0.42913282829,0.5552764995239999,1.486540551806,0.0,0.0,0.0,-0.46168,-19.0037,-0.22562000000000001,0.0,0.0,0.0,0.039481572900000005,0.5958128274000001,-0.7142575461,-0.214566414145,0.27763824976199997,0.743270275903,-0.23084,-9.50185,-0.11281000000000001,-2.3536,1.41216,2.82432,0.9842585738958796,0.0
231270,0,16,115,-425,-1035,2122,4962,-796,-32765,-389,0,0,0,0,0,0,0,0,0,-32,48,80,0.0,0.0,23.68,0.9842585738958796,4449.58642578125,-7309.7841796875,34.0,11.707500457763672,0,1,0.0,0.0,0.0,0.0,230.3702676289748,0.0,0.0,-7.256750203676852,0.8255237969999999,-3.050848815,-0.1148554847999999,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,0.1148554848,0.825523797,-3.050848815,0.0,0.0,0.0,-0.31612275962999997,0.648128015396,1.5155566505159999,0.0,0.0,0.0,-0.46168,-19.0037,-0.22562000000000001,0.0,0.0,0.0,0.0574277424,0.4127618985,-1.5254244075,-0.15806137981499999,0.324064007698,0.7577783252579999,-0.23084,-9.50185,-0.11281000000000001,-0.94144,1.41216,2.3536,0.9842585738958796,0.0
231285,0,8,139,-187,-1170,2405,5012,-796,-32765,-389,0,0,0,0,0,0,0,0,0,-80,0,0,0.0,0.0,23.67,0.9841401431038737,4449.58642578125,-7309.7841796875,34.0,11.717499732971191,0,1,0.0,0.0,0.0,0.0,230.29859224902305,0.0,0.0,-7.216535243139716,0.9978070242,-1.3423734786,-0.0574277423999999,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,0.0574277424,0.9978070242,-1.3423734786000001,0.0,0.0,0.0,-0.35735616305999995,0.73456544629,1.530828281416,0.0,0.0,0.0,-0.46168,-19.0037,-0.22562000000000001,0.0,0.0,0.0,0.0287138712,0.4989035121,-0.6711867393000001,-0.17867808152999998,0.367282723145,0.765414140708,-0.23084,-9.50185,-0.11281000000000001,-2.3536,0.0,0.0,0.9841401431038737,0.0
231300,0,354,184,-613,-1444,1593,4212,-796,-32765,-389,0,0,0,0,0,0,0,0,0,32,-128,368,0.0,0.0,23.67,0.9842487046632123,4449.58642578125,-7309.7841796875,34.0,11.717499732971191,0,1,0.0,0.0,0.0,0.0,230.1980955114854,0.0,0.0,-7.208150292362295,1.3208380752,-4.400400761399999,-2.5411776012,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,2.5411776012000002,1.3208380752,-4.4004007614,0.0,0.0,0.0,-0.441044700392,0.48655416047399996,1.286482187016,0.0,0.0,0.0,-0.46168,-19.0037,-0.22562000000000001,0.0,0.0,0.0,1.2705888006000001,0.6604190376,-2.2002003807,-0.220522350196,0.24327708023699998,0.643241093508,-0.23084,-9.50185,-0.11281000000000001,0.94144,-3.76576,10.82656,0.9842487046632123,0.0
231315,0,30417,-1855,-5629,533,250,-62,-796,-32765,-389,0,0,0,0,0,0,0,0,0,-672,-6128,208,0.0,0.0,23.68,0.985946212681964,4449.58642578125,-7309.7841796875,34.0,11.717499732971191,0,3,0.0,0.0,0.0,0.0,229.60373108030143,0.0,0.0,-7.73414224141673,-13.316057769,-40.4075952462,-189.28828,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,218.3474550726,-13.316057769,-40.4075952462,0.0,0.0,0.0,0.162795585394,0.0763581545,-0.018936822316,0.0,0.0,0.0,-0.46168,-19.0037,-0.22562000000000001,0.0,0.0,0.0,109.1737275363,-6.6580288845,-20.2037976231,0.081397792697,0.03817907725,-0.009468411158,-0.23084,-9.50185,-0.11281000000000001,-19.77024,-180.28576,6.11936,0.985946212681964,0.0
231330,0,32764,11583,-19135,-1618,-10640,-25750,-796,-32765,-389,0,0,0,0,0,0,0,0,0,-160,-10208,848,0.0,0.0,23.68,0.9837058968665188,4449.58642578125,-7309.7841796875,34.0,11.71500015258789,0,3,0.0,0.0,0.0,0.0,229.67868100320945,0.0,0.0,-7.527569243223584,83.1481925274,-137.359981353,-309.32188,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,235.1953189992,83.1481925274,-137.359981353,0.0,0.0,0.0,-0.494189975924,-3.2498030555199997,-7.8648899135,0.0,0.0,0.0,-0.46168,-19.0037,-0.22562000000000001,0.0,0.0,0.0,117.5976594996,41.5740962637,-68.6799906765,-0.247094987962,-1.6249015277599999,-3.93244495675,-0.23084,-9.50185,-0.11281000000000001,-4.7072,-300.31936,24.94816,0.9837058968665188,0.0
231346,0,266,4717,-2795,-5925,-13761,-29551,-796,-32765,-389,0,0,0,0,0,0,0,0,0,-416,-160,112,0.0,0.0,23.68,0.9842684431285468,4449.58642578125,-7309.7841796875,34.0,11.7162504196167,0,3,0.0,0.0,0.0,0.0,229.58900860812517,0.0,0.0,-7.502428161300154,33.8608326126,-20.063817501,-1.9094724348,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,1.9094724348,33.8608326126,-20.063817501,0.0,0.0,0.0,-1.8096882616499999,-4.203058256298,-9.025839294517999,0.0,0.0,0.0,-0.46168,-19.0037,-0.22562000000000001,0.0,0.0,0.0,0.9547362174,16.9304163063,-10.0319087505,-0.9048441308249999,-2.101529128149,-4.512919647258999,-0.23084,-9.50185,-0.11281000000000001,-12.23872,-4.7072,3.29504,0.9842684431285468,0.0
231360,0,715,326,-2664,-4757,-13966,-27063,-1045,-32765,-152,0,0,0,0,0,0,0,0,0,-352,-128,512,0.0,0.0,23.68,0.9839230199851962,4449.58642578125,-7309.7841796875,34.0,11.704999923706056,0,3,0.0,0.0,0.0,0.0,229.60409606328912,0.0,0.0,-7.364371169703902,2.3401805028,-19.1234382192,-5.132604476999999,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,5.132604477,2.3401805028,-19.1234382192,0.0,0.0,0.0,-1.4529429638259999,-4.265671942988,-8.265922940933999,0.0,0.0,0.0,-0.6061,-19.0037,-0.08816,0.0,0.0,0.0,2.5663022385,1.1700902514,-9.5617191096,-0.7264714819129999,-2.132835971494,-4.1329614704669995,-0.30305,-9.50185,-0.04408,-10.35584,-3.76576,15.06304,0.9839230199851962,0.0
231376,0,328,560,-743,-5274,-13584,-25246,-1045,-32765,-152,0,0,0,0,0,0,0,0,0,-208,-48,-112,0.0,0.0,23.68,0.983972366148532,4449.58642578125,-7309.7841796875,34.0,11.712499618530272,0,3,0.0,0.0,0.0,0.0,229.6061899891804,0.0,0.0,-7.242610059371531,4.019941968,-5.3336015754,-2.3545374384,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,2.3545374384,4.019941968,-5.3336015754,0.0,0.0,0.0,-1.610851627332,-4.148996682912,-7.710951874028,0.0,0.0,0.0,-0.6061,-19.0037,-0.08816,0.0,0.0,0.0,1.1772687192,2.009970984,-2.6668007877,-0.805425813666,-2.074498341456,-3.855475937014,-0.30305,-9.50185,-0.04408,-6.11936,-1.41216,-3.29504,0.983972366148532,0.0
231390,0,-244,1814,-590,-4380,-12852,-21059,-1045,-32765,-152,0,0,0,0,0,0,0,0,0,-480,128,-144,0.0,0.0,23.68,0.9840513200098692,4449.58642578125,-7309.7841796875,34.0,11.7162504196167,0,3,0.0,0.0,0.0,0.0,229.5868108923944,0.0,0.0,-7.1460530923467855,13.021740589199998,-4.235296001999999,1.7515461432,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-1.7515461432000001,13.0217405892,-4.235296002,0.0,0.0,0.0,-1.33779486684,-3.9254200065359997,-6.432105502462,0.0,0.0,0.0,-0.6061,-19.0037,-0.08816,0.0,0.0,0.0,-0.8757730716000001,6.5108702946,-2.117648001,-0.66889743342,-1.9627100032679998,-3.216052751231,-0.30305,-9.50185,-0.04408,-14.1216,3.76576,-4.23648,0.9840513200098692,0.0
231405,0,-5287,9704,-5289,-2515,-9746,-13228,-1045,-32765,-152,0,0,0,0,0,0,0,0,0,-1600,1008,-912,0.0,0.0,23.68,0.9838835430545276,4449.58642578125,-7309.7841796875,34.0,11.717499732971191,0,3,0.0,0.0,0.0,0.0,229.6187211799754,0.0,0.0,-6.995580645154511,69.65985153119999,-37.9669161942,37.9525592586,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-37.952559258600004,69.6598515312,-37.9669161942,0.0,0.0,0.0,-0.76816303427,-2.9767462950279997,-4.040262670904,0.0,0.0,0.0,-0.6061,-19.0037,-0.08816,0.0,0.0,0.0,-18.976279629300002,34.8299257656,-18.9834580971,-0.384081517135,-1.4883731475139999,-2.020131335452,-0.30305,-9.50185,-0.04408,-47.072,29.65536,-26.83104,0.9838835430545276,0.0
231420,0,-7851,14044,-2997,2252,4715,27431,-1045,-32765,-152,0,0,0,0,0,0,0,0,0,-3296,2256,-896,0.0,0.0,23.68,0.9836466814705156,4449.58642578125,-7309.7841796875,34.0,11.717499732971191,0,3,0.0,0.0,0.0,0.0,229.7212428196393,0.0,0.0,-6.771166045293563,100.8144017832,-21.5138679966,56.35815069779999,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-56.3581506978,100.8144017832,-21.513867996600002,0.0,0.0,0.0,0.687834255736,1.4401147938699999,8.378322144358,0.0,0.0,0.0,-0.6061,-19.0037,-0.08816,0.0,0.0,0.0,-28.1790753489,50.4072008916,-10.756933998300001,0.343917127868,0.7200573969349999,4.189161072179,-0.30305,-9.50185,-0.04408,-96.96832,66.37152,-26.36032,0.9836466814705156,0.0
231435,0,-2484,3442,560,7175,14021,32763,-1045,-32765,-152,0,0,0,0,0,0,0,0,0,-1824,1376,-1104,0.0,0.0,23.68,0.9838144584258574,4449.58642578125,-7309.7841796875,34.0,11.71875,0,3,0.0,0.0,0.0,0.0,229.774278803388,0.0,0.0,-6.603923903979466,24.7082861676,4.019941968,17.8313140152,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-17.8313140152,24.7082861676,4.019941968,0.0,0.0,0.0,2.19147903415,4.2824707369779995,10.006888863534,0.0,0.0,0.0,-0.6061,-19.0037,-0.08816,0.0,0.0,0.0,-8.9156570076,12.3541430838,2.009970984,1.095739517075,2.1412353684889998,5.003444431767,-0.30305,-9.50185,-0.04408,-53.66208,40.48192,-32.47968,0.9838144584258574,0.0
231451,0,-4770,1615,-834,9717,15749,32763,-1045,-32765,-152,0,0,0,0,0,0,0,0,0,-656,768,32,0.0,0.0,23.68,0.9840513200098692,4449.58642578125,-7309.7841796875,34.0,11.71875,0,3,0.0,0.0,0.0,0.0,229.7584267378521,0.0,0.0,-6.513915045584425,11.593225497,-5.9868421452,34.241291405999995,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-34.241291406,11.593225497,-5.9868421452,0.0,0.0,0.0,2.9678887491059998,4.8102583008819995,10.006888863534,0.0,0.0,0.0,-0.6061,-19.0037,-0.08816,0.0,0.0,0.0,-17.120645703,5.7966127485,-2.9934210726,1.4839443745529999,2.4051291504409997,5.003444431767,-0.30305,-9.50185,-0.04408,-19.29952,22.59456,0.94144,0.9840513200098692,0.0
231465,0,-2501,-70,-591,9901,15679,32763,-1045,-32765,-152,0,0,0,0,0,0,0,0,0,-288,832,-320,0.0,0.0,23.68,0.9843276585245496,4449.58642578125,-7309.7841796875,34.0,11.708749771118164,0,3,0.0,0.0,0.0,0.0,229.6633557600336,0.0,0.0,-6.511061664683005,-0.5024927459999999,-4.242474469799999,17.9533479678,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-17.9533479678,-0.502492746,-4.2424744698,0.0,0.0,0.0,3.024088350818,4.788878017621999,10.006888863534,0.0,0.0,0.0,-0.6061,-19.0037,-0.08816,0.0,0.0,0.0,-8.9766739839,-0.251246373,-2.1212372349,1.512044175409,2.3944390088109997,5.003444431767,-0.30305,-9.50185,-0.04408,-8.47296,24.47744,-9.4144,0.9843276585245496,0.0
231480,0,-11045,-6714,105,14886,12816,32763,-1045,-32765,-152,0,0,0,0,0,0,0,0,0,1360,2400,416,0.0,0.0,23.68,0.9842684431285468,4449.58642578125,-7309.7841796875,34.0,11.707500457763672,0,3,0.0,0.0,0.0,0.0,229.58893362349696,0.0,0.0,-6.485917721674752,-48.1962328092,0.7537391189999999,79.286176851,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-79.28617685100001,-48.196232809200005,0.753739119,0.0,0.0,0.0,4.546669951548,3.914424432288,10.006888863534,0.0,0.0,0.0,-0.6061,-19.0037,-0.08816,0.0,0.0,0.0,-39.643088425500004,-24.098116404600002,0.3768695595,2.273334975774,1.957212216144,5.003444431767,-0.30305,-9.50185,-0.04408,40.0112,70.608,12.23872,0.9842684431285468,0.0
231495,0,-4645,-7150,773,17516,8069,27697,-1045,-32765,-152,0,0,0,0,0,0,0,0,0,960,1472,96,0.0,0.0,23.68,0.9844362200838884,4449.58642578125,-7309.7841796875,34.0,11.71875,0,3,0.0,0.0,0.0,0.0,229.46820417916,0.0,0.0,-6.51127465031226,-51.32604477,5.548955609399999,33.343982931,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-33.343982931,-51.32604477,5.5489556094,0.0,0.0,0.0,5.349957736887999,2.464535794642,8.459567220745999,0.0,0.0,0.0,-0.6061,-19.0037,-0.08816,0.0,0.0,0.0,-16.6719914655,-25.663022385,2.7744778047,2.6749788684439997,1.232267897321,4.2297836103729995,-0.30305,-9.50185,-0.04408,28.2432,43.30624,2.82432,0.9844362200838884,0.0
231510,0,-2532,-2384,-17,18032,4773,7652,-1045,-32765,-152,0,0,0,0,0,0,0,0,0,528,656,80,0.0,0.0,23.68,0.9846138662718974,4449.58642578125,-7309.7841796875,34.0,11.71875,0,3,0.0,0.0,0.0,0.0,229.29912976916367,0.0,0.0,-6.588517245831825,-17.113467235199998,-0.1220339526,18.1758804696,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-18.1758804696,-17.1134672352,-0.12203395260000001,0.0,0.0,0.0,5.507560967776,1.457829885714,2.3371703929359997,0.0,0.0,0.0,-0.6061,-19.0037,-0.08816,0.0,0.0,0.0,-9.0879402348,-8.5567336176,-0.061016976300000005,2.753780483888,0.728914942857,1.1685851964679999,-0.30305,-9.50185,-0.04408,15.533760000000001,19.29952,2.3536,0.9846138662718974,0.0
231525,0,-977,-1447,46,16301,4512,821,-1045,-32765,-152,0,0,0,0,0,0,0,0,0,256,400,80,0.0,0.0,23.68,0.9844954354798916,4449.58642578125,-7309.7841796875,34.0,11.717499732971191,0,3,0.0,0.0,0.0,0.0,229.169422637577,0.0,0.0,-6.6219209740805,-10.3872429066,0.3302095188,7.0133630406,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-7.013363040600001,-10.387242906600001,0.3302095188,0.0,0.0,0.0,4.978857106017999,1.378111972416,0.250760179378,0.0,0.0,0.0,-0.6061,-19.0037,-0.08816,0.0,0.0,0.0,-3.5066815203000004,-5.1936214533000005,0.1651047594,2.4894285530089997,0.689055986208,0.125380089689,-0.30305,-9.50185,-0.04408,7.53152,11.768,2.3536,0.9844954354798916,0.0
231540,0,-689,-595,-135,13577,5664,-6838,-1045,-32765,-152,0,0,0,0,0,0,0,0,0,96,176,16,0.0,0.0,23.68,0.9846632124352332,4449.58642578125,-7309.7841796875,34.0,11.71875,0,3,0.0,0.0,0.0,0.0,228.99445699000296,0.0,0.0,-6.703741036363802,-4.271188340999999,-0.969093153,4.945964314199999,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-4.9459643142,-4.271188341,-0.969093153,0.0,0.0,0.0,4.146858654586,1.729970348352,-2.088548241884,0.0,0.0,0.0,-0.6061,-19.0037,-0.08816,0.0,0.0,0.0,-2.4729821571,-2.1355941705,-0.4845465765,2.073429327293,0.864985174176,-1.044274120942,-0.30305,-9.50185,-0.04408,2.82432,5.17792,0.47072,0.9846632124352332,0.0
231556,0,-593,-257,-79,12652,6376,-9467,-1045,-32765,-152,0,0,0,0,0,0,0,0,0,0,160,96,0.0,0.0,23.69,0.9846138662718974,4449.58642578125,-7309.7841796875,34.0,11.71875,0,3,0.0,0.0,0.0,0.0,228.8387347110834,0.0,0.0,-6.763416973951236,-1.8448662246,-0.5670989562,4.2568314054,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-4.2568314054,-1.8448662246,-0.5670989562000001,0.0,0.0,0.0,3.864333482936,1.947438372368,-2.891530594606,0.0,0.0,0.0,-0.6061,-19.0037,-0.08816,0.0,0.0,0.0,-2.1284157027,-0.9224331123,-0.28354947810000003,1.932166741468,0.973719186184,-1.445765297303,-0.30305,-9.50185,-0.04408,0.0,4.7072,2.82432,0.9846138662718974,0.0
231570,0,-639,-250,-44,12013,6940,-10497,-1331,-32765,-348,0,0,0,0,0,0,0,0,0,-16,208,0,0.0,0.0,23.68,0.9844855662472244,4449.58642578125,-7309.7841796875,34.0,11.710000038146973,0,3,0.0,0.0,0.0,0.0,228.72507337843692,0.0,0.0,-6.7766252126671285,-1.7946169499999998,-0.3158525832,4.587040924199999,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-4.5870409242,-1.79461695,-0.31585258320000004,0.0,0.0,0.0,3.6691620400339997,2.11970236892,-3.2061261911459997,0.0,0.0,0.0,-0.77198,-19.0037,-0.20184,0.0,0.0,0.0,-2.2935204621,-0.897308475,-0.15792629160000002,1.8345810200169999,1.05985118446,-1.6030630955729999,-0.38599,-9.50185,-0.10092,-0.47072,6.11936,0.0,0.9844855662472244,0.0
231585,0,-1527,-794,146,11953,7424,-11778,-1331,-32765,-348,0,0,0,0,0,0,0,0,0,16,352,112,0.0,0.0,23.68,0.984712558598569,4449.58642578125,-7309.7841796875,34.0,11.708749771118164,0,3,0.0,0.0,0.0,0.0,228.5485385568797,0.0,0.0,-6.857632460067789,-5.6997034332,1.0480562988,10.9615203306,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-10.9615203306,-5.6997034332,1.0480562988,0.0,0.0,0.0,3.6508360829539996,2.267531756032,-3.597385374804,0.0,0.0,0.0,-0.77198,-19.0037,-0.20184,0.0,0.0,0.0,-5.4807601653,-2.8498517166,0.5240281494,1.8254180414769998,1.133765878016,-1.798692687402,-0.38599,-9.50185,-0.10092,0.47072,10.35584,3.29504,0.984712558598569,0.0
231600,0,-908,-310,125,12613,7747,-13444,-1331,-32765,-348,0,0,0,0,0,0,0,0,0,-32,240,80,0.0,0.0,23.68,0.984781643227239,4449.58642578125,-7309.7841796875,34.0,11.717499732971191,0,3,0.0,0.0,0.0,0.0,228.35659251658228,0.0,0.0,-6.953996334144412,-2.225325018,0.8973084749999999,6.518048762399999,0.0,0.0,0.0,0.0,5,44.8264404296875,-73.16306966145834,-6.5180487624,-2.225325018,0.897308475,0.0,0.0,0.0,3.852421610834,2.366186491646,-4.106236116392,0.0,0.0,0.0,-0.77198,-19.0037,-0.20184,0.0,0.0,0.0,-3.2590243812,-1.112662509,0.4486542375,1.926210805417,1.183093245823,-2.053118058196,-0.38599,-9.50185,-0.10092,-0.94144,7.0608,2.3536,0.984781643227239,0.0
