packetType,timestamp_s,timestamp_ms,lineCutterNumber,state,timestamp,pressure,altitude,deltaAltitude,temperature,accelNorm,battery,cutSense1,cutSense2,currentSense,photoresistor
1,435237,2239037701,63,0,101179,3231281212,-0.08337192237377167,837.4403076171875,0.9990499019622803,3.9202346801757812,3.173835195635685e-37,470,1,192,720
1,435980,2288189701,63,0,101181,3231630893,-0.08337058871984482,837.0602416992188,0.9945986866950989,3.9272727966308594,3.1444478368651277e-37,470,0,192,720
1,436726,2340618501,63,0,101182,3231805732,0.0,836.7734375,0.9955835342407227,3.9202346801757812,3.159141292042652e-37,471,0,192,688
1,437576,2393047301,63,0,101185,3232330240,-0.1667371690273285,837.3757934570312,0.9957457780838013,3.913196563720703,3.1591410678348977e-37,472,1,160,752
1,438319,2442199301,63,0,101182,3231805732,-0.12505537271499634,836.8236083984375,0.99639493227005,3.9202346801757812,3.1444478368651277e-37,469,0,192,704
1,439170,2497904901,63,0,101187,3232679905,-0.25010374188423157,837.468994140625,0.9960801005363464,3.9272727966308594,3.1738349714279306e-37,471,0,160,736
1,440018,2550333701,63,0,101181,3231630893,0.1667371690273285,837.0674438476562,0.99660724401474,3.913196563720703,3.1591410678348977e-37,469,0,208,736
1,440761,2599485701,63,0,101187,3232679905,-0.25010374188423157,836.9526977539062,0.9929150938987732,3.913196563720703,3.144447388449619e-37,470,0,224,736
1,441505,2648637701,63,0,101187,3232679905,-0.41684624552726746,836.8953247070312,0.9951668977737427,3.9202346801757812,3.159141292042652e-37,472,2,176,704
1,442353,2701066501,63,0,101185,3232330240,0.04168345779180527,836.852294921875,0.9948148727416992,3.9272727966308594,3.1591410678348977e-37,471,1,192,736
1,443097,2753495301,63,0,101186,3232505073,-0.1250513792037964,836.6514892578125,0.9952501654624939,3.9272727966308594,3.1444476126573734e-37,470,2,160,784
1,443841,2805924101,63,0,101186,3232505073,0.0,836.830810546875,0.9944102764129639,3.913196563720703,3.1738349714279306e-37,471,0,224,672
1,444691,2855076101,63,0,101185,3232330240,0.04168345779180527,837.3471069335938,0.9923241138458252,3.9202346801757812,3.159141292042652e-37,470,0,208,768
1,445435,2907504901,63,0,101182,3231805732,0.2501017451286316,837.4905395507812,0.9980322122573853,3.9272727966308594,3.144447388449619e-37,471,1,144,784
1,446178,2956656901,63,0,101189,3233029564,0.04168212413787842,836.8809814453125,0.9978542923927307,3.913196563720703,3.1591415162504063e-37,471,0,160,752
1,447028,3009085701,63,0,101186,3232505073,0.041683122515678406,837.2252197265625,0.9951987862586975,3.913196563720703,3.1738347472201763e-37,472,0,160,720
1,447773,3061514501,63,0,101185,3232330240,-0.1667371690273285,837.4976806640625,0.9982249736785889,3.913196563720703,3.144447388449619e-37,470,1,208,752
1,448518,3110666501,63,0,101188,3232854735,0.0,837.6124267578125,0.9946830868721008,3.913196563720703,3.144447388449619e-37,469,2,192,688
1,449367,3163095301,63,0,101184,3232155405,0.1250503808259964,837.6769409179688,0.9974046349525452,3.9272727966308594,3.1297539332720948e-37,472,2,128,704
1,450215,3215524101,63,0,101188,3232854735,0.0,837.6769409179688,0.9956418871879578,3.9272727966308594,3.159141292042652e-37,471,0,176,704
1,451065,3271229701,63,0,101191,3233379217,-0.2917795479297638,837.9422607421875,0.9944955110549927,3.913196563720703,3.1591415162504063e-37,472,0,160,752
1,451913,3330212101,63,0,101186,3232505073,0.041683122515678406,837.6124267578125,0.9944278001785278,3.9202346801757812,3.1444476126573734e-37,471,2,208,736
1,453504,3428516101,63,0,101185,3232330240,0.2084139585494995,837.8992919921875,0.9971438646316528,3.9272727966308594,3.159141292042652e-37,470,1,160,784
1,454249,3484221701,63,0,101185,3232330240,0.08336658030748367,837.39013671875,0.9992273449897766,3.9272727966308594,3.1738349714279306e-37,470,0,208,688
1,454990,3536650501,63,0,101182,3231805732,0.0,837.468994140625,0.9974066019058228,3.9202346801757812,3.1738349714279306e-37,470,0,192,720
1,455841,3585802501,63,0,101187,3232679905,-0.041683122515678406,837.311279296875,0.9965802431106567,3.9202346801757812,3.159141292042652e-37,469,0,144,784
1,456585,3638231301,63,0,101187,3232679905,-0.20841895043849945,836.9383544921875,0.998434841632843,3.9202346801757812,3.159141292042652e-37,469,0,272,752
1,458070,3733258501,63,0,101180,3231456053,0.25010573863983154,837.25390625,0.9937364459037781,3.9272727966308594,3.1591417404581606e-37,472,0,176,736
1,458918,3782410501,63,0,101180,3231456053,0.3334716558456421,837.6052856445312,0.9980474710464478,3.9202346801757812,3.1591410678348977e-37,470,1,176,704
1,459768,3841392901,63,0,101187,3232679905,-0.08336658030748367,837.2610473632812,0.9963510036468506,3.9272727966308594,3.1591410678348977e-37,470,1,192,656
1,460618,3893821701,63,0,101187,3232679905,-0.25010374188423157,837.64111328125,0.9944831728935242,3.9202346801757812,3.159141292042652e-37,471,1,144,720
1,461360,3949527301,63,0,101183,3231980569,0.0,838.085693359375,0.9994495511054993,3.913196563720703,3.1738349714279306e-37,472,0,160,720
1,462210,4001956101,63,0,101178,3231106369,0.2501097619533539,837.8562622070312,0.9968077540397644,3.9202346801757812,3.1591410678348977e-37,470,1,224,704
1,463059,4057661701,63,0,101184,3232155405,0.04168379306793213,837.1678466796875,0.9972953200340271,3.9202346801757812,3.1444476126573734e-37,470,1,240,832
1,463908,4113367301,63,0,101182,3231805732,0.08336858451366425,836.716064453125,0.9940865635871887,3.9202346801757812,3.159141292042652e-37,471,1,192,720
1,464652,4165796101,63,0,101180,3231456053,0.04168512672185898,836.6730346679688,0.9959702491760254,3.9272727966308594,3.1591410678348977e-37,472,1,240,784
1,465500,4218224901,63,0,101179,3231281212,0.12505537271499634,836.7447509765625,0.9931392073631287,3.913196563720703,3.173835419843439e-37,473,1,224,736
1,466349,4273930501,63,0,101182,3231805732,-0.04168479144573212,836.8451538085938,0.9946984052658081,3.9202346801757812,3.1591410678348977e-37,470,1,224,800
1,467196,37945605,64,0,101183,3231980569,-0.08336924761533737,837.0745849609375,0.9958846569061279,3.9272727966308594,3.1444478368651277e-37,472,1,176,800
1,467940,87097605,64,0,101183,3231980569,0.08336791396141052,837.4761962890625,0.9969041347503662,3.9202346801757812,3.1591415162504063e-37,470,2,192,720
1,468788,136249605,64,0,101183,3231980569,0.1250513792037964,837.4188232421875,0.9970093369483948,3.913196563720703,3.159141292042652e-37,472,0,192,768
1,469532,191955205,64,0,101186,3232505073,-0.16673582792282104,837.7415161132812,0.9963839054107666,3.9202346801757812,3.1738349714279306e-37,470,0,288,656
1,470276,244384005,64,0,101185,3232330240,-0.04168379306793213,837.9996337890625,0.9967949390411377,3.913196563720703,3.159141292042652e-37,471,3,224,768
1,471129,293536005,64,0,101183,3231980569,0.04168412461876869,837.9638061523438,0.9980000257492065,3.9202346801757812,3.1444476126573734e-37,469,1,208,720
1,471875,345964805,64,0,101186,3232505073,-0.0833672508597374,838.39404296875,0.9946730136871338,3.9202346801757812,3.1738349714279306e-37,469,1,176,688
1,472621,398393605,64,0,101186,3232505073,-0.16673582792282104,838.1215209960938,0.993981122970581,3.9272727966308594,3.159141292042652e-37,470,1,192,768
1,473470,447545605,64,0,101188,3232854735,-0.04168279096484184,838.1788940429688,0.9984962344169617,3.9202346801757812,3.1738349714279306e-37,471,0,240,800
1,474318,499974405,64,0,101184,3232155405,0.0,838.2506103515625,0.9949324727058411,3.9202346801757812,3.1297539332720948e-37,469,0,192,816
1,475061,555680005,64,0,101183,3231980569,0.04168412461876869,838.1215209960938,0.9997954368591309,3.913196563720703,3.1591410678348977e-37,471,1,208,768
1,476016,608108805,64,0,101185,3232330240,0.0,837.583740234375,0.9961241483688354,3.913196563720703,3.159141292042652e-37,472,1,176,720
1,476758,663814405,64,0,101181,3231630893,0.04168479144573212,837.6769409179688,0.9962626099586487,3.913196563720703,3.1444476126573734e-37,471,0,224,704
1,478336,771948805,64,0,101186,3232505073,-0.1250513792037964,837.6483154296875,0.9944450259208679,3.913196563720703,3.159141292042652e-37,469,1,256,784
1,479289,824377605,64,0,101187,3232679905,-0.041683122515678406,837.5980834960938,0.9969468116760254,3.9202346801757812,3.1591410678348977e-37,471,1,224,720
1,480032,880083205,64,0,101183,3231980569,0.1250513792037964,837.719970703125,0.9970061182975769,3.9272727966308594,3.159141292042652e-37,471,1,192,768
1,480776,932512005,64,0,101185,3232330240,0.2084139585494995,836.9885864257812,0.9973034262657166,3.913196563720703,3.159141292042652e-37,472,1,208,752
1,481627,984940805,64,0,101182,3231805732,0.20841895043849945,837.3184204101562,0.9989367127418518,3.9202346801757812,3.1591410678348977e-37,470,1,176,720
1,482582,1040646405,64,0,101184,3232155405,0.20841562747955322,837.6124267578125,0.9982220530509949,3.9272727966308594,3.1738349714279306e-37,471,2,240,752
1,483433,1099628805,64,0,101184,3232155405,-0.12505337595939636,837.7056274414062,0.9961349368095398,3.9202346801757812,3.1444476126573734e-37,469,2,224,704
1,484177,1152057605,64,0,101183,3231980569,0.1250513792037964,837.583740234375,1.000459909439087,3.906158447265625,3.1591410678348977e-37,469,2,224,672
1,484922,1204486405,64,0,101183,3231980569,0.29178187251091003,837.6339721679688,0.9981745481491089,3.913196563720703,3.1591410678348977e-37,470,1,256,736
1,485770,1253638405,64,0,101182,3231805732,0.37514811754226685,837.4188232421875,0.9948226809501648,3.9272727966308594,3.1444476126573734e-37,470,1,192,736
