radio_id,radio_name,rssi,lqi,crc,software_version,board_serial_number,time_stamp_ms,callsign,temperature,fcb_altitude,v_speed,fcb_latitude,fcb_longitude,gps_alt,fcb_battery_voltage,ground_speed,course_over_ground,gps_time,gps_sats,fcb_state_number,ble_client,timestamp,run_number,distance,rot_vel_x,rot_vel_y,rot_vel_z,accel_x,accel_y,accel_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,roll,pitch,yaw,orientation_quaternion,orientation_rpy,barometer_pressure,barometer_2_pressure,press_ref,ground_elev,ground_temp,gs_lat,gs_lon,gs_alt,gs_baro,gs_temp,pyro_continuity,pyro_status,flash_usage
0,433 MHz Radio,-59 db,6,Good,0,0,859666,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:14,1,,,,,,,,,,,,,,,,0.996012806892395,0.99689120054245,0.9964668154716492,0.0,16.0,,,,,,,,
0,433 MHz Radio,-59 db,3,Good,0,0,859801,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:14,1,,-0.0019700347911566496,-0.0004734078829642385,0.0016340607544407248,0.4809573292732239,1.26699960231781,9.53659439086914,0.3535099923610687,0.21170000731945038,0.5649200081825256,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-59 db,5,Good,0,0,859801,KM6GNL,34.27000045776367,0.08891906589269638,-0.29281023144721985,44.824788411458336,-73.164501953125,26.200000762939453,11.9818115234375,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:14,1,1.110004178554118,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-59 db,5,Good,0,0,860012,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:14,1,,0.0012369974283501506,0.005177077371627092,0.000259618362179026,0.5096712112426758,1.2598210573196411,9.565308570861816,0.3604699969291687,0.21053999662399292,0.5689799785614014,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,5,Good,0,0,860208,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:14,1,,0.002458723960444331,0.0013591820606961846,-0.0011148240882903337,0.5276173949241638,1.26699960231781,9.565308570861816,0.36076000332832336,0.21286000311374664,0.564050018787384,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,860208,KM6GNL,34.290000915527344,0.10523482412099838,-0.2866000831127167,44.824788411458336,-73.164501953125,26.299999237060547,11.9654541015625,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:14,1,1.110004178554118,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-57 db,3,Good,0,0,860404,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:14,1,,0.0001679866691119969,-1.5260407963069156e-05,0.001481344923377037,0.48454657196998596,1.26699960231781,9.53659439086914,0.36337000131607056,0.21953000128269196,0.5724599957466125,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,4,Good,0,0,860404,KM6GNL,34.290000915527344,0.1505691260099411,-0.24079856276512146,44.824788411458336,-73.164501953125,26.200000762939453,11.9654541015625,0.0,0.0,2022-10-15 12:52:06,0,6,0,2022-10-15 12:52:14,1,1.110004178554118,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2022-10-15 12:52:14,1,,,,,,,,,,,,,,,,,,,,,44.82461751302083,-73.165087890625,37.599998474121094,1.0058820626696274,24.0,,,
0,433 MHz Radio,-58 db,4,Good,0,0,860600,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:15,1,,0.000931565766222775,0.004413498565554619,0.0008704816573299468,0.5096712112426758,1.2813564538955688,9.590433120727539,0.3630799949169159,0.21634000539779663,0.571590006351471,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,860645,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:15,1,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, False, False, False]","[False, False, False, False, False, False, False, False]",5
0,433 MHz Radio,-58 db,3,Good,0,0,860810,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:15,1,,-0.00238236878067255,0.0013286272296682,0.0020463920664042234,0.5312066078186035,1.270588755607605,9.554540634155273,0.3529300093650818,0.21778999269008636,0.5649200081825256,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,6,Good,0,0,860810,KM6GNL,34.279998779296875,0.17656034231185913,-0.23369146883487701,44.824788411458336,-73.164501953125,26.299999237060547,11.9490966796875,0.0,0.0,2022-10-15 12:52:11,0,6,0,2022-10-15 12:52:15,1,1.110004178554118,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,2,Good,0,0,860886,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:15,1,,,,,,,,,,,,,,,,0.9959930777549744,0.9967135190963745,0.9964631199836731,0.0,16.0,,,,,,,,
0,433 MHz Radio,-58 db,5,Good,0,0,861006,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:15,1,,0.001435526879504323,0.000565048074349761,0.0006719496450386941,0.5168496966362,1.2741780281066895,9.572486877441406,0.35583001375198364,0.2175000011920929,0.5768100023269653,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,861006,KM6GNL,34.290000915527344,0.11177132278680801,-0.3026560842990875,44.824788411458336,-73.164501953125,26.299999237060547,11.9818115234375,0.0,0.0,2022-10-15 12:52:11,0,6,0,2022-10-15 12:52:15,1,1.110004178554118,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,861202,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:15,1,,0.0018936743726953864,0.002244922099635005,0.0011300970800220966,0.5168496966362,1.2418749332427979,9.554540634155273,0.3674300014972687,0.2099599987268448,0.5657899975776672,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,861202,KM6GNL,34.290000915527344,0.13588322699069977,-0.27166756987571716,44.824788411458336,-73.164501953125,26.299999237060547,11.9654541015625,0.0,0.0,2022-10-15 12:52:11,0,6,0,2022-10-15 12:52:15,1,1.110004178554118,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,861413,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:15,1,,6.108445813879371e-05,0.0004123322432860732,-0.002382366918027401,0.5312066078186035,1.2562319040298462,9.547362327575684,0.3590199947357178,0.21634000539779663,0.5672399997711182,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,5,Good,0,0,862000,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:16,1,,-0.0006566810188814998,-0.00038179298280738294,-0.0007941225194372237,0.5240281224250793,1.3028918504714966,9.52941608428955,0.3572799861431122,0.2183700054883957,0.5597000122070312,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-57 db,2,Good,0,0,862000,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:16,1,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, False, False, False]","[False, False, False, False, False, False, False, False]",5
0,433 MHz Radio,-57 db,4,Good,0,0,862200,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:16,1,,0.004077509511262178,0.004199681803584099,0.0014966147718951106,0.5060819983482361,1.2741780281066895,9.547362327575684,0.355540007352829,0.21547000110149384,0.5686900019645691,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-57 db,3,Good,0,0,862200,KM6GNL,34.220001220703125,0.27526405453681946,-0.13440969586372375,44.824788411458336,-73.164501953125,25.899999618530273,11.9654541015625,0.0,0.0,2022-10-15 12:52:11,0,6,0,2022-10-15 12:52:16,1,1.110004178554118,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-57 db,4,Good,0,0,862200,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:16,1,,,,,,,,,,,,,,,,0.9960325956344604,0.9966839551925659,0.9964631199836731,0.0,16.0,,,,,,,,
0,433 MHz Radio,-57 db,3,Good,0,0,862411,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:16,1,,-0.0023365551605820656,-0.00022907716629561037,0.000122172394185327,0.5168496966362,1.2239288091659546,9.568897247314453,0.361050009727478,0.21083000302314758,0.5750700235366821,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,862411,KM6GNL,34.25,0.2983303964138031,-0.13459210097789764,44.824788411458336,-73.164501953125,26.100000381469727,11.9490966796875,0.0,0.0,2022-10-15 12:52:11,0,6,0,2022-10-15 12:52:16,1,1.110004178554118,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2022-10-15 12:52:16,1,,,,,,,,,,,,,,,,,,,,,44.82461751302083,-73.165087890625,37.599998474121094,1.0058228472736244,24.0,,,
0,433 MHz Radio,-57 db,4,Good,0,0,862607,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:17,1,,-0.000503965187817812,0.0005345019744709134,-0.001252270070835948,0.45224347710609436,1.3280165195465088,9.554540634155273,0.354669988155365,0.21953000128269196,0.5608599781990051,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,4,Good,0,0,862803,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:17,1,,0.005146520212292671,0.001756228506565094,0.002718341303989291,0.5599204897880554,1.26699960231781,9.554540634155273,0.3604699969291687,0.21256999671459198,0.5684000253677368,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,862803,KM6GNL,34.27000045776367,0.25176453590393066,-0.20489393174648285,44.8247802734375,-73.164501953125,25.799999237060547,11.9654541015625,0.0,0.0,2022-10-15 12:52:11,0,6,0,2022-10-15 12:52:17,1,1.919827262266202,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,863014,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:17,1,,-0.000901026651263237,-0.0004581452812999487,-0.0007177658844739199,0.5240281224250793,1.2598210573196411,9.547362327575684,0.35409000515937805,0.21720999479293823,0.5689799785614014,1.0081280006543256,-1.3494374443913544,0.06842094925889765,"[0.63, 0.41000000000000003, -0.54, 0.36]","[1.0081280006543256, -1.3494374443913544, 0.06842094925889765]",,,,,,,,,,,,,
0,433 MHz Radio,-57 db,3,Good,0,0,863209,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:17,1,,0.0007788474322296679,0.0007635813090018928,0.0021838347893208265,0.48813581466674805,1.2454642057418823,9.558130264282227,0.3636600077152252,0.21692000329494476,0.5611500144004822,1.0081280006543256,-1.3494374443913544,0.06842094925889765,"[0.63, 0.41000000000000003, -0.54, 0.36]","[1.0081280006543256, -1.3494374443913544, 0.06842094925889765]",,,,,,,,,,,,,
0,433 MHz Radio,-57 db,3,Good,0,0,863405,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:17,1,,0.001542426529340446,0.0029016027692705393,0.0012675398029386997,0.534795880317688,1.2741780281066895,9.540184020996094,0.3648200035095215,0.21431000530719757,0.5692700147628784,1.0081280006543256,-1.3494374443913544,0.06842094925889765,"[0.63, 0.41000000000000003, -0.54, 0.36]","[1.0081280006543256, -1.3494374443913544, 0.06842094925889765]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,863420,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:17,1,,,,,,,,,,,,,,,,0.9959832429885864,0.9966346025466919,0.9964631199836731,0.0,16.0,,,,,,,,
0,433 MHz Radio,-57 db,3,Good,0,0,863601,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:18,1,,-0.003191764000803232,-0.003970609046518803,0.0020311190746724606,0.5168496966362,1.2885349988937378,9.547362327575684,0.36684998869895935,0.21604999899864197,0.5672399997711182,1.0081280006543256,-1.3494374443913544,0.06842094925889765,"[0.63, 0.41000000000000003, -0.54, 0.36]","[1.0081280006543256, -1.3494374443913544, 0.06842094925889765]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,5,Good,0,0,863812,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:18,1,,0.0021532897371798754,0.003970613703131676,0.0023365505039691925,0.5204389095306396,1.2598210573196411,9.565308570861816,0.35931000113487244,0.22301000356674194,0.5689799785614014,1.0081280006543256,-1.3494374443913544,0.06842094925889765,"[0.63, 0.41000000000000003, -0.54, 0.36]","[1.0081280006543256, -1.3494374443913544, 0.06842094925889765]",,,,,,,,,,,,,
0,433 MHz Radio,-57 db,2,Good,0,0,864008,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:18,1,,0.0017867746064439416,0.0004276048275642097,-0.0036040954291820526,0.5024927258491516,1.2382856607437134,9.525826454162598,0.35931000113487244,0.21459999680519104,0.5669500231742859,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,864008,KM6GNL,34.279998779296875,-0.007215829100459814,-0.39218494296073914,44.8247802734375,-73.164501953125,25.5,11.9490966796875,0.0,0.0,2022-10-15 12:52:11,0,6,0,2022-10-15 12:52:18,1,1.919827262266202,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-57 db,3,Good,0,0,864023,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:18,1,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, False, False, False]","[False, False, False, False, False, False, False, False]",5
0,433 MHz Radio,-57 db,3,Good,0,0,864204,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:18,1,,-0.0015729735605418682,0.0030237738974392414,0.0011300952173769474,0.5168496966362,1.3028918504714966,9.568897247314453,0.35756999254226685,0.2201099991798401,0.5744900107383728,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-57 db,3,Good,0,0,864400,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:18,1,,-0.0023365525994449854,0.00012217319454066455,0.004642559215426445,0.4414757788181305,1.2346965074539185,9.53659439086914,0.35670000314712524,0.21373000741004944,0.5675299763679504,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,4,Good,0,0,864400,KM6GNL,34.279998779296875,0.015872173011302948,-0.3231373727321625,44.8247802734375,-73.164501953125,25.5,11.9654541015625,0.0,0.0,2022-10-15 12:52:11,0,6,0,2022-10-15 12:52:18,1,1.919827262266202,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2022-10-15 12:52:18,1,,,,,,,,,,,,,,,,,,,,,44.82461751302083,-73.165087890625,37.70000076293945,1.0057537626449544,23.99,,,
0,433 MHz Radio,-57 db,3,Good,0,0,864611,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:19,1,,0.002244922099635005,0.0004276048275642097,-0.0028405161574482918,0.5240281224250793,1.2526426315307617,9.540184020996094,0.36191999912261963,0.21692000329494476,0.5747799873352051,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,4,Good,0,0,864611,KM6GNL,34.27000045776367,0.04943390563130379,-0.2722713351249695,44.8247802734375,-73.164501953125,25.5,12.0145263671875,0.0,0.0,2022-10-15 12:52:11,0,6,0,2022-10-15 12:52:19,1,1.919827262266202,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-57 db,4,Good,0,0,864806,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:19,1,,0.0020922061521559954,0.0013438997557386756,0.002504537580534816,0.5599204897880554,1.306481122970581,9.511469841003418,0.35989001393318176,0.22040000557899475,0.5681099891662598,1.1193432352423416,-1.3335974601017089,-0.04565353500120598,"[0.62, 0.42, -0.54, 0.36]","[1.1193432352423416, -1.3335974601017089, -0.04565353500120598]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,865002,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:19,1,,0.00025961254141293466,-0.0009315639035776258,0.002718342002481222,0.4666004180908203,1.2095718383789062,9.511469841003418,0.35989001393318176,0.21025000512599945,0.5724599957466125,0.9777937649133716,-1.3046818127757391,0.022838667846029836,"[0.62, 0.41000000000000003, -0.54, 0.36]","[0.9777937649133716, -1.3046818127757391, 0.022838667846029836]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,4,Good,0,0,865002,KM6GNL,34.290000915527344,0.15774892270565033,-0.1850602924823761,44.8247802734375,-73.16449381510417,25.899999618530273,11.9654541015625,0.0,0.0,2022-10-15 12:52:11,0,6,0,2022-10-15 12:52:19,1,2.220008409344877,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,6,Good,0,0,865032,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:19,1,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, False, False, False]","[False, False, False, False, False, False, False, False]",5
0,433 MHz Radio,-57 db,5,Good,0,0,865213,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:19,1,,0.002244918141514063,0.0012064576148986816,-0.003084859112277627,0.4989035129547119,1.2418749332427979,9.522237777709961,0.3569900095462799,0.2175000011920929,0.5652099847793579,0.9777937649133716,-1.3046818127757391,0.022838667846029836,"[0.62, 0.41000000000000003, -0.54, 0.36]","[0.9777937649133716, -1.3046818127757391, 0.022838667846029836]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,865213,KM6GNL,34.290000915527344,0.25366976857185364,-0.1069694384932518,44.8247802734375,-73.16449381510417,25.899999618530273,11.9981689453125,0.0,0.0,2022-10-15 12:52:11,0,6,0,2022-10-15 12:52:19,1,2.220008409344877,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,2,Good,0,0,865409,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:19,1,,0.00117590744048357,0.0002901627158280462,0.0010384679771959782,0.5276173949241638,1.2957134246826172,9.58325481414795,0.36278998851776123,0.21083000302314758,0.5721700191497803,0.9777937649133716,-1.3046818127757391,0.022838667846029836,"[0.62, 0.41000000000000003, -0.54, 0.36]","[0.9777937649133716, -1.3046818127757391, 0.022838667846029836]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,4,Good,0,0,865409,KM6GNL,34.279998779296875,0.28348442912101746,-0.1048453226685524,44.8247802734375,-73.16449381510417,26.0,11.9818115234375,0.0,0.0,2022-10-15 12:52:11,0,6,0,2022-10-15 12:52:19,1,2.220008409344877,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-57 db,4,Good,0,0,865605,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:20,1,,-0.0017256931168958545,0.00044287851778790355,0.0016493313014507294,0.5312066078186035,1.2454642057418823,9.565308570861816,0.3572799861431122,0.21053999662399292,0.5741999745368958,0.9777937649133716,-1.3046818127757391,0.022838667846029836,"[0.62, 0.41000000000000003, -0.54, 0.36]","[0.9777937649133716, -1.3046818127757391, 0.022838667846029836]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,2,Good,0,0,865800,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:20,1,,0.00025961254141293466,0.0027336159255355597,-0.0015577010344713926,0.48813581466674805,1.2562319040298462,9.579665184020996,0.36162999272346497,0.2166299968957901,0.5626000165939331,0.9777937649133716,-1.3046818127757391,0.022838667846029836,"[0.62, 0.41000000000000003, -0.54, 0.36]","[0.9777937649133716, -1.3046818127757391, 0.022838667846029836]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,4,Good,0,0,865800,KM6GNL,34.27000045776367,0.17698349058628082,-0.2543374001979828,44.8247802734375,-73.16449381510417,26.299999237060547,11.9981689453125,0.0,0.0,2022-10-15 12:52:16,0,6,0,2022-10-15 12:52:20,1,2.220008409344877,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,4,Good,0,0,865861,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:20,1,,,,,,,,,,,,,,,,0.996062159538269,0.9965951442718506,0.9964631199836731,0.0,16.0,,,,,,,,
0,433 MHz Radio,-57 db,4,Good,0,0,866011,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:20,1,,0.002611439675092697,0.002458717906847596,0.0036804531700909138,0.5240281224250793,1.26699960231781,9.53659439086914,0.3535099923610687,0.2157599925994873,0.5649200081825256,1.0081280006543256,-1.3494374443913544,0.06842094925889765,"[0.63, 0.41000000000000003, -0.54, 0.36]","[1.0081280006543256, -1.3494374443913544, 0.06842094925889765]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,2,Good,0,0,866011,KM6GNL,34.290000915527344,0.22016237676143646,-0.21263118088245392,44.8247802734375,-73.16449381510417,26.5,11.9981689453125,0.0,0.0,2022-10-15 12:52:16,0,6,0,2022-10-15 12:52:20,1,2.220008409344877,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,4,Good,0,0,866207,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:20,1,,0.0018478605197742581,-0.0004428826505318284,-0.00013744240277446806,0.5563312768936157,1.2490533590316772,9.540184020996094,0.361050009727478,0.21778999269008636,0.5747799873352051,1.0081280006543256,-1.3494374443913544,0.06842094925889765,"[0.63, 0.41000000000000003, -0.54, 0.36]","[1.0081280006543256, -1.3494374443913544, 0.06842094925889765]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,866403,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:20,1,,0.002153292065486312,0.003375012893229723,-0.0012064531911164522,0.4989035129547119,1.277767300605774,9.568897247314453,0.35756999254226685,0.21344000101089478,0.5628899931907654,1.0081280006543256,-1.3494374443913544,0.06842094925889765,"[0.63, 0.41000000000000003, -0.54, 0.36]","[1.0081280006543256, -1.3494374443913544, 0.06842094925889765]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2022-10-15 12:52:20,1,,,,,,,,,,,,,,,,,,,,,44.82461751302083,-73.165087890625,37.599998474121094,1.0056550703182827,23.98,,,
0,433 MHz Radio,-58 db,2,Good,0,0,866614,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:21,1,,0.0007788497605361044,0.0035277288407087326,0.001084284158423543,0.5383850932121277,1.306481122970581,9.52941608428955,0.3564099967479706,0.2122800052165985,0.5672399997711182,1.0081280006543256,-1.3494374443913544,0.06842094925889765,"[0.63, 0.41000000000000003, -0.54, 0.36]","[1.0081280006543256, -1.3494374443913544, 0.06842094925889765]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,2,Good,0,0,866614,KM6GNL,34.290000915527344,0.09977012127637863,-0.3071172535419464,44.8247802734375,-73.16449381510417,27.100000381469727,11.9818115234375,0.0,0.0,2022-10-15 12:52:16,0,6,0,2022-10-15 12:52:21,1,2.220008409344877,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,866810,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:21,1,,-0.002122750971466303,-0.001511893467977643,0.001084284158423543,0.4773681163787842,1.2490533590316772,9.558130264282227,0.3552500009536743,0.21604999899864197,0.5773900151252747,1.0081280006543256,-1.3494374443913544,0.06842094925889765,"[0.63, 0.41000000000000003, -0.54, 0.36]","[1.0081280006543256, -1.3494374443913544, 0.06842094925889765]",,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,866810,KM6GNL,34.290000915527344,0.04732690379023552,-0.34153562784194946,44.8247802734375,-73.16449381510417,27.299999237060547,11.9654541015625,0.0,0.0,2022-10-15 12:52:16,0,6,0,2022-10-15 12:52:21,1,2.220008409344877,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,867005,KM6GNL,,,,,,,,,,,,6,,2022-10-15 12:52:21,1,,0.0014508003368973732,0.003405562834814191,-0.00025961516075767577,0.4809573292732239,1.2993026971817017,9.558130264282227,0.3648200035095215,0.2183700054883957,0.5689799785614014,1.0849591489008013,-1.372481610065233,0.03634762101902054,"[0.62, 0.42, -0.54, 0.37]","[1.0849591489008013, -1.372481610065233, 0.03634762101902054]",,,,,,,,,,,,,
0,433 MHz Radio,-57 db,4,Good,0,0,867005,KM6GNL,34.29999923706055,-0.061049167066812515,-0.43135252594947815,44.8247802734375,-73.16449381510417,27.0,11.9654541015625,0.0,0.0,2022-10-15 12:52:16,0,6,0,2022-10-15 12:52:21,1,2.220008409344877,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,867051,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:21,1,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, False, False, False]","[False, False, False, False, False, False, False, False]",5
0,433 MHz Radio,-58 db,4,Good,0,0,867081,KM6GNL,,,,,,,,,,,,,,2022-10-15 12:52:21,1,,,,,,,,,,,,,,,,0.9958746433258057,0.9966543316841125,0.9964631199836731,0.0,16.0,,,,,,,,
