4134617,6356208,-8323216,1324,-136,0,0,0,0,1577,66,-613,8191,8191,8191,8191,68,4283796,16776633,7363222
4134627,6355440,-8323344,1333,-136,0,0,0,0,1577,66,-613,8191,8191,8191,8191,103,4283697,16776678,7363374
4134638,6355440,-8323344,1322,-140,0,0,0,0,1577,66,-613,8191,8191,8191,8191,18,4283915,16776680,7363455
4134648,6356464,-8323088,1336,-131,0,0,0,0,1577,66,-613,8191,8191,8191,8191,25,4284137,16776680,7363767
4134658,6356080,-8323344,1330,-129,0,0,0,0,1577,66,-613,8191,8191,8191,8191,12,4283887,16776668,7363876
4134668,6355952,-8323344,1329,-127,0,0,0,0,1577,66,-613,8191,8191,8191,8191,58,4283982,16776700,7363361
4134678,6356208,-8323216,1333,-133,0,0,0,0,1577,66,-613,8191,8191,8191,8191,41,4283905,16776698,7363413
4134688,6354928,-8323216,1330,-133,0,0,0,0,1577,66,-613,8191,8191,8191,8191,158,4284049,16776687,7363515
4134698,6356208,-8323216,1326,-138,0,0,0,0,1577,66,-613,8191,8191,8191,8191,40,4283953,16776659,7363589
4134708,6356464,-8323216,1330,-143,0,0,0,0,1577,66,-613,8191,8191,8191,8191,55,4284134,16776712,7363584
4134718,6355696,-8323216,1329,-136,0,0,0,0,1577,69,-622,8191,8191,8191,8191,66,4284206,16776683,7363596
4134728,6356464,-8323216,1327,-139,0,0,0,0,1577,69,-622,8191,8191,8191,8191,33,4284018,16776686,7363836
4134739,6355952,-8323344,1333,-137,0,0,0,0,1577,69,-622,8191,8191,8191,8191,69,4283949,16776681,7363631
4134749,6355184,-8323216,1331,-131,0,0,0,0,1577,69,-622,8191,8191,8191,8191,66,4284176,16776659,7363738
4134759,6355440,-8323216,1331,-130,0,0,0,0,1577,69,-622,8191,8191,8191,8191,57,4284290,16776665,7363960
4134769,6356464,-8323216,1329,-126,0,0,0,0,1577,69,-622,8191,8191,8191,8191,75,4283956,16776683,7363500
