timestampMs	pressurePa	tempK	accelX	accelY	accelZ	gyroX	gyroY	gyroZ	imuTemp	battV	altitudeM	velocityMS	accelerationMSS	unfiltAlt	flightState	drogueCont	drogueFired	mainCont	mainFired
595745	76236.953125	303.98	-1.221042	13.445836	-5.698199	2.692489	2.591388	0.334166	302.46	4.00	2408.97	-20.27	-0.01	2465.628417	2	0	0	0	0
595755	76236.953125	303.98	-1.493981	12.243947	-4.481945	3.013885	2.626507	0.362900	302.39	4.00	2408.28	-20.75	-0.00	2465.628417	2	0	0	0	0
595765	76220.203125	303.99	-1.719036	11.314996	-3.758896	3.281006	2.676526	0.370350	302.42	4.00	2408.21	-20.61	-0.00	2467.481689	2	0	0	0	0
595775	76217.484375	303.98	-1.786074	10.462660	-2.360682	3.501300	2.698875	0.360772	302.48	4.00	2408.24	-20.38	-0.00	2467.782714	2	0	0	0	0
595785	76239.671875	303.99	-1.288080	11.731588	-3.069366	3.719466	2.728673	0.346937	302.51	4.00	2407.65	-20.75	-0.00	2465.327636	2	0	0	0	0
595795	76236.953125	303.98	-0.948103	11.961431	-3.514688	3.954660	2.769113	0.333102	302.30	4.00	2407.29	-20.91	-0.00	2465.628417	2	0	0	0	0
595805	76236.953125	303.98	-0.258573	13.120224	-3.624821	4.170698	2.813811	0.325652	302.52	4.00	2407.01	-20.98	-0.00	2465.628417	2	0	0	0	0
595815	76217.484375	303.98	1.091755	15.212757	-3.074154	4.383543	2.841481	0.341616	302.45	4.02	2407.33	-20.45	-0.00	2467.782714	2	0	0	0	0
595825	76217.484375	303.98	2.853888	18.564640	-1.714248	4.607030	2.872343	0.379928	302.46	4.02	2407.58	-20.01	-0.00	2467.782714	2	0	0	0	0
595835	76220.203125	303.99	3.998316	19.230228	0.153228	4.789013	2.889371	0.422497	302.45	4.02	2407.70	-19.71	-0.00	2467.481689	2	0	0	0	0
595845	76220.203125	303.99	5.616796	22.677877	2.284068	4.918848	2.860637	0.519341	302.45	4.02	2407.79	-19.43	-0.00	2467.481689	2	0	0	0	0
595855	76198.031250	303.98	4.692635	18.899827	2.308010	4.999729	2.874472	0.569360	302.51	4.02	2408.47	-18.58	-0.01	2469.935546	2	0	0	0	0
595865	76236.953125	303.98	4.845864	17.736246	4.568136	5.009307	2.809554	0.624700	302.39	4.02	2407.91	-18.94	-0.00	2465.628417	2	0	0	0	0
595875	76200.734375	303.99	4.213794	15.327678	5.702988	4.998665	2.784013	0.651305	302.39	4.02	2408.49	-18.19	-0.01	2469.636230	2	0	0	0	0
595885	76198.031250	303.98	2.705447	12.018892	6.828263	4.963546	2.702067	0.632149	302.45	4.02	2409.00	-17.52	-0.01	2469.935546	2	0	0	0	0
595895	76217.484375	303.98	2.595314	11.257535	7.048529	4.926298	2.658434	0.614057	302.45	4.02	2408.86	-17.49	-0.01	2467.782714	2	0	0	0	0
595905	76217.484375	303.98	4.228159	13.177685	7.469909	4.860316	2.573296	0.606608	302.39	4.02	2408.75	-17.43	-0.01	2467.782714	2	0	0	0	0
595915	76198.031250	303.98	4.405331	12.047622	4.989516	4.815618	2.553076	0.603415	302.43	4.01	2409.21	-16.81	-0.01	2469.935546	2	0	0	0	0
595925	76217.484375	303.98	5.248090	11.458648	5.813121	4.784756	2.490287	0.583195	302.43	4.02	2409.02	-16.84	-0.01	2467.782714	2	0	0	0	0
595935	76217.484375	303.98	6.651092	10.678139	6.339846	4.789013	2.372158	0.555525	302.46	4.02	2408.87	-16.81	-0.00	2467.782714	2	0	0	0	0
595945	76217.484375	303.98	7.565677	9.777919	7.273584	4.746444	2.337038	0.543819	302.40	4.02	2408.77	-16.75	-0.00	2467.782714	2	0	0	0	0
595955	76239.671875	303.99	8.820239	9.059659	6.574477	4.734737	2.287019	0.539562	302.45	4.03	2408.07	-17.26	-0.00	2465.327636	2	0	0	0	0
595965	76217.484375	303.98	9.016563	7.920019	5.640738	4.729416	2.212524	0.500185	302.48	4.02	2408.16	-17.01	-0.00	2467.782714	2	0	0	0	0
595975	76217.484375	303.98	8.992621	6.110002	4.304774	4.734737	2.151863	0.452295	302.46	4.02	2408.23	-16.77	-0.00	2467.782714	2	0	0	0	0
595985	76256.421875	303.98	8.815450	3.768473	3.615244	4.764536	2.107165	0.371414	302.39	4.02	2407.21	-17.60	-0.00	2463.474853	2	0	0	0	0
595995	76256.421875	303.98	8.331821	2.188300	4.879383	4.793270	2.075239	0.284148	302.42	4.02	2406.44	-18.18	-0.00	2463.474853	2	0	0	0	0
596005	76275.890625	303.98	8.983044	1.594538	6.234500	4.841160	2.002871	0.180918	302.43	4.03	2405.32	-19.09	0.00	2461.321533	2	0	0	0	0
596015	76314.828125	303.98	8.638279	1.661575	5.712564	4.880536	1.906027	0.075559	302.43	4.00	2403.40	-20.77	0.00	2457.016357	2	0	0	0	0
596025	76295.359375	303.98	8.537723	2.470816	5.975927	4.923105	1.833660	-0.022348	302.48	4.00	2402.48	-21.46	0.01	2459.168701	2	0	0	0	0
596035	76314.828125	303.98	7.445967	2.355894	6.679822	4.944390	1.729365	-0.104294	302.45	4.00	2401.25	-22.45	0.01	2457.016357	2	0	0	0	0
596045	76298.062500	303.99	7.718905	1.857900	9.241618	4.967803	1.583567	-0.188367	302.45	4.00	2400.78	-22.69	0.01	2458.869873	2	0	0	0	0
596055	76314.828125	303.98	6.904877	1.364694	7.819462	4.999729	1.456924	-0.275634	302.40	4.00	2399.96	-23.26	0.01	2457.016357	2	0	0	0	0
596065	76314.828125	303.98	7.618349	1.086967	8.063671	5.043363	1.336666	-0.361836	302.45	4.00	2399.34	-23.63	0.01	2457.016357	2	0	0	0	0
596075	76334.281250	303.98	6.947973	1.446097	6.703764	5.069969	1.238758	-0.441653	302.42	4.01	2398.34	-24.38	0.01	2454.866210	2	0	0	0	0
596085	76314.828125	303.98	6.497863	1.699883	5.396530	5.089124	1.111051	-0.514020	302.45	4.00	2398.12	-24.35	0.01	2457.016357	2	0	0	0	0
596095	76334.281250	303.98	6.900089	1.704671	6.358999	5.105088	0.978022	-0.573617	302.45	4.00	2397.42	-24.80	0.01	2454.866210	2	0	0	0	0
596105	76334.281250	303.98	7.671021	2.135627	7.800309	5.121051	0.849251	-0.625764	302.39	3.98	2396.89	-25.07	0.01	2454.866210	2	0	0	0	0
596115	76356.468750	303.99	7.211335	2.829946	6.938396	5.111473	0.714095	-0.659819	302.45	4.00	2395.87	-25.81	0.01	2452.414306	2	0	0	0	0
596125	76356.468750	303.99	6.842628	3.236960	6.742072	5.075289	0.594901	-0.683232	302.45	3.98	2395.11	-26.30	0.01	2452.414306	2	0	0	0	0
596135	76356.468750	303.99	7.613561	3.117250	7.694963	5.038042	0.451231	-0.694939	302.46	4.00	2394.53	-26.61	0.01	2452.414306	2	0	0	0	0
596145	76353.750000	303.98	6.924031	2.398990	5.861005	5.026335	0.332038	-0.708773	302.49	4.00	2394.17	-26.70	0.01	2452.714599	2	0	0	0	0
596155	76373.218750	303.98	6.675034	1.742978	5.027823	5.032721	0.217101	-0.723673	302.40	4.00	2393.36	-27.23	0.01	2450.563720	2	0	0	0	0
596165	76373.218750	303.98	3.447650	1.067813	1.781286	5.040170	0.167083	-0.738572	302.42	3.98	2392.75	-27.56	0.01	2450.563720	2	0	0	0	0
596175	76392.687500	303.98	1.604115	1.312022	1.628057	5.046555	0.075559	-0.756664	302.43	4.00	2391.75	-28.26	0.01	2448.413085	2	0	0	0	0
596185	76392.687500	303.98	0.809240	1.446097	-0.086191	5.048684	0.031926	-0.764113	302.42	4.00	2391.00	-28.71	0.01	2448.413085	2	0	0	0	0
596195	76392.687500	303.98	0.483628	1.431732	-0.100556	5.055069	-0.032990	-0.769434	302.43	3.98	2390.43	-28.99	0.01	2448.413085	2	0	0	0	0
596205	76412.156250	303.98	0.842759	1.455674	-0.028730	5.051877	-0.092587	-0.775820	302.43	4.00	2389.47	-29.64	0.01	2446.262939	2	0	0	0	0
596215	76412.156250	303.98	0.746990	1.498770	-0.588973	5.049748	-0.137285	-0.776884	302.45	4.02	2388.74	-30.06	0.01	2446.262939	2	0	0	0	0
596225	76392.687500	303.98	1.053448	1.656787	-0.694318	5.047620	-0.191560	-0.772627	302.45	4.02	2388.72	-29.79	0.01	2448.413085	2	0	0	0	0
596235	76412.156250	303.98	1.608903	1.982398	-0.493205	5.044426	-0.239450	-0.766242	302.42	4.02	2388.18	-30.03	0.01	2446.262939	2	0	0	0	0
596245	76431.609375	303.98	1.829170	2.011129	-0.306457	5.042298	-0.297983	-0.751343	302.43	4.02	2387.23	-30.65	0.01	2444.114990	2	0	0	0	0
596255	76412.156250	303.98	1.762132	2.255337	-0.517147	5.045491	-0.339487	-0.733251	302.39	4.02	2387.05	-30.53	0.01	2446.262939	2	0	0	0	0
596265	76431.609375	303.98	1.407790	2.035071	-1.077390	5.047620	-0.387377	-0.713030	302.40	4.02	2386.38	-30.88	0.01	2444.114990	2	0	0	0	0
596275	76451.078125	303.98	1.996764	2.580949	-0.809240	5.050812	-0.435268	-0.684296	302.45	4.01	2385.34	-31.59	0.01	2441.965576	2	0	0	0	0
596285	76470.546875	303.98	3.203441	2.379836	1.106121	5.047620	-0.502314	-0.655562	302.42	4.02	2384.02	-32.57	0.01	2439.816894	2	0	0	0	0
596295	76470.546875	303.98	4.103661	0.995987	2.375048	5.046555	-0.581066	-0.625764	302.42	4.02	2383.02	-33.23	0.01	2439.816894	2	0	0	0	0
596305	76470.546875	303.98	3.375824	0.445321	0.679953	5.057198	-0.644920	-0.600223	302.46	4.02	2382.26	-33.64	0.01	2439.816894	2	0	0	0	0
596315	76470.546875	303.98	4.137180	0.914585	0.014365	5.077418	-0.699195	-0.566167	302.45	4.02	2381.69	-33.86	0.01	2439.816894	2	0	0	0	0
596325	76490.015625	303.98	5.343858	3.289633	-2.183511	5.117858	-0.668333	-0.490607	302.46	4.02	2380.73	-34.47	0.01	2437.668457	2	0	0	0	0
596335	76490.015625	303.98	6.186616	4.276044	-1.877054	5.135951	-0.772627	-0.436332	302.39	4.02	2380.00	-34.85	0.01	2437.668457	2	0	0	0	0
596345	76509.484375	303.98	6.368576	3.438073	-4.702211	5.166813	-0.770499	-0.354386	302.45	4.02	2378.91	-35.56	0.01	2435.520507	2	0	0	0	0
596355	76509.484375	303.98	6.287173	3.217807	-6.933608	5.181712	-0.735379	-0.276698	302.52	4.02	2378.09	-36.01	0.01	2435.520507	2	0	0	0	0
596365	76509.484375	303.98	6.454767	2.264914	-8.868123	5.197675	-0.672590	-0.207523	302.42	4.02	2377.47	-36.26	0.01	2435.520507	2	0	0	0	0
596375	76490.015625	303.98	6.593631	1.503558	-10.548852	5.187033	-0.590645	-0.147927	302.40	4.03	2377.54	-35.85	0.01	2437.668457	2	0	0	0	0
596385	76490.015625	303.98	7.163451	0.905008	-11.065999	5.172134	-0.551268	-0.094716	302.45	4.02	2377.59	-35.44	0.01	2437.668457	2	0	0	0	0
596395	76470.546875	303.98	8.212111	-0.023942	-13.019668	5.142335	-0.407598	-0.057468	302.45	4.02	2378.17	-34.54	0.00	2439.816894	2	0	0	0	0
596405	76470.546875	303.98	6.698976	-0.622492	-15.873557	5.088060	-0.292661	-0.028734	302.45	4.02	2378.61	-33.77	0.00	2439.816894	2	0	0	0	0
596415	76490.015625	303.98	7.436390	-0.948103	-21.188684	5.006115	-0.014899	-0.018091	302.45	4.00	2378.42	-33.64	0.00	2437.668457	2	0	0	0	0
596425	76470.546875	303.98	7.513004	-2.489969	-17.118541	4.843288	0.138349	-0.027669	302.42	4.00	2378.80	-32.94	-0.00	2439.816894	2	0	0	0	0
596435	76470.546875	303.98	6.157886	-2.576160	-14.365209	4.642150	0.332038	-0.061725	302.42	3.98	2379.10	-32.33	-0.00	2439.816894	2	0	0	0	0
596445	76470.546875	303.98	5.348646	-2.193088	-12.215216	4.470809	0.456552	-0.097908	302.42	4.00	2379.33	-31.79	-0.00	2439.816894	2	0	0	0	0
596455	76470.546875	303.98	4.558559	-1.479616	-12.210428	4.322882	0.550204	-0.127707	302.39	4.00	2379.50	-31.32	-0.00	2439.816894	2	0	0	0	0
596465	76473.265625	303.99	4.611232	-0.842759	-13.752294	4.213267	0.728994	-0.160697	302.45	4.01	2379.56	-30.95	-0.00	2439.516845	2	0	0	0	0
596475	76473.265625	303.99	4.118026	-0.502782	-11.056423	4.116423	0.837545	-0.188367	302.42	3.98	2379.61	-30.61	-0.00	2439.516845	2	0	0	0	0
596485	76451.078125	303.98	3.313575	-0.416591	-9.777919	4.036605	0.931197	-0.217101	302.46	3.98	2380.26	-29.68	-0.01	2441.965576	2	0	0	0	0
596495	76451.078125	303.98	3.136404	-0.301669	-11.477803	3.964238	1.070610	-0.247964	302.40	4.00	2380.75	-28.91	-0.01	2441.965576	2	0	0	0	0
596505	76451.078125	303.98	3.088520	-0.009576	-12.861651	3.907835	1.160005	-0.274570	302.42	3.98	2381.13	-28.27	-0.01	2441.965576	2	0	0	0	0
596515	76451.078125	303.98	3.093308	-0.167594	-12.861651	3.851430	1.299418	-0.307561	302.45	4.00	2381.41	-27.71	-0.01	2441.965576	2	0	0	0	0
596525	76451.078125	303.98	3.380612	-0.339976	-10.615890	3.796091	1.435639	-0.341616	302.43	4.00	2381.63	-27.23	-0.01	2441.965576	2	0	0	0	0
596535	76451.078125	303.98	4.022258	0.234631	-9.892841	3.752457	1.523970	-0.382056	302.42	4.00	2381.80	-26.80	-0.01	2441.965576	2	0	0	0	0
596545	76451.078125	303.98	4.146757	0.799663	-11.367669	3.734366	1.632521	-0.411855	302.39	4.00	2381.93	-26.42	-0.01	2441.965576	2	0	0	0	0
596555	76451.078125	303.98	3.620033	1.297657	-14.226346	3.749265	1.780448	-0.444846	302.40	3.98	2382.03	-26.06	-0.01	2441.965576	2	0	0	0	0
596565	76431.609375	303.98	3.462015	1.350329	-16.199169	3.780127	1.939018	-0.477837	302.43	4.01	2382.65	-25.21	-0.01	2444.114990	2	0	0	0	0
596575	76451.078125	303.98	4.309563	1.685518	-13.038822	3.829082	2.145478	-0.535305	302.42	4.00	2382.58	-25.04	-0.01	2441.965576	2	0	0	0	0
596585	76470.546875	303.98	4.841075	2.643198	-12.746729	3.890807	2.292340	-0.575745	302.39	4.00	2381.99	-25.36	-0.01	2439.816894	2	0	0	0	0
596595	76453.796875	303.99	4.769249	3.562572	-10.826580	3.980202	2.429625	-0.604479	302.43	4.01	2382.01	-25.10	-0.01	2441.665527	2	0	0	0	0
596605	76451.078125	303.98	4.951209	4.707000	-10.170568	4.090881	2.517956	-0.633213	302.40	3.98	2382.10	-24.76	-0.01	2441.965576	2	0	0	0	0
596615	76470.546875	303.98	4.783615	5.329493	-9.595960	4.227102	2.625443	-0.659819	302.42	4.02	2381.64	-24.98	-0.01	2439.816894	2	0	0	0	0
596625	76451.078125	303.98	4.812345	5.540182	-7.738059	4.363323	2.707388	-0.686425	302.48	4.02	2381.82	-24.55	-0.01	2441.965576	2	0	0	0	0
596635	76451.078125	303.98	4.879383	5.870582	-5.932831	4.499543	2.763792	-0.717287	302.42	4.02	2381.97	-24.18	-0.01	2441.965576	2	0	0	0	0
596645	76451.078125	303.98	5.094861	6.172251	-4.960785	4.615544	2.807426	-0.744957	302.43	4.02	2382.07	-23.84	-0.01	2441.965576	2	0	0	0	0
596655	76451.078125	303.98	4.979939	6.708552	-3.581725	4.714517	2.830839	-0.773691	302.42	4.02	2382.16	-23.52	-0.01	2441.965576	2	0	0	0	0
596665	76470.546875	303.98	5.334281	7.738059	-2.193088	4.797526	2.845738	-0.797104	302.42	4.02	2381.69	-23.75	-0.01	2439.816894	2	0	0	0	0
596675	76431.609375	303.98	5.334281	8.829815	-1.273715	4.867765	2.849995	-0.823710	302.45	4.03	2382.41	-22.82	-0.01	2444.114990	2	0	0	0	0
596685	76451.078125	303.98	5.889736	10.338162	0.368707	4.930555	2.826581	-0.815196	302.42	4.01	2382.42	-22.59	-0.01	2441.965576	2	0	0	0	0
596695	76470.546875	303.98	5.420472	10.496180	2.360682	4.965674	2.784013	-0.808811	302.46	4.02	2381.89	-22.88	-0.01	2439.816894	2	0	0	0	0
596705	76470.546875	303.98	6.186616	12.172121	7.029376	4.935876	2.693553	-0.773691	302.37	4.02	2381.49	-23.05	-0.00	2439.816894	2	0	0	0	0
596715	76412.156250	303.98	6.780379	13.450624	9.418788	4.872023	2.644599	-0.737508	302.45	4.02	2382.80	-21.56	-0.01	2446.262939	2	0	0	0	0
596725	76392.687500	303.98	6.598419	14.494497	11.659762	4.708132	2.491351	-0.659819	302.43	4.02	2384.33	-19.86	-0.01	2448.413085	2	0	0	0	0
596735	76392.687500	303.98	6.746860	15.423446	13.589488	4.489965	2.355130	-0.561910	302.46	4.02	2385.49	-18.54	-0.02	2448.413085	2	0	0	0	0
596745	76392.687500	303.98	6.818686	15.121777	15.782577	4.217524	2.209331	-0.444846	302.48	4.02	2386.37	-17.51	-0.02	2448.413085	2	0	0	0	0
596755	76392.687500	303.98	7.125144	15.279794	18.693925	3.878036	1.998614	-0.313946	302.45	4.02	2387.04	-16.69	-0.02	2448.413085	2	0	0	0	0
596765	76412.156250	303.98	6.895300	15.811307	15.988478	3.536420	1.852815	-0.177725	302.39	4.02	2387.01	-16.56	-0.02	2446.262939	2	0	0	0	0
596775	76412.156250	303.98	6.344634	15.188815	16.524780	3.036234	1.724044	-0.010642	302.39	4.03	2386.99	-16.41	-0.02	2446.262939	2	0	0	0	0
596785	76431.609375	303.98	5.975927	13.350068	19.187131	2.501993	1.495236	0.160697	302.42	4.02	2386.44	-16.79	-0.01	2444.114990	2	0	0	0	0
596795	76412.156250	303.98	5.568912	11.927912	21.207838	1.924119	1.227051	0.308625	302.46	4.01	2386.56	-16.51	-0.01	2446.262939	2	0	0	0	0
596805	76451.078125	303.98	5.990292	13.144166	24.095245	1.369657	1.033362	0.491672	302.43	4.02	2385.58	-17.30	-0.01	2441.965576	2	0	0	0	0
596815	76509.484375	303.98	5.726930	12.014103	22.131999	0.804554	0.874793	0.656626	302.45	3.98	2383.24	-19.41	-0.00	2435.520507	2	0	0	0	0
596825	76431.609375	303.98	5.358223	11.516110	20.350713	0.275634	0.677911	0.827967	302.45	4.00	2383.60	-18.86	-0.00	2444.114990	2	0	0	0	0
596835	76490.015625	303.98	4.333505	9.964667	15.902287	-0.207523	0.517213	0.979087	302.45	4.00	2382.27	-19.97	-0.00	2437.668457	2	0	0	0	0
596845	76470.546875	303.98	3.988739	8.465896	18.291700	-0.626828	0.365029	1.121693	302.42	4.00	2381.80	-20.23	0.00	2439.816894	2	0	0	0	0
596855	76509.484375	303.98	3.423708	6.373364	21.126436	-0.998243	0.163890	1.230244	302.45	3.98	2380.38	-21.42	0.00	2435.520507	2	0	0	0	0
596865	76451.078125	303.98	3.031059	4.668693	23.075315	-1.303675	-0.090459	1.314318	302.39	4.00	2380.90	-20.70	0.00	2441.965576	2	0	0	0	0
596875	76490.015625	303.98	2.724601	3.327940	22.462400	-1.543126	-0.346937	1.377107	302.42	4.00	2380.23	-21.15	0.00	2437.668457	2	0	0	0	0
596885	76470.546875	303.98	2.312798	1.623268	21.159954	-1.709145	-0.609801	1.415419	302.39	3.98	2380.26	-20.92	0.00	2439.816894	2	0	0	0	0
596895	76470.546875	303.98	1.924938	0.172382	18.837577	-1.804925	-0.812003	1.430318	302.48	3.98	2380.28	-20.69	0.00	2439.816894	2	0	0	0	0
596905	76451.078125	303.98	1.436521	-0.881066	16.587028	-1.838981	-1.004628	1.422869	302.48	4.00	2380.84	-19.95	-0.00	2441.965576	2	0	0	0	0
596915	76470.546875	303.98	1.335964	-1.838746	17.506402	-1.807054	-1.171711	1.398391	302.39	4.00	2380.72	-19.87	-0.00	2439.816894	2	0	0	0	0
596925	76509.484375	303.98	1.015141	-2.873042	16.467319	-1.717659	-1.351565	1.361144	302.42	3.98	2379.57	-20.80	0.00	2435.520507	2	0	0	0	0
596935	76509.484375	303.98	0.565031	-4.319139	13.972560	-1.582502	-1.525034	1.307932	302.48	4.00	2378.70	-21.44	0.00	2435.520507	2	0	0	0	0
596945	76490.015625	303.98	0.440533	-4.946420	12.588712	-1.405841	-1.646356	1.239822	302.42	3.98	2378.57	-21.36	0.00	2437.668457	2	0	0	0	0
596955	76490.015625	303.98	0.344765	-5.683834	12.617443	-1.197253	-1.768742	1.165326	302.45	4.00	2378.48	-21.24	0.00	2437.668457	2	0	0	0	0
596965	76509.484375	303.98	0.416591	-6.196193	13.220781	-0.958866	-1.913476	1.083381	302.45	4.00	2377.87	-21.62	0.00	2435.520507	2	0	0	0	0
596975	76528.953125	303.98	0.440533	-6.818686	13.594277	-0.687489	-2.081624	0.998243	302.46	4.00	2376.88	-22.38	0.00	2433.373046	2	0	0	0	0
596985	76567.875000	303.98	0.134075	-7.479485	11.559206	-0.396955	-2.210395	0.910976	302.43	4.00	2375.06	-23.93	0.01	2429.081054	2	0	0	0	0
596995	76528.953125	303.98	-0.215478	-7.556100	8.212111	-0.105358	-2.296597	0.822646	302.39	4.00	2374.75	-23.99	0.01	2433.373046	2	0	0	0	0
597005	76528.953125	303.98	0.090979	-8.552088	7.484274	0.197945	-2.359387	0.724737	302.43	4.00	2374.52	-23.99	0.01	2433.373046	2	0	0	0	0
597015	76548.406250	303.98	0.861912	-10.673351	7.991845	0.545947	-2.410470	0.610865	302.42	4.02	2373.81	-24.44	0.01	2431.227539	2	0	0	0	0
597025	76587.343750	303.98	2.054224	-13.718775	10.328585	0.991857	-2.516892	0.492736	302.48	4.02	2372.20	-25.76	0.01	2426.934814	2	0	0	0	0
597035	76567.875000	303.98	2.801215	-15.394716	12.277465	1.487786	-2.629700	0.344808	302.45	4.02	2371.52	-26.17	0.01	2429.081054	2	0	0	0	0
597045	76567.875000	303.98	3.634398	-16.888698	11.219228	1.985844	-2.746765	0.189432	302.45	4.02	2371.01	-26.42	0.01	2429.081054	2	0	0	0	0
597055	76587.343750	303.98	4.328716	-17.803283	9.782708	2.459424	-2.876600	0.029798	302.45	4.02	2370.09	-27.06	0.01	2426.934814	2	0	0	0	0
597065	76567.875000	303.98	5.099649	-19.661184	8.614337	2.920233	-3.002179	-0.139413	302.43	4.01	2369.92	-26.95	0.01	2429.081054	2	0	0	0	0
597075	76567.875000	303.98	5.497087	-20.604499	6.526593	3.301226	-3.077739	-0.308625	302.49	4.02	2369.80	-26.81	0.01	2429.081054	2	0	0	0	0
597085	76567.875000	303.98	5.037400	-19.776105	3.648763	3.608787	-3.153299	-0.455488	302.45	4.02	2369.71	-26.63	0.01	2429.081054	2	0	0	0	0
597095	76567.875000	303.98	5.779603	-20.264522	2.217030	3.816311	-3.187354	-0.611929	302.39	4.02	2369.65	-26.44	0.00	2429.081054	2	0	0	0	0
597105	76567.875000	303.98	5.272032	-18.286912	0.383072	3.964238	-3.216088	-0.721544	302.43	4.02	2369.60	-26.23	0.00	2429.081054	2	0	0	0	0
597115	76567.875000	303.98	5.425261	-18.885461	-1.795651	4.031284	-3.235244	-0.846059	302.45	4.02	2369.56	-26.01	0.00	2429.081054	2	0	0	0	0
597125	76587.343750	303.98	5.070919	-18.622100	-4.055777	4.022771	-3.207574	-0.955674	302.39	4.02	2369.00	-26.30	0.00	2426.934814	2	0	0	0	0
597135	76606.812500	303.98	4.984727	-17.640478	-5.741295	3.935504	-3.161813	-1.069546	302.33	4.02	2368.05	-26.97	0.00	2424.789062	2	0	0	0	0
597145	76606.812500	303.98	4.649539	-16.443376	-6.263231	3.795027	-3.093702	-1.160005	302.40	4.02	2367.32	-27.41	0.00	2424.789062	2	0	0	0	0
597155	76587.343750	303.98	4.486733	-15.528792	-8.058882	3.606659	-3.000050	-1.249400	302.48	4.01	2367.31	-27.16	0.00	2426.934814	2	0	0	0	0
597165	76606.812500	303.98	4.252102	-14.087482	-9.006986	3.394878	-2.946839	-1.333474	302.45	4.02	2366.77	-27.42	0.00	2424.789062	2	0	0	0	0
597175	76606.812500	303.98	4.831499	-13.699622	-13.675680	3.151170	-2.811682	-1.416483	302.45	4.02	2366.36	-27.55	0.00	2424.789062	2	0	0	0	0
597185	76626.281250	303.98	4.209006	-11.817779	-16.098611	2.912784	-2.676526	-1.492043	302.42	4.02	2365.52	-28.10	0.00	2422.643798	2	0	0	0	0
597195	76626.281250	303.98	4.668693	-10.390834	-13.527239	2.693553	-2.510507	-1.551640	302.45	4.02	2364.88	-28.45	0.00	2422.643798	2	0	0	0	0
597205	76645.734375	303.98	4.050989	-7.666233	-12.397175	2.507314	-2.406213	-1.594209	302.43	4.02	2363.87	-29.15	0.01	2420.500732	2	0	0	0	0
597215	76626.281250	303.98	4.309563	-7.163451	-22.797588	2.331717	-2.202946	-1.636778	302.45	4.00	2363.64	-29.10	0.00	2422.643798	2	0	0	0	0
597225	76645.734375	303.98	4.568136	-6.090848	-22.419303	2.182725	-1.946467	-1.682540	302.48	4.00	2362.93	-29.50	0.01	2420.500732	2	0	0	0	0
597235	76626.281250	303.98	4.448426	-4.424484	-22.031444	2.073110	-1.755971	-1.704888	302.46	4.00	2362.93	-29.22	0.00	2422.643798	2	0	0	0	0
597245	76645.734375	303.98	3.849876	-1.690306	-18.631677	2.032670	-1.560154	-1.709145	302.51	4.00	2362.39	-29.45	0.00	2420.500732	2	0	0	0	0
597255	76645.734375	303.98	3.940855	-0.766144	-20.384233	2.042248	-1.343052	-1.713402	302.46	4.00	2361.99	-29.56	0.00	2420.500732	2	0	0	0	0
597265	76626.281250	303.98	2.786850	0.023942	-16.955736	2.099716	-1.107858	-1.694246	302.45	3.98	2362.22	-29.04	0.00	2422.643798	2	0	0	0	0
597275	76645.734375	303.98	3.241749	1.493981	-18.990808	2.198689	-0.862022	-1.671897	302.42	4.00	2361.87	-29.11	0.00	2420.500732	2	0	0	0	0
597285	76645.734375	303.98	2.834734	2.403778	-17.697938	2.343423	-0.713030	-1.634649	302.54	3.98	2361.60	-29.08	0.00	2420.500732	2	0	0	0	0
597295	76665.203125	303.98	3.021482	2.250549	-17.769763	2.497736	-0.564039	-1.599530	302.42	3.98	2360.86	-29.52	0.00	2418.356445	2	0	0	0	0
597305	76645.734375	303.98	2.695871	2.341529	-15.193603	2.657370	-0.348001	-1.563346	302.43	3.98	2360.84	-29.25	0.00	2420.500732	2	0	0	0	0
597315	76643.015625	303.96	2.403778	2.853888	-12.976572	2.807426	-0.256478	-1.529291	302.36	4.00	2360.90	-28.91	0.00	2420.800292	2	0	0	0	0
597325	76645.734375	303.98	2.236184	3.260902	-10.539276	2.976637	-0.157505	-1.492043	302.36	4.00	2360.88	-28.65	0.00	2420.500732	2	0	0	0	0
597335	76645.734375	303.98	2.815581	4.568136	-14.034810	3.182033	-0.061725	-1.449474	302.45	3.98	2360.86	-28.39	0.00	2420.500732	2	0	0	0	0
597345	76645.734375	303.98	2.810792	5.731718	-16.452953	3.443832	0.025541	-1.398391	302.49	4.00	2360.85	-28.13	-0.00	2420.500732	2	0	0	0	0
597355	76645.734375	303.98	1.977610	5.406107	-15.303736	3.730109	0.217101	-1.350501	302.48	4.00	2360.84	-27.86	-0.00	2420.500732	2	0	0	0	0
597365	76665.203125	303.98	1.915361	5.204994	-15.806519	3.995101	0.366093	-1.312189	302.48	4.00	2360.30	-28.11	-0.00	2418.356445	2	0	0	0	0
597375	76665.203125	303.98	1.637633	3.677493	-4.410119	4.228166	0.484222	-1.281327	302.39	4.00	2359.90	-28.23	-0.00	2418.356445	2	0	0	0	0
597385	76665.203125	303.98	2.327163	3.945644	0.220266	4.352680	0.335230	-1.269620	302.48	3.98	2359.59	-28.25	-0.00	2418.356445	2	0	0	0	0
597395	76645.734375	303.98	2.614468	6.320692	-14.312537	4.628314	0.615122	-1.246207	302.43	4.00	2359.90	-27.68	-0.00	2420.500732	2	0	0	0	0
